Model,Optimization,Total model run time,Avg. model run time per batch,Init Time,Peak Memory,FPS,Accuracy
mobilenet_v2,Pruning,6556.55,9.17,72.8,9.91406,109.05125408942203,72.87
mobilenet_v2,Distillation,5512.65,7.71,144.22,10.4258,129.70168612191958,97.34
efficientnet_b0,Base,14257.1,19.94,119.72,16.2109,50.150451354062184,58.74
efficientnet_b0,Pruning,14478.75,20.25,221.03,15.1562,49.382716049382715,49.79
efficientnet_b0,Distillation,14571.699999999999,20.38,131.7,16.2344,49.06771344455348,52.73
mnasnet1_0,Base,6256.25,8.75,93.81,12.7422,114.28571428571429,71.89
mnasnet1_0,Pruning,7736.3,10.82,148.08,12.0039,92.42144177449168,81.82
mnasnet1_0,Distillation,5598.45,7.83,115.82,12.8086,127.71392081736909,89.79
resnet18,Base,11440.0,16.0,178.5,26.6992,62.5,92.59
resnet18,Pruning,12298.0,17.2,151.24,25.2383,58.139534883720934,83.64
resnet18,Distillation,11468.599999999999,16.04,192.34,26.4297,62.34413965087282,99.16
mobilenet_v2,Base,5634.2,7.88,103.64,10.5586,126.90355329949239,93.29
mobilenet_v2,Pruning,6113.250000000001,8.55,105.71,9.8125,116.95906432748536,72.87
mobilenet_v2,Distillation,5612.75,7.85,87.68,10.3242,127.38853503184714,97.34
efficientnet_b0,Base,15057.9,21.06,143.03,16.2539,47.48338081671415,58.74
efficientnet_b0,Pruning,12798.499999999998,17.9,205.58,15.2734,55.8659217877095,49.79
efficientnet_b0,Distillation,15079.35,21.09,137.56,16.1367,47.4158368895211,52.73
mnasnet1_0,Base,6370.650000000001,8.91,116.24,12.8125,112.2334455667789,71.89
mnasnet1_0,Pruning,6377.8,8.92,103.66,12.0352,112.10762331838565,81.82
mnasnet1_0,Distillation,5669.95,7.93,110.25,12.9023,126.10340479192939,89.79
resnet18,Base,12004.849999999999,16.79,144.11,26.5508,59.55926146515783,92.59
resnet18,Pruning,11268.4,15.76,206.39,25.2109,63.45177664974619,83.64
resnet18,Distillation,11997.7,16.78,168.17,26.332,59.594755661501786,99.16
mobilenet_v2,Base,5476.900000000001,7.66,99.4,10.5898,130.54830287206266,93.29
mobilenet_v2,Pruning,7228.65,10.11,137.86,9.92578,98.91196834817013,72.87
mobilenet_v2,Distillation,6392.099999999999,8.94,130.02,10.6211,111.85682326621925,97.34
efficientnet_b0,Base,15408.25,21.55,167.83,16.1836,46.403712296983755,58.74
efficientnet_b0,Pruning,12920.050000000001,18.07,169.97,15.3516,55.34034311012728,49.79
efficientnet_b0,Distillation,14249.949999999999,19.93,112.75,16.2969,50.17561465127948,52.73
mnasnet1_0,Base,7092.8,9.92,84.77,12.7695,100.80645161290323,71.89
mnasnet1_0,Pruning,6628.049999999999,9.27,128.97,11.9766,107.87486515641856,81.82
mnasnet1_0,Distillation,6463.599999999999,9.04,111.9,12.7109,110.61946902654869,89.79
resnet18,Base,13313.300000000001,18.62,168.73,26.5547,53.70569280343716,92.59
resnet18,Pruning,10932.349999999999,15.29,310.9,25.168,65.40222367560497,83.64
resnet18,Distillation,11096.8,15.52,184.37,26.5391,64.43298969072166,99.16
mobilenet_v2,Base,5541.25,7.75,103.83,14.707,129.03225806451613,93.29
mobilenet_v2,Pruning,6220.499999999999,8.7,104.72,9.88281,114.9425287356322,72.87
mobilenet_v2,Distillation,6091.799999999999,8.52,98.47,10.5391,117.37089201877934,97.34
efficientnet_b0,Base,14085.5,19.7,91.78,16.2891,50.76142131979696,58.74
efficientnet_b0,Pruning,13013.0,18.2,155.6,14.9922,54.94505494505495,49.79
efficientnet_b0,Distillation,15043.599999999999,21.04,290.31,16.2539,47.528517110266165,52.73
mnasnet1_0,Base,7178.599999999999,10.04,124.13,12.4727,99.60159362549801,71.89
mnasnet1_0,Pruning,6828.250000000001,9.55,104.14,12.0625,104.71204188481674,81.82
mnasnet1_0,Distillation,6263.4,8.76,107.85,12.5703,114.15525114155251,89.79
resnet18,Base,13263.25,18.55,147.57,26.5234,53.908355795148246,92.59
resnet18,Pruning,10095.8,14.12,221.47,24.9961,70.8215297450425,83.64
resnet18,Distillation,12777.050000000001,17.87,202.24,26.5312,55.95970900951315,99.16
mobilenet_v2,Base,5977.4,8.36,105.94,10.4258,119.61722488038278,93.29
mobilenet_v2,Pruning,6392.099999999999,8.94,108.09,10.1953,111.85682326621925,72.87
mobilenet_v2,Distillation,8336.9,11.66,92.45,10.6445,85.76329331046313,97.34
efficientnet_b0,Base,17631.9,24.66,113.1,16.3594,40.55150040551501,58.74
efficientnet_b0,Pruning,12541.099999999999,17.54,153.87,15.3789,57.012542759407076,49.79
efficientnet_b0,Distillation,14357.199999999999,20.08,111.61,16.1016,49.800796812749006,52.73
mnasnet1_0,Base,5820.1,8.14,185.23,12.6719,122.85012285012284,71.89
mnasnet1_0,Pruning,5705.700000000001,7.98,97.0,12.1758,125.31328320802004,81.82
mnasnet1_0,Distillation,5898.75,8.25,110.28,13.0,121.21212121212122,89.79
resnet18,Base,12083.499999999998,16.9,143.88,26.6367,59.1715976331361,92.59
resnet18,Pruning,11361.35,15.89,256.41,25.0391,62.93266205160478,83.64
resnet18,Distillation,11754.6,16.44,182.09,26.5,60.8272506082725,99.16
mobilenet_v2,Base,6098.95,8.53,112.05,10.4844,117.2332942555686,93.29
mobilenet_v2,Pruning,5877.3,8.22,87.87,9.90234,121.654501216545,72.87
mobilenet_v2,Distillation,6191.900000000001,8.66,98.18,10.3672,115.47344110854503,97.34
efficientnet_b0,Base,14199.9,19.86,112.11,16.0977,50.35246727089628,58.74
efficientnet_b0,Pruning,13985.4,19.56,123.57,15.4102,51.12474437627812,49.79
efficientnet_b0,Distillation,14571.699999999999,20.38,127.89,16.0625,49.06771344455348,52.73
mnasnet1_0,Base,5341.05,7.47,115.93,12.5508,133.86880856760376,71.89
mnasnet1_0,Pruning,6485.05,9.07,129.18,12.0,110.25358324145535,81.82
mnasnet1_0,Distillation,7428.85,10.39,103.47,12.8789,96.24639076034649,89.79
resnet18,Base,11440.0,16.0,261.87,26.5625,62.5,92.59
resnet18,Pruning,10410.4,14.56,188.43,25.0078,68.68131868131869,83.64
resnet18,Distillation,12205.050000000001,17.07,180.81,26.5469,58.58230814294083,99.16
mobilenet_v2,Base,6663.8,9.32,104.96,10.2539,107.29613733905579,93.29
mobilenet_v2,Pruning,5691.4,7.96,106.03,9.91797,125.62814070351759,72.87
mobilenet_v2,Distillation,7157.15,10.01,102.2,10.4609,99.9000999000999,97.34
efficientnet_b0,Base,14035.449999999999,19.63,155.5,16.1289,50.94243504839532,58.74
efficientnet_b0,Pruning,13256.099999999999,18.54,129.0,15.2812,53.93743257820928,49.79
efficientnet_b0,Distillation,14350.050000000001,20.07,139.53,16.3242,49.82561036372695,52.73
mnasnet1_0,Base,6349.200000000001,8.88,107.66,12.5898,112.61261261261261,71.89
mnasnet1_0,Pruning,5634.2,7.88,100.94,11.7305,126.90355329949239,81.82
mnasnet1_0,Distillation,5591.3,7.82,128.81,12.7344,127.8772378516624,89.79
resnet18,Base,11711.699999999999,16.38,213.86,26.3125,61.05006105006105,92.59
resnet18,Pruning,10231.65,14.31,152.64,25.207,69.88120195667365,83.64
resnet18,Distillation,11754.6,16.44,197.8,26.6797,60.8272506082725,99.16
mobilenet_v2,Base,5562.7,7.78,109.78,10.2852,128.53470437017995,93.29
mobilenet_v2,Pruning,5455.45,7.63,111.49,10.1484,131.06159895150722,72.87
mobilenet_v2,Distillation,6177.6,8.64,122.34,10.6172,115.74074074074073,97.34
efficientnet_b0,Base,14943.499999999998,20.9,141.63,16.3594,47.84688995215311,58.74
efficientnet_b0,Pruning,13534.949999999999,18.93,143.77,15.2422,52.826201796090864,49.79
efficientnet_b0,Distillation,14686.099999999999,20.54,139.39,16.3281,48.685491723466406,52.73
mnasnet1_0,Base,6592.3,9.22,137.24,12.8242,108.45986984815617,71.89
mnasnet1_0,Pruning,5505.5,7.7,139.82,11.9258,129.87012987012986,81.82
mnasnet1_0,Distillation,6635.2,9.28,99.57,12.9102,107.75862068965517,89.79
resnet18,Base,11282.699999999999,15.78,217.53,26.6797,63.37135614702155,92.59
resnet18,Pruning,10417.550000000001,14.57,145.19,25.2031,68.63417982155113,83.64
resnet18,Distillation,12727.0,17.8,187.48,26.457,56.17977528089887,99.16
mobilenet_v2,Base,6935.499999999999,9.7,107.66,10.5938,103.09278350515464,93.29
mobilenet_v2,Pruning,6699.549999999999,9.37,121.44,10.0156,106.72358591248667,72.87
mobilenet_v2,Distillation,7915.05,11.07,208.4,10.5273,90.33423667570008,97.34
efficientnet_b0,Base,15315.300000000001,21.42,123.83,16.0391,46.68534080298786,58.74
efficientnet_b0,Pruning,12884.3,18.02,139.41,15.2734,55.49389567147614,49.79
efficientnet_b0,Distillation,14621.75,20.45,185.92,16.1562,48.899755501222494,52.73
mnasnet1_0,Base,5720.0,8.0,101.31,12.7461,125.0,71.89
mnasnet1_0,Pruning,7292.999999999999,10.2,103.77,15.9023,98.03921568627452,81.82
mnasnet1_0,Distillation,5669.95,7.93,119.59,12.7148,126.10340479192939,89.79
resnet18,Base,11404.25,15.95,144.93,26.6992,62.695924764890286,92.59
resnet18,Pruning,12398.1,17.34,220.83,24.9922,57.67012687427913,83.64
resnet18,Distillation,13148.85,18.39,244.78,26.4492,54.3773790103317,99.16
mobilenet_v2,Base,7779.200000000001,10.88,165.51,10.5273,91.91176470588235,93.29
mobilenet_v2,Pruning,6971.25,9.75,103.5,9.96094,102.56410256410257,72.87
mobilenet_v2,Distillation,5970.25,8.35,121.79,10.5508,119.76047904191617,97.34
efficientnet_b0,Base,15343.900000000001,21.46,145.61,16.1523,46.59832246039142,58.74
efficientnet_b0,Pruning,13449.15,18.81,171.3,15.2148,53.163211057947905,49.79
efficientnet_b0,Distillation,14664.650000000001,20.51,85.65,16.1562,48.75670404680643,52.73
mnasnet1_0,Base,6356.35,8.89,113.95,12.4766,112.48593925759279,71.89
mnasnet1_0,Pruning,5498.35,7.69,95.8,12.0664,130.03901170351105,81.82
mnasnet1_0,Distillation,6427.85,8.99,93.1,12.7344,111.23470522803115,89.79
resnet18,Base,12162.150000000001,17.01,123.2,26.668,58.78894767783656,92.59
resnet18,Pruning,10195.9,14.26,299.36,25.0898,70.12622720897616,83.64
resnet18,Distillation,11718.85,16.39,196.65,26.1836,61.01281269066504,99.16
mobilenet_v2,Base,7729.150000000001,10.81,137.6,10.2109,92.50693802035153,93.29
mobilenet_v2,Pruning,6656.650000000001,9.31,103.82,10.1016,107.41138560687432,72.87
mobilenet_v2,Distillation,6156.15,8.61,200.19,10.5625,116.14401858304298,97.34
efficientnet_b0,Base,14199.9,19.86,135.16,16.207,50.35246727089628,58.74
efficientnet_b0,Pruning,13442.0,18.8,206.21,15.1406,53.191489361702125,49.79
efficientnet_b0,Distillation,16773.9,23.46,104.66,16.1211,42.62574595055413,52.73
mnasnet1_0,Base,5741.45,8.03,117.35,12.7461,124.53300124533003,71.89
mnasnet1_0,Pruning,6778.200000000001,9.48,148.5,12.0352,105.48523206751054,81.82
mnasnet1_0,Distillation,7028.45,9.83,117.97,12.6719,101.7293997965412,89.79
resnet18,Base,11675.949999999999,16.33,186.89,26.7188,61.236987140232706,92.59
resnet18,Pruning,11776.05,16.47,167.95,25.1172,60.71645415907712,83.64
resnet18,Distillation,11568.699999999999,16.18,165.21,26.5117,61.804697156983934,99.16
mobilenet_v2,Base,6206.2,8.68,107.59,10.5195,115.20737327188941,93.29
mobilenet_v2,Pruning,6141.849999999999,8.59,158.19,10.0195,116.41443538998836,72.87
mobilenet_v2,Distillation,6713.85,9.39,252.76,10.5977,106.49627263045792,97.34
efficientnet_b0,Base,14207.050000000001,19.87,68.35,16.4102,50.327126321087064,58.74
efficientnet_b0,Pruning,12591.15,17.61,181.62,15.293,56.78591709256105,49.79
efficientnet_b0,Distillation,15880.150000000001,22.21,151.67,16.375,45.02476361999099,52.73
mnasnet1_0,Base,5827.25,8.15,98.29,12.4492,122.69938650306747,71.89
mnasnet1_0,Pruning,5977.4,8.36,103.47,11.9922,119.61722488038278,81.82
mnasnet1_0,Distillation,7207.2,10.08,106.65,12.8008,99.2063492063492,89.79
resnet18,Base,11111.099999999999,15.54,271.86,26.6094,64.35006435006436,92.59
resnet18,Pruning,9959.949999999999,13.93,230.68,25.2344,71.78750897343862,83.64
resnet18,Distillation,13513.499999999998,18.9,171.18,26.5781,52.91005291005291,99.16
mobilenet_v2,Base,6706.700000000001,9.38,87.45,10.5039,106.60980810234541,93.29
mobilenet_v2,Pruning,5920.2,8.28,107.61,9.94922,120.77294685990339,72.87
mobilenet_v2,Distillation,6299.150000000001,8.81,89.85,10.2773,113.50737797956866,97.34
efficientnet_b0,Base,14636.05,20.47,120.36,16.3398,48.85197850512946,58.74
efficientnet_b0,Pruning,13299.000000000002,18.6,158.86,15.3477,53.76344086021505,49.79
efficientnet_b0,Distillation,14357.199999999999,20.08,128.68,16.3281,49.800796812749006,52.73
mnasnet1_0,Base,6163.299999999999,8.62,126.57,12.8047,116.00928074245941,71.89
mnasnet1_0,Pruning,6856.849999999999,9.59,130.67,11.3945,104.27528675703859,81.82
mnasnet1_0,Distillation,6041.749999999999,8.45,98.71,12.7305,118.3431952662722,89.79
resnet18,Base,11847.550000000001,16.57,181.57,26.6914,60.350030175015085,92.59
resnet18,Pruning,10624.9,14.86,105.2,25.1914,67.29475100942126,83.64
resnet18,Distillation,11861.85,16.59,211.5,26.5742,60.27727546714888,99.16
mobilenet_v2,Base,7085.650000000001,9.91,108.87,10.4805,100.90817356205852,93.29
mobilenet_v2,Pruning,5541.25,7.75,81.59,10.3203,129.03225806451613,72.87
mobilenet_v2,Distillation,7185.750000000001,10.05,112.47,10.625,99.50248756218905,97.34
efficientnet_b0,Base,14621.75,20.45,170.11,16.332,48.899755501222494,58.74
efficientnet_b0,Pruning,12977.249999999998,18.15,178.42,15.3672,55.096418732782375,49.79
efficientnet_b0,Distillation,14993.55,20.97,145.47,16.2773,47.68717215069147,52.73
mnasnet1_0,Base,6227.650000000001,8.71,90.81,12.5781,114.81056257175659,71.89
mnasnet1_0,Pruning,6842.55,9.57,141.55,11.9961,104.4932079414838,81.82
mnasnet1_0,Distillation,6284.849999999999,8.79,138.72,12.75,113.7656427758817,89.79
resnet18,Base,11625.900000000001,16.26,173.63,26.625,61.500615006150056,92.59
resnet18,Pruning,11740.300000000001,16.42,227.91,25.1641,60.90133982947624,83.64
resnet18,Distillation,11482.9,16.06,178.64,26.4922,62.26650062266501,99.16
mobilenet_v2,Base,5291.0,7.4,111.82,10.4492,135.13513513513513,93.29
mobilenet_v2,Pruning,6349.200000000001,8.88,138.62,10.0273,112.61261261261261,72.87
mobilenet_v2,Distillation,6842.55,9.57,155.73,10.5469,104.4932079414838,97.34
efficientnet_b0,Base,14385.800000000001,20.12,146.89,16.2461,49.70178926441351,58.74
efficientnet_b0,Pruning,15479.749999999998,21.65,131.84,15.3125,46.18937644341802,49.79
efficientnet_b0,Distillation,14493.05,20.27,167.6,16.2695,49.3339911198816,52.73
mnasnet1_0,Base,6098.95,8.53,109.91,12.7461,117.2332942555686,71.89
mnasnet1_0,Pruning,8715.85,12.19,115.87,11.8984,82.03445447087778,81.82
mnasnet1_0,Distillation,6077.5,8.5,142.56,12.8438,117.6470588235294,89.79
resnet18,Base,11375.65,15.91,337.9,26.3203,62.853551225644246,92.59
resnet18,Pruning,10088.65,14.11,136.94,25.2188,70.87172218284904,83.64
resnet18,Distillation,12948.65,18.11,130.1,26.5547,55.21811154058531,99.16
mobilenet_v2,Base,6728.150000000001,9.41,114.17,10.3984,106.26992561105207,93.29
mobilenet_v2,Pruning,7121.400000000001,9.96,150.32,9.93359,100.40160642570281,72.87
mobilenet_v2,Distillation,6284.849999999999,8.79,106.14,10.6758,113.7656427758817,97.34
efficientnet_b0,Base,15594.15,21.81,135.12,12.5,45.850527281063734,58.74
efficientnet_b0,Pruning,13577.849999999999,18.99,104.71,15.3203,52.65929436545551,49.79
efficientnet_b0,Distillation,14285.7,19.98,123.83,16.2266,50.05005005005005,52.73
mnasnet1_0,Base,6406.400000000001,8.96,114.6,12.7695,111.60714285714285,71.89
mnasnet1_0,Pruning,7371.650000000001,10.31,137.21,12.3281,96.99321047526672,81.82
mnasnet1_0,Distillation,6599.450000000001,9.23,114.93,12.7266,108.34236186348862,89.79
resnet18,Base,12819.949999999999,17.93,212.96,26.5664,55.77244841048522,92.59
resnet18,Pruning,13620.75,19.05,161.54,25.3359,52.493438320209975,83.64
resnet18,Distillation,11718.85,16.39,207.58,26.375,61.01281269066504,99.16
mobilenet_v2,Base,5848.7,8.18,96.1,10.3906,122.24938875305624,93.29
mobilenet_v2,Pruning,5605.599999999999,7.84,106.91,10.1602,127.55102040816327,72.87
mobilenet_v2,Distillation,6334.9,8.86,122.78,10.2852,112.86681715575621,97.34
efficientnet_b0,Base,14535.949999999999,20.33,150.34,16.3906,49.18839153959666,58.74
efficientnet_b0,Pruning,13341.9,18.66,83.03,15.4023,53.59056806002143,49.79
efficientnet_b0,Distillation,14257.1,19.94,123.83,16.2422,50.150451354062184,52.73
mnasnet1_0,Base,6792.5,9.5,112.27,12.4727,105.26315789473684,71.89
mnasnet1_0,Pruning,7128.55,9.97,127.15,10.5117,100.30090270812437,81.82
mnasnet1_0,Distillation,6892.6,9.64,140.02,12.7266,103.7344398340249,89.79
resnet18,Base,13063.05,18.27,178.43,26.668,54.734537493158186,92.59
resnet18,Pruning,10489.05,14.67,131.62,25.3125,68.1663258350375,83.64
resnet18,Distillation,12255.1,17.14,159.37,26.5742,58.343057176196034,99.16
mobilenet_v2,Base,7214.349999999999,10.09,120.74,10.5195,99.10802775024777,93.29
mobilenet_v2,Pruning,6070.35,8.49,91.82,10.1602,117.78563015312132,72.87
mobilenet_v2,Distillation,6184.75,8.65,121.49,10.6094,115.60693641618496,97.34
efficientnet_b0,Base,14314.3,20.02,134.44,16.2188,49.95004995004995,58.74
efficientnet_b0,Pruning,13070.2,18.28,128.34,15.3711,54.70459518599562,49.79
efficientnet_b0,Distillation,14264.25,19.95,124.31,16.3984,50.12531328320802,52.73
mnasnet1_0,Base,6106.099999999999,8.54,986.63,10.8945,117.096018735363,71.89
mnasnet1_0,Pruning,7757.75,10.85,158.22,12.1367,92.16589861751153,81.82
mnasnet1_0,Distillation,7972.25,11.15,113.9,12.7031,89.68609865470852,89.79
resnet18,Base,11804.650000000001,16.51,217.69,26.5742,60.56935190793458,92.59
resnet18,Pruning,11575.85,16.19,146.29,25.1836,61.76652254478073,83.64
resnet18,Distillation,12469.6,17.44,165.2,26.668,57.3394495412844,99.16
mobilenet_v2,Base,6527.950000000001,9.13,83.89,10.4805,109.52902519167579,93.29
mobilenet_v2,Pruning,5884.450000000001,8.23,87.4,10.207,121.50668286755771,72.87
mobilenet_v2,Distillation,6592.3,9.22,157.75,10.2812,108.45986984815617,97.34
efficientnet_b0,Base,14521.65,20.31,122.16,16.2812,49.23682914820286,58.74
efficientnet_b0,Pruning,12748.449999999999,17.83,126.05,15.3008,56.085249579360635,49.79
efficientnet_b0,Distillation,14550.250000000002,20.35,106.75,16.4297,49.140049140049136,52.73
mnasnet1_0,Base,6842.55,9.57,126.74,12.5234,104.4932079414838,71.89
mnasnet1_0,Pruning,6577.999999999999,9.2,122.61,12.1016,108.69565217391305,81.82
mnasnet1_0,Distillation,6077.5,8.5,87.92,12.7266,117.6470588235294,89.79
resnet18,Base,12791.35,17.89,157.07,26.7266,55.89714924538848,92.59
resnet18,Pruning,12791.35,17.89,157.07,26.7266,55.89714924538848,92.59
resnet18,Distillation,12433.85,17.39,220.37,26.6094,57.50431282346176,99.16
mobilenet_v2,Base,7278.7,10.18,129.01,10.5469,98.23182711198429,93.29
mobilenet_v2,Pruning,6799.65,9.51,85.98,9.96484,105.15247108307045,72.87
mobilenet_v2,Distillation,6463.599999999999,9.04,57.3,10.6016,110.61946902654869,97.34
efficientnet_b0,Base,14821.95,20.73,190.16,16.1914,48.239266763145196,58.74
efficientnet_b0,Pruning,15043.599999999999,21.04,133.97,10.2773,47.528517110266165,49.79
efficientnet_b0,Distillation,14485.900000000001,20.26,258.58,16.3242,49.35834155972359,52.73
mnasnet1_0,Base,8801.65,12.31,118.05,12.6836,81.23476848090982,71.89
mnasnet1_0,Pruning,5083.650000000001,7.11,111.9,11.7617,140.64697609001405,81.82
mnasnet1_0,Distillation,6821.099999999999,9.54,102.73,12.7969,104.8218029350105,89.79
resnet18,Base,11161.15,15.61,149.03,26.6445,64.06149903907752,92.59
resnet18,Pruning,10210.199999999999,14.28,127.94,25.0977,70.0280112044818,83.64
resnet18,Distillation,11768.900000000001,16.46,255.82,26.6094,60.75334143377886,99.16
mobilenet_v2,Base,5827.25,8.15,146.4,10.6055,122.69938650306747,93.29
mobilenet_v2,Pruning,6728.150000000001,9.41,101.85,9.78906,106.26992561105207,72.87
mobilenet_v2,Distillation,5634.2,7.88,101.33,10.5234,126.90355329949239,97.34
efficientnet_b0,Base,14614.6,20.44,140.12,16.3359,48.92367906066536,58.74
efficientnet_b0,Pruning,15093.65,21.11,269.95,10.4531,47.37091425864519,49.79
efficientnet_b0,Distillation,15529.8,21.72,146.96,11.3984,46.04051565377532,52.73
mnasnet1_0,Base,6006.0,8.4,93.09,12.7852,119.04761904761904,71.89
mnasnet1_0,Pruning,7736.3,10.82,129.12,11.8945,92.42144177449168,81.82
mnasnet1_0,Distillation,5512.65,7.71,132.59,12.7031,129.70168612191958,89.79
resnet18,Base,12376.65,17.31,149.14,25.3438,57.77007510109764,92.59
resnet18,Pruning,10560.55,14.77,168.28,25.332,67.70480704129993,83.64
resnet18,Distillation,14128.400000000001,19.76,187.23,26.4688,50.60728744939271,99.16
mobilenet_v2,Base,8386.95,11.73,149.5,10.6094,85.25149190110827,93.29
mobilenet_v2,Pruning,6149.0,8.6,183.35,9.89844,116.27906976744187,72.87
mobilenet_v2,Distillation,7886.45,11.03,137.61,10.4922,90.66183136899366,97.34
efficientnet_b0,Base,14071.199999999999,19.68,137.5,16.4727,50.8130081300813,58.74
efficientnet_b0,Pruning,13406.25,18.75,191.88,15.1797,53.333333333333336,49.79
efficientnet_b0,Distillation,15086.500000000002,21.1,133.13,16.2188,47.393364928909946,52.73
mnasnet1_0,Base,6392.099999999999,8.94,103.81,12.7891,111.85682326621925,71.89
mnasnet1_0,Pruning,6156.15,8.61,114.13,11.9805,116.14401858304298,81.82
mnasnet1_0,Distillation,8093.8,11.32,243.82,8.82422,88.33922261484099,89.79
resnet18,Base,11776.05,16.47,238.52,26.582,60.71645415907712,92.59
resnet18,Pruning,10489.05,14.67,148.09,25.1055,68.1663258350375,83.64
resnet18,Distillation,11976.25,16.75,234.58,30.4492,59.701492537313435,99.16
mobilenet_v2,Base,6163.299999999999,8.62,115.16,10.4258,116.00928074245941,93.29
mobilenet_v2,Pruning,6098.95,8.53,117.1,9.92188,117.2332942555686,72.87
mobilenet_v2,Distillation,7471.749999999999,10.45,203.24,10.4688,95.69377990430623,97.34
efficientnet_b0,Base,14021.15,19.61,152.13,16.2109,50.99439061703213,58.74
efficientnet_b0,Pruning,13377.650000000001,18.71,212.94,15.2812,53.44735435595938,49.79
