Model,Optimization,Total model run time,Avg. 'kernel' inference time per batch,Avg. 'kernel' inference time per image,Total kernel run time,Avg. model run time per batch,Avg. model run time per image,Overhead per batch,Total Overhead,FPS,Peak Memory,Peak Memory Accelerator,Weights Memory,Accuracy
efficientnet_b0,Distillation,20366.821045,28.479577,28.479577,20362.897555,28.485064,28.485064,0.00548700000000224,3.9232050000016017,35.10611687608119,0.44,4.36,6.1744585037231445,44.76
mnasnet1_0,Base,1825.912109,2.549592,2.549592,1822.95828,2.553723,2.553723,0.004131000000000107,2.9536650000000764,391.58511325694917,0.14,3.94,4.155346870422363,82.94
mnasnet1_0,Pruning,1819.595703,2.539478,2.539478,1815.72677,2.544889,2.544889,0.005411000000000055,3.868865000000039,392.94443200825697,0.14,3.66,3.8280601501464844,69.37
mnasnet1_0,Distillation,1818.991455,2.538463,2.538463,1815.0010450000002,2.544044,2.544044,0.005580999999999836,3.990414999999883,393.07496362043105,0.14,3.94,4.023832321166992,85.59
resnet18,Base,1870.627197,2.610818,2.610818,1866.73487,2.616262,2.616262,0.005443999999999782,3.8924599999998444,382.2247432019989,0.14,10.97,10.183093070983887,87.83
resnet18,Pruning,1836.665039,2.563375,2.563375,1832.8131250000001,2.568762,2.568762,0.005386999999999809,3.851704999999863,389.29254100099416,0.14,9.62,9.323553085327148,67.69
resnet18,Distillation,1880.617432,2.624376,2.624376,1876.4288399999998,2.630234,2.630234,0.005858000000000363,4.18847000000026,380.1942850437217,0.14,10.98,10.13451862335205,99.3
mobilenet_v2,Base,1780.362061,2.486228,2.486228,1777.65302,2.490017,2.490017,0.0037889999999998203,2.7091349999998715,401.60370503424247,0.14,2.84,3.390448570251465,67.41
mobilenet_v2,Pruning,1780.172607,2.48429,2.48429,1776.26735,2.489752,2.489752,0.005462000000000078,3.9053300000000557,401.646445512348,0.14,2.58,3.3179101943969727,69.09
mobilenet_v2,Distillation,1786.280273,2.492875,2.492875,1782.405625,2.498294,2.498294,0.005418999999999841,3.874584999999886,400.27313227793786,0.14,2.84,3.4067869186401367,79.44
efficientnet_b0,Base,20365.153076,28.478963,28.478963,20362.458545,28.482732,28.482732,0.003768999999998357,2.6948349999988253,35.10899217559115,0.44,4.36,6.12664794921875,63.5
efficientnet_b0,Pruning,18725.246826,26.186549,26.186549,18723.382535,26.189156,26.189156,0.002607000000001136,1.8640050000008124,38.18374233696203,0.42,3.75,5.6285200119018555,36.92
efficientnet_b0,Distillation,20365.370361,28.47903,28.47903,20362.50645,28.483035,28.483035,0.00400499999999937,2.8635749999995497,35.10861758592105,0.44,4.36,6.1744585037231445,44.76
mnasnet1_0,Base,1768.135742,2.468854,2.468854,1765.2306099999998,2.472917,2.472917,0.004062999999999928,2.9050449999999484,404.3807175071517,0.14,3.94,4.155346870422363,82.94
mnasnet1_0,Pruning,1796.568115,2.507293,2.507293,1792.7144950000002,2.512683,2.512683,0.005389999999999784,3.8538499999998455,397.98101392888185,0.14,3.66,3.8280601501464844,69.37
mnasnet1_0,Distillation,1823.183594,2.546182,2.546182,1820.5201299999999,2.549907,2.549907,0.0037250000000002004,2.6633750000001433,392.17114631407765,0.14,3.94,4.023832321166992,85.59
resnet18,Base,1858.654297,2.594115,2.594115,1854.792225,2.599516,2.599516,0.005400999999999989,3.8617149999999922,384.68692169063434,0.14,10.97,10.183093070983887,87.83
resnet18,Pruning,1834.574463,2.560469,2.560469,1830.7353349999998,2.565838,2.565838,0.005368999999999957,3.8388349999999694,389.7361564876421,0.14,9.62,9.323553085327148,67.69
resnet18,Distillation,1871.625977,2.612215,2.612215,1867.733725,2.617659,2.617659,0.0054440000000002264,3.892460000000162,382.02077166403853,0.14,10.98,10.13451862335205,99.3
mobilenet_v2,Base,1782.254639,2.487247,2.487247,1778.381605,2.492664,2.492664,0.005417000000000005,3.8731550000000037,401.1772416545243,0.14,2.84,3.390448570251465,67.41
mobilenet_v2,Pruning,1783.179932,2.489899,2.489899,1780.277785,2.493958,2.493958,0.004059000000000257,2.9021850000001836,400.9690705738606,0.14,2.58,3.3179101943969727,69.09
mobilenet_v2,Distillation,1802.284668,2.515206,2.515206,1798.37229,2.520678,2.520678,0.005472000000000143,3.9124800000001025,396.7186830665532,0.14,2.84,3.4067869186401367,79.44
efficientnet_b0,Base,20366.461914,28.479152,28.479152,20362.593679999998,28.484562,28.484562,0.005410000000001247,3.8681500000008917,35.10673591805878,0.44,4.36,6.12664794921875,63.5
efficientnet_b0,Pruning,18726.174561,26.186583,26.186583,18723.406844999998,26.190454,26.190454,0.00387100000000018,2.7677650000001286,38.181850632167674,0.42,3.75,5.6285200119018555,36.92
efficientnet_b0,Distillation,20366.630127,28.479248,28.479248,20362.66232,28.484797,28.484797,0.0055490000000020245,3.9675350000014475,35.10644596290507,0.44,4.36,6.1744585037231445,44.76
mnasnet1_0,Base,1783.959229,2.489377,2.489377,1779.904555,2.495048,2.495048,0.005670999999999982,4.054764999999987,400.7939129868982,0.14,3.94,4.155346870422363,82.94
mnasnet1_0,Pruning,1805.934326,2.520147,2.520147,1801.905105,2.525782,2.525782,0.005634999999999835,4.029024999999882,395.9169443241426,0.14,3.66,3.8280601501464844,69.37
mnasnet1_0,Distillation,1802.234375,2.517077,2.517077,1799.710055,2.520608,2.520608,0.003531000000000173,2.5246650000001236,396.7297538645605,0.14,3.94,4.023832321166992,85.59
resnet18,Base,1858.913818,2.596346,2.596346,1856.38739,2.599879,2.599879,0.0035330000000000084,2.526095000000006,384.6332159547162,0.14,10.97,10.183093070983887,87.83
resnet18,Pruning,1838.543457,2.567318,2.567318,1835.6323700000003,2.571389,2.571389,0.004070999999999714,2.9107649999997953,388.8948054383683,0.14,9.62,9.323553085327148,67.69
resnet18,Distillation,1844.933594,2.57481,2.57481,1840.9891499999999,2.580327,2.580327,0.005517000000000216,3.9446550000001546,387.5478241196794,0.14,10.98,10.13451862335205,99.3
mobilenet_v2,Base,1820.172607,2.540292,2.540292,1816.30878,2.545696,2.545696,0.005403999999999964,3.8638599999999745,392.81988820744846,0.14,2.84,3.390448570251465,67.41
mobilenet_v2,Pruning,1765.12085,2.46416,2.46416,1761.8744000000002,2.4687,2.4687,0.0045399999999999885,3.2460999999999918,405.0714147985958,0.14,2.58,3.3179101943969727,69.09
mobilenet_v2,Distillation,1787.250732,2.49426,2.49426,1783.3959000000002,2.499651,2.499651,0.005390999999999924,3.8545649999999454,400.05578803142436,0.14,2.84,3.4067869186401367,79.44
efficientnet_b0,Base,20366.401855,28.478995,28.478995,20362.481425,28.484478,28.484478,0.005482999999998128,3.9203449999986617,35.10683944520449,0.44,4.36,6.12664794921875,63.5
efficientnet_b0,Pruning,18727.521484,26.186836,26.186836,18723.58774,26.192338,26.192338,0.005501999999999896,3.9339299999999255,38.17910451262147,0.42,3.75,5.6285200119018555,36.92
efficientnet_b0,Distillation,20366.65332,28.479377,28.479377,20362.754555,28.48483,28.48483,0.005452999999999264,3.8988949999994738,35.10640598462349,0.44,4.36,6.1744585037231445,44.76
mnasnet1_0,Base,1820.089111,2.540067,2.540067,1816.147905,2.545579,2.545579,0.005511999999999961,3.9410799999999724,392.8379086929222,0.14,3.94,4.155346870422363,82.94
mnasnet1_0,Pruning,1808.680908,2.524133,2.524133,1804.755095,2.529624,2.529624,0.005491000000000135,3.9260650000000963,395.3157225453501,0.14,3.66,3.8280601501464844,69.37
mnasnet1_0,Distillation,1805.923828,2.52028,2.52028,1802.0002,2.525768,2.525768,0.005487999999999715,3.9239199999997965,395.9192458254668,0.14,3.94,4.023832321166992,85.59
resnet18,Base,1845.888428,2.576131,2.576131,1841.933665,2.581662,2.581662,0.005530999999999953,3.954664999999966,387.34735488574177,0.14,10.97,10.183093070983887,87.83
resnet18,Pruning,1847.642578,2.578733,2.578733,1843.7940950000002,2.584115,2.584115,0.005381999999999998,3.8481299999999985,386.97960769769617,0.14,9.62,9.323553085327148,67.69
resnet18,Distillation,1820.700684,2.54097,2.54097,1816.79355,2.546435,2.546435,0.005464999999999609,3.9074749999997205,392.7059545170139,0.14,10.98,10.13451862335205,99.3
mobilenet_v2,Base,1821.221924,2.541784,2.541784,1817.37556,2.547164,2.547164,0.005380000000000162,3.846700000000116,392.59356071753507,0.14,2.84,3.390448570251465,67.41
mobilenet_v2,Pruning,1810.176025,2.526304,2.526304,1806.30736,2.531715,2.531715,0.005411000000000055,3.868865000000039,394.9892110630512,0.14,2.58,3.3179101943969727,69.09
mobilenet_v2,Distillation,1778.439209,2.481868,2.481868,1774.5356199999999,2.487328,2.487328,0.0054600000000002424,3.9039000000001733,402.0379197566376,0.14,2.84,3.4067869186401367,79.44
efficientnet_b0,Base,20365.506836,28.4791,28.4791,20362.5565,28.483226,28.483226,0.004125999999999408,2.9500899999995767,35.10838231318153,0.44,4.36,6.12664794921875,63.5
efficientnet_b0,Pruning,18727.497803,26.186861,26.186861,18723.605615,26.192305,26.192305,0.0054440000000006705,3.8924600000004794,38.17915279026025,0.42,3.75,5.6285200119018555,36.92
efficientnet_b0,Distillation,20366.661621,28.479371,28.479371,20362.750265,28.484841,28.484841,0.005469999999998976,3.9110499999992676,35.10639167603029,0.44,4.36,6.1744585037231445,44.76
mnasnet1_0,Base,1818.026855,2.537232,2.537232,1814.12088,2.542695,2.542695,0.005463000000000218,3.9060450000001556,393.28351945604237,0.14,3.94,4.155346870422363,82.94
mnasnet1_0,Pruning,1814.636719,2.532601,2.532601,1810.809715,2.537953,2.537953,0.005351999999999801,3.826679999999858,394.01825859338845,0.14,3.66,3.8280601501464844,69.37
mnasnet1_0,Distillation,1802.20752,2.515135,2.515135,1798.3215249999998,2.52057,2.52057,0.005435000000000301,3.886025000000215,396.735665601928,0.14,3.94,4.023832321166992,85.59
resnet18,Base,1884.59668,2.630434,2.630434,1880.7603100000001,2.6358,2.6358,0.005365999999999982,3.836689999999987,379.3915205241686,0.14,10.97,10.183093070983887,87.83
resnet18,Pruning,1841.61499,2.570245,2.570245,1837.725175,2.575685,2.575685,0.005440000000000111,3.8896000000000797,388.2461882002817,0.14,9.62,9.323553085327148,67.69
resnet18,Distillation,1867.064697,2.607586,2.607586,1864.42399,2.611279,2.611279,0.0036930000000001684,2.6404950000001204,382.9540567870316,0.14,10.98,10.13451862335205,99.3
mobilenet_v2,Base,1747.938965,2.441147,2.441147,1745.420105,2.44467,2.44467,0.003522999999999943,2.518944999999959,409.05318453153194,0.14,2.84,3.390448570251465,67.41
mobilenet_v2,Pruning,1789.219727,2.496956,2.496956,1785.3235399999999,2.502405,2.502405,0.005449000000000037,3.8960350000000266,399.6155358731969,0.14,2.58,3.3179101943969727,69.09
mobilenet_v2,Distillation,1783.974854,2.49146,2.49146,1781.3939,2.49507,2.49507,0.003610000000000113,2.581150000000081,400.7904026207759,0.14,2.84,3.4067869186401367,79.44
efficientnet_b0,Base,20366.434326,28.479103,28.479103,20362.558644999997,28.484524,28.484524,0.0054210000000018965,3.876015000001356,35.10678347300213,0.44,4.36,6.12664794921875,63.5
efficientnet_b0,Pruning,18727.529541,26.186786,26.186786,18723.55199,26.192349,26.192349,0.005562999999998652,3.9775449999990364,38.179088087121016,0.42,3.75,5.6285200119018555,36.92
efficientnet_b0,Distillation,20366.824463,28.479473,28.479473,20362.823195,28.485069,28.485069,0.0055960000000006005,4.001140000000429,35.10611098450453,0.44,4.36,6.1744585037231445,44.76
mnasnet1_0,Base,1817.932617,2.538479,2.538479,1815.0124850000002,2.542563,2.542563,0.0040839999999997545,2.9200599999998245,393.3039064890709,0.14,3.94,4.155346870422363,82.94
mnasnet1_0,Pruning,1794.501221,2.504378,2.504378,1790.6302699999999,2.509792,2.509792,0.00541400000000003,3.8710100000000214,398.4394056870915,0.14,3.66,3.8280601501464844,69.37
mnasnet1_0,Distillation,1820.025146,2.539953,2.539953,1816.066395,2.54549,2.54549,0.005536999999999903,3.9589549999999307,392.85171502789774,0.14,3.94,4.023832321166992,85.59
resnet18,Base,1857.106934,2.59193,2.59193,1853.2299500000001,2.597352,2.597352,0.005421999999999816,3.8767299999998683,385.0074472879008,0.14,10.97,10.183093070983887,87.83
resnet18,Pruning,1840.60083,2.568825,2.568825,1836.709875,2.574267,2.574267,0.005441999999999947,3.891029999999962,388.46010951760786,0.14,9.62,9.323553085327148,67.69
resnet18,Distillation,1867.635498,2.60668,2.60668,1863.7762,2.612078,2.612078,0.005398000000000014,3.85957000000001,382.83701544850373,0.14,10.98,10.13451862335205,99.3
mobilenet_v2,Base,1782.177246,2.487151,2.487151,1778.3129649999998,2.492556,2.492556,0.005405000000000104,3.8645750000000745,401.1946632158943,0.14,2.84,3.390448570251465,67.41
mobilenet_v2,Pruning,1780.196777,2.484307,2.484307,1776.279505,2.489786,2.489786,0.005479000000000234,3.917485000000167,401.6409922980104,0.14,2.58,3.3179101943969727,69.09
mobilenet_v2,Distillation,1802.315674,2.515304,2.515304,1798.44236,2.520721,2.520721,0.005417000000000005,3.8731550000000037,396.7118581469985,0.14,2.84,3.4067869186401367,79.44
efficientnet_b0,Base,20367.496338,28.479127,28.479127,20362.575805,28.486009,28.486009,0.006882000000000943,4.920630000000674,35.10495291785136,0.44,4.36,6.12664794921875,63.5
efficientnet_b0,Pruning,18727.272705,26.186552,26.186552,18723.38468,26.19199,26.19199,0.005438000000001608,3.88817000000115,38.17961169589323,0.42,3.75,5.6285200119018555,36.92
efficientnet_b0,Distillation,20366.625732,28.479329,28.479329,20362.720235,28.484791,28.484791,0.00546200000000141,3.9053300000010083,35.106453538673,0.44,4.36,6.1744585037231445,44.76
mnasnet1_0,Base,1805.11377,2.520639,2.520639,1802.256885,2.524635,2.524635,0.0039959999999998885,2.8571399999999203,396.09691748127324,0.14,3.94,4.155346870422363,82.94
mnasnet1_0,Pruning,1794.751465,2.504621,2.504621,1790.8040150000002,2.510142,2.510142,0.005520999999999887,3.9475149999999193,398.3838508804337,0.14,3.66,3.8280601501464844,69.37
mnasnet1_0,Distillation,1800.074219,2.51205,2.51205,1796.11575,2.517586,2.517586,0.005536000000000207,3.9582400000001483,397.20584432191123,0.14,3.94,4.023832321166992,85.59
resnet18,Base,1861.926514,2.598639,2.598639,1858.026885,2.604093,2.604093,0.005454000000000292,3.8996100000002087,384.01085898065685,0.14,10.97,10.183093070983887,87.83
resnet18,Pruning,1857.53418,2.592506,2.592506,1853.6417900000001,2.59795,2.59795,0.005443999999999782,3.8924599999998444,384.9188928518128,0.14,9.62,9.323553085327148,67.69
resnet18,Distillation,1855.860352,2.590162,2.590162,1851.9658299999999,2.595609,2.595609,0.005447000000000202,3.894605000000144,385.266056915041,0.14,10.98,10.13451862335205,99.3
mobilenet_v2,Base,1828.252197,2.55158,2.55158,1824.3797,2.556996,2.556996,0.005415999999999865,3.8724399999999037,391.0839003356603,0.14,2.84,3.390448570251465,67.41
mobilenet_v2,Pruning,1748.828857,2.442229,2.442229,1746.193735,2.445914,2.445914,0.0036849999999999383,2.634774999999956,408.8450377165752,0.14,2.58,3.3179101943969727,69.09
mobilenet_v2,Distillation,1800.285156,2.512445,2.512445,1796.398175,2.517881,2.517881,0.005435999999999996,3.8867399999999974,397.15930424524373,0.14,2.84,3.4067869186401367,79.44
efficientnet_b0,Base,20366.449951,28.47904,28.47904,20362.513600000002,28.484545,28.484545,0.005504999999999427,3.9360749999995903,35.10675653931987,0.44,4.36,6.12664794921875,63.5
efficientnet_b0,Pruning,18727.379883,26.186661,26.186661,18723.462615,26.19214,26.19214,0.005478999999997569,3.917484999998262,38.17939319151899,0.42,3.75,5.6285200119018555,36.92
efficientnet_b0,Distillation,20365.622559,28.47922,28.47922,20362.6423,28.483388,28.483388,0.0041679999999999495,2.980119999999964,35.108182817815525,0.44,4.36,6.1744585037231445,44.76
mnasnet1_0,Base,1792.857666,2.500781,2.500781,1788.058415,2.507493,2.507493,0.006712000000000273,4.799080000000195,398.8046645081528,0.14,3.94,4.155346870422363,82.94
mnasnet1_0,Pruning,1803.640381,2.517184,2.517184,1799.78656,2.522574,2.522574,0.005390000000000228,3.853850000000163,396.4204879930552,0.14,3.66,3.8280601501464844,69.37
mnasnet1_0,Distillation,1800.181396,2.512305,2.512305,1796.298075,2.517736,2.517736,0.005431000000000186,3.8831650000001328,397.182195965767,0.14,3.94,4.023832321166992,85.59
resnet18,Base,1873.616943,2.615113,2.615113,1869.805795,2.620443,2.620443,0.005329999999999835,3.810949999999882,381.6148240286275,0.14,10.97,10.183093070983887,87.83
resnet18,Pruning,1847.625,2.578695,2.578695,1843.7669250000001,2.584091,2.584091,0.005395999999999734,3.85813999999981,386.98328935795956,0.14,9.62,9.323553085327148,67.69
resnet18,Distillation,1879.721436,2.62544,2.62544,1877.1896000000002,2.628981,2.628981,0.0035409999999997943,2.531814999999853,380.3755100657372,0.14,10.98,10.13451862335205,99.3
mobilenet_v2,Base,1817.288086,2.53627,2.53627,1813.43305,2.541662,2.541662,0.005392000000000063,3.8552800000000453,393.443398164665,0.14,2.84,3.390448570251465,67.41
mobilenet_v2,Pruning,1797.209229,2.508176,2.508176,1793.3458400000002,2.513579,2.513579,0.005402999999999825,3.8631449999998746,397.83904314682326,0.14,2.58,3.3179101943969727,69.09
mobilenet_v2,Distillation,1825.256592,2.547366,2.547366,1821.3666899999998,2.552806,2.552806,0.005440000000000111,3.8896000000000797,391.72574592186436,0.14,2.84,3.4067869186401367,79.44
efficientnet_b0,Base,20366.411133,28.478963,28.478963,20362.458545,28.484491,28.484491,0.005527999999998201,3.9525199999987137,35.10682345214345,0.44,4.36,6.12664794921875,63.5
efficientnet_b0,Pruning,18727.668945,26.187057,26.187057,18723.745755,26.192544,26.192544,0.00548700000000224,3.9232050000016017,38.178803891708796,0.42,3.75,5.6285200119018555,36.92
efficientnet_b0,Distillation,20366.710205,28.4794,28.4794,20362.770999999997,28.484909,28.484909,0.005508999999999986,3.93893499999999,35.106307931089844,0.44,4.36,6.1744585037231445,44.76
mnasnet1_0,Base,1799.179688,2.510926,2.510926,1795.31209,2.516335,2.516335,0.005409000000000219,3.8674350000001567,397.40333040042634,0.14,3.94,4.155346870422363,82.94
mnasnet1_0,Pruning,1815.675781,2.533938,2.533938,1811.76567,2.539407,2.539407,0.005469000000000168,3.9103350000001202,393.7927726315803,0.14,3.66,3.8280601501464844,69.37
mnasnet1_0,Distillation,1762.956543,2.462061,2.462061,1760.373615,2.465673,2.465673,0.0036119999999999486,2.5825799999999632,405.56870379986447,0.14,3.94,4.023832321166992,85.59
resnet18,Base,1848.837402,2.580244,2.580244,1844.87446,2.585787,2.585787,0.005542999999999854,3.9632449999998953,386.7295194409962,0.14,10.97,10.183093070983887,87.83
resnet18,Pruning,1838.541016,2.565937,2.565937,1834.644955,2.571386,2.571386,0.005449000000000037,3.8960350000000266,388.89532176746394,0.14,9.62,9.323553085327148,67.69
resnet18,Distillation,1855.799561,2.590059,2.590059,1851.8921850000002,2.595524,2.595524,0.005465000000000053,3.907475000000038,385.2786771943848,0.14,10.98,10.13451862335205,99.3
mobilenet_v2,Base,1796.199951,2.5082,2.5082,1793.363,2.512168,2.512168,0.0039679999999999715,2.8371199999999797,398.0625874095684,0.14,2.84,3.390448570251465,67.41
mobilenet_v2,Pruning,1782.203125,2.488439,2.488439,1779.233885,2.492592,2.492592,0.004153000000000073,2.9693950000000524,401.1888375518363,0.14,2.58,3.3179101943969727,69.09
mobilenet_v2,Distillation,1790.202637,2.499737,2.499737,1787.3119550000001,2.50378,2.50378,0.004042999999999797,2.8907449999998547,399.39612713239455,0.14,2.84,3.4067869186401367,79.44
efficientnet_b0,Base,20366.486084,28.479136,28.479136,20362.58224,28.484596,28.484596,0.005459999999999354,3.9038999999995383,35.106694255014716,0.44,4.36,6.12664794921875,63.5
efficientnet_b0,Pruning,18728.498291,26.186861,26.186861,18723.605615,26.193704,26.193704,0.0068429999999999325,4.892744999999952,38.17711323622749,0.42,3.75,5.6285200119018555,36.92
efficientnet_b0,Distillation,20365.616699,28.479378,28.479378,20362.75527,28.48338,28.48338,0.004001999999999839,2.861429999999885,35.10819291983965,0.44,4.36,6.1744585037231445,44.76
mnasnet1_0,Base,1788.099609,2.495368,2.495368,1784.18812,2.500839,2.500839,0.005471000000000004,3.9117650000000026,399.8658667566433,0.14,3.94,4.155346870422363,82.94
mnasnet1_0,Pruning,1813.215576,2.529566,2.529566,1808.63969,2.535966,2.535966,0.006400000000000183,4.576000000000131,394.3270780727068,0.14,3.66,3.8280601501464844,69.37
mnasnet1_0,Distillation,1813.937256,2.532855,2.532855,1810.991325,2.536975,2.536975,0.0041199999999999015,2.9457999999999296,394.17019394412836,0.14,3.94,4.023832321166992,85.59
resnet18,Base,1829.573975,2.556544,2.556544,1827.9289600000002,2.558845,2.558845,0.0023009999999996644,1.64521499999976,390.8013612841208,0.14,10.97,10.183093070983887,87.83
resnet18,Pruning,1834.477295,2.560311,2.560311,1830.622365,2.565703,2.565703,0.005392000000000063,3.8552800000000453,389.75679990631886,0.14,9.62,9.323553085327148,67.69
resnet18,Distillation,1855.636475,2.589869,2.589869,1851.756335,2.595296,2.595296,0.005426999999999627,3.880304999999733,385.31253811444935,0.14,10.98,10.13451862335205,99.3
mobilenet_v2,Base,1798.279785,2.509669,2.509669,1794.4133350000002,2.515077,2.515077,0.005407999999999635,3.8667199999997393,397.60220070538134,0.14,2.84,3.390448570251465,67.41
mobilenet_v2,Pruning,1824.236816,2.547308,2.547308,1821.3252200000002,2.55138,2.55138,0.0040719999999998535,2.9114799999998953,391.944726544758,0.14,2.58,3.3179101943969727,69.09
mobilenet_v2,Distillation,1813.366455,2.530761,2.530761,1809.494115,2.536177,2.536177,0.005415999999999865,3.8724399999999037,394.29426855698614,0.14,2.84,3.4067869186401367,79.44
