Model,Optimization,Total model run time,Avg. model run time per batch,Init Time,Peak Memory,FPS,Accuracy
mobilenet_v2,Distillation,5090.8,7.12,81.39,10.4805,140.449438202247,97.2
efficientnet_b0,Base,13799.5,19.3,57.95,16.1758,51.8134715025907,38.32
efficientnet_b0,Pruning,12333.75,17.25,58.46,15.1289,57.9710144927536,38.74
efficientnet_b0,Distillation,13792.35,19.29,104.4,15.9922,51.8403317781234,50.07
mnasnet1_0,Base,5283.85,7.39,51.49,12.418,135.31799729364,77.9
mnasnet1_0,Pruning,5183.75,7.25,50.04,11.9219,137.931034482759,80.42
mnasnet1_0,Distillation,5283.85,7.39,55.66,14.2734,135.31799729364,88.39
resnet18,Base,11018.15,15.41,73.94,26.6523,64.8929266709929,92.45
resnet18,Pruning,9716.85,13.59,74.85,25.3359,73.5835172921266,77.76
resnet18,Distillation,11046.75,15.45,78.58,28.2383,64.7249190938511,99.44
mobilenet_v2,Base,5040.75,7.05,51.58,11.9141,141.843971631206,90.07
mobilenet_v2,Pruning,4990.7,6.98,46.74,9.96875,143.266475644699,72.31
mobilenet_v2,Distillation,5105.1,7.14,89.93,10.3086,140.056022408964,97.2
efficientnet_b0,Base,13785.2,19.28,119.33,16.3398,51.8672199170125,38.32
efficientnet_b0,Pruning,12326.6,17.24,111.97,15.2539,58.0046403712297,38.74
efficientnet_b0,Distillation,13828.1,19.34,76.77,16.4297,51.7063081695967,50.07
mnasnet1_0,Base,5248.1,7.34,56.62,12.7734,136.239782016349,77.9
mnasnet1_0,Pruning,5205.2,7.28,50.79,11.9922,137.362637362637,80.42
mnasnet1_0,Distillation,5248.1,7.34,59.6,14.5273,136.239782016349,88.39
resnet18,Base,10975.25,15.35,77.75,26.6094,65.1465798045603,92.45
resnet18,Pruning,9731.15,13.61,70.84,25.3359,73.4753857457752,77.76
resnet18,Distillation,10996.7,15.38,128.29,26.2969,65.0195058517555,99.44
mobilenet_v2,Base,5005.0,7.0,48.5,10.1953,142.857142857143,90.07
mobilenet_v2,Pruning,4897.75,6.85,49.47,10.0273,145.985401459854,72.31
mobilenet_v2,Distillation,5190.9,7.26,48.3,10.5391,137.741046831956,97.2
efficientnet_b0,Base,13778.05,19.27,111.62,16.0273,51.8941359626362,38.32
efficientnet_b0,Pruning,12348.05,17.27,87.83,15.1484,57.9038795599305,38.74
efficientnet_b0,Distillation,13756.6,19.24,102.99,16.3945,51.975051975052,50.07
mnasnet1_0,Base,5176.6,7.24,86.65,12.6758,138.121546961326,77.9
mnasnet1_0,Pruning,5083.65,7.11,50.75,11.9258,140.646976090014,80.42
mnasnet1_0,Distillation,5226.65,7.31,52.68,12.7227,136.798905608755,88.39
resnet18,Base,10989.55,15.37,93.25,26.2695,65.0618087182824,92.45
resnet18,Pruning,9745.45,13.63,128.56,25.0625,73.3675715333823,77.76
resnet18,Distillation,10989.55,15.37,152.06,26.3867,65.0618087182824,99.44
mobilenet_v2,Base,5183.75,7.25,49.39,10.5195,137.931034482759,90.07
mobilenet_v2,Pruning,5040.75,7.05,52.13,9.78516,141.843971631206,72.31
mobilenet_v2,Distillation,5012.15,7.01,100.04,12.0234,142.65335235378,97.2
efficientnet_b0,Base,13778.05,19.27,59.42,16.418,51.8941359626362,38.32
efficientnet_b0,Pruning,12326.6,17.24,64.96,15.1797,58.0046403712297,38.74
efficientnet_b0,Distillation,13778.05,19.27,89.79,15.9648,51.8941359626362,50.07
mnasnet1_0,Base,5291.0,7.4,57.84,12.7266,135.135135135135,77.9
mnasnet1_0,Pruning,5133.7,7.18,52.56,11.9375,139.275766016713,80.42
mnasnet1_0,Distillation,5255.25,7.35,78.8,12.7188,136.054421768708,88.39
resnet18,Base,10953.8,15.32,74.13,27.9883,65.2741514360313,92.45
resnet18,Pruning,9724.0,13.6,74.47,24.8906,73.5294117647059,77.76
resnet18,Distillation,11025.3,15.42,78.21,27.7617,64.8508430609598,99.44
mobilenet_v2,Base,5033.6,7.04,86.84,10.543,142.045454545455,90.07
mobilenet_v2,Pruning,5133.7,7.18,52.69,9.75781,139.275766016713,72.31
mobilenet_v2,Distillation,5047.9,7.06,48.45,12.0781,141.643059490085,97.2
efficientnet_b0,Base,13799.5,19.3,58.98,15.9922,51.8134715025907,38.32
efficientnet_b0,Pruning,12348.05,17.27,51.9,15.0312,57.9038795599305,38.74
efficientnet_b0,Distillation,13770.9,19.26,60.16,16.1133,51.9210799584631,50.07
mnasnet1_0,Base,5312.45,7.43,133.27,12.4805,134.589502018843,77.9
mnasnet1_0,Pruning,5076.5,7.1,89.43,11.9766,140.845070422535,80.42
mnasnet1_0,Distillation,5226.65,7.31,85.81,12.5195,136.798905608755,88.39
resnet18,Base,10996.7,15.38,78.33,28.2461,65.0195058517555,92.45
resnet18,Pruning,9688.25,13.55,73.36,25.0859,73.8007380073801,77.76
resnet18,Distillation,11032.45,15.43,78.56,26.3594,64.8088139987038,99.44
mobilenet_v2,Base,5047.9,7.06,82.29,10.3398,141.643059490085,90.07
mobilenet_v2,Pruning,4997.85,6.99,52.85,9.83594,143.061516452074,72.31
mobilenet_v2,Distillation,4983.55,6.97,47.23,10.2734,143.472022955524,97.2
efficientnet_b0,Base,13799.5,19.3,104.36,17.5859,51.8134715025907,38.32
efficientnet_b0,Pruning,12326.6,17.24,63.79,16.7734,58.0046403712297,38.74
efficientnet_b0,Distillation,13835.25,19.35,60.29,16.25,51.6795865633075,50.07
mnasnet1_0,Base,5190.9,7.26,51.53,12.7773,137.741046831956,77.9
mnasnet1_0,Pruning,5219.5,7.3,49.51,11.9336,136.986301369863,80.42
mnasnet1_0,Distillation,5276.7,7.38,51.38,12.5547,135.50135501355,88.39
resnet18,Base,10996.7,15.38,77.85,26.6016,65.0195058517555,92.45
resnet18,Pruning,9738.3,13.62,73.76,24.9492,73.4214390602056,77.76
resnet18,Distillation,11032.45,15.43,84.7,26.1406,64.8088139987038,99.44
mobilenet_v2,Base,4976.4,6.96,48.5,10.2656,143.67816091954,90.07
mobilenet_v2,Pruning,4833.4,6.76,51.55,9.74609,147.92899408284,72.31
mobilenet_v2,Distillation,5012.15,7.01,48.58,10.5273,142.65335235378,97.2
efficientnet_b0,Base,13785.2,19.28,167.68,16.4453,51.8672199170125,38.32
efficientnet_b0,Pruning,12340.9,17.26,70.55,15.0586,57.9374275782155,38.74
efficientnet_b0,Distillation,13785.2,19.28,68.98,15.9883,51.8672199170125,50.07
mnasnet1_0,Base,5369.65,7.51,54.26,12.668,133.155792276964,77.9
mnasnet1_0,Pruning,5140.85,7.19,112.51,11.7305,139.082058414465,80.42
mnasnet1_0,Distillation,5262.4,7.36,52.74,14.25,135.869565217391,88.39
resnet18,Base,11046.75,15.45,76.09,26.3828,64.7249190938511,92.45
resnet18,Pruning,9759.75,13.65,144.18,25.207,73.2600732600733,77.76
resnet18,Distillation,11003.85,15.39,78.48,26.3906,64.9772579597141,99.44
mobilenet_v2,Base,5033.6,7.04,57.34,10.4531,142.045454545455,90.07
mobilenet_v2,Pruning,4940.65,6.91,54.18,9.95703,144.717800289436,72.31
mobilenet_v2,Distillation,4962.1,6.94,105.74,12.1172,144.092219020173,97.2
efficientnet_b0,Base,13842.4,19.36,65.06,16.2188,51.6528925619835,38.32
efficientnet_b0,Pruning,12433.85,17.39,55.73,15.1797,57.5043128234618,38.74
efficientnet_b0,Distillation,13770.9,19.26,59.35,16.1055,51.9210799584631,50.07
mnasnet1_0,Base,5162.3,7.22,65.77,12.4922,138.504155124654,77.9
mnasnet1_0,Pruning,5062.2,7.08,87.29,11.9297,141.242937853107,80.42
mnasnet1_0,Distillation,5155.15,7.21,112.94,14.4453,138.69625520111,88.39
resnet18,Base,10982.4,15.36,78.47,26.5703,65.1041666666667,92.45
resnet18,Pruning,9759.75,13.65,76.08,26.5781,73.2600732600733,77.76
resnet18,Distillation,10960.95,15.33,79.38,26.3867,65.2315720808872,99.44
mobilenet_v2,Base,5212.35,7.29,65.5,12.1289,137.174211248285,90.07
mobilenet_v2,Pruning,4983.55,6.97,49.55,10.0234,143.472022955524,72.31
mobilenet_v2,Distillation,4969.25,6.95,52.42,10.3242,143.884892086331,97.2
efficientnet_b0,Base,13835.25,19.35,79.62,16.5859,51.6795865633075,38.32
efficientnet_b0,Pruning,12376.65,17.31,58.05,16.7734,57.7700751010976,38.74
efficientnet_b0,Distillation,13799.5,19.3,69.09,16.1641,51.8134715025907,50.07
mnasnet1_0,Base,5212.35,7.29,64.72,12.7305,137.174211248285,77.9
mnasnet1_0,Pruning,5169.45,7.23,71.41,11.8555,138.312586445367,80.42
mnasnet1_0,Distillation,5219.5,7.3,99.35,12.7305,136.986301369863,88.39
resnet18,Base,11003.85,15.39,85.32,28.0039,64.9772579597141,92.45
resnet18,Pruning,9688.25,13.55,87.61,26.6523,73.8007380073801,77.76
resnet18,Distillation,11061.05,15.47,78.64,26.3398,64.6412411118293,99.44
mobilenet_v2,Base,4976.4,6.96,58.73,12.1367,143.67816091954,90.07
mobilenet_v2,Pruning,5069.35,7.09,49.51,11.3945,141.043723554302,72.31
mobilenet_v2,Distillation,4976.4,6.96,50.17,10.6367,143.67816091954,97.2
efficientnet_b0,Base,13799.5,19.3,59.61,17.9727,51.8134715025907,38.32
efficientnet_b0,Pruning,12419.55,17.37,57.85,16.6875,57.5705238917674,38.74
efficientnet_b0,Distillation,13820.95,19.33,63.45,16.1914,51.7330574236937,50.07
mnasnet1_0,Base,5255.25,7.35,92.07,12.7148,136.054421768708,77.9
mnasnet1_0,Pruning,5148.0,7.2,50.62,13.6406,138.888888888889,80.42
mnasnet1_0,Distillation,5219.5,7.3,95.08,12.7695,136.986301369863,88.39
resnet18,Base,10982.4,15.36,90.56,26.4453,65.1041666666667,92.45
resnet18,Pruning,9724.0,13.6,119.12,24.9297,73.5294117647059,77.76
resnet18,Distillation,11003.85,15.39,122.51,28.0547,64.9772579597141,99.44
mobilenet_v2,Base,4983.55,6.97,65.63,10.1562,143.472022955524,90.07
mobilenet_v2,Pruning,5033.6,7.04,48.38,9.67188,142.045454545455,72.31
mobilenet_v2,Distillation,4976.4,6.96,96.84,10.4531,143.67816091954,97.2
efficientnet_b0,Base,13792.35,19.29,68.41,16.2617,51.8403317781234,38.32
efficientnet_b0,Pruning,12340.9,17.26,56.47,15.0117,57.9374275782155,38.74
efficientnet_b0,Distillation,13778.05,19.27,77.88,16.0352,51.8941359626362,50.07
mnasnet1_0,Base,5319.6,7.44,95.11,12.918,134.408602150538,77.9
mnasnet1_0,Pruning,5133.7,7.18,77.56,11.9297,139.275766016713,80.42
mnasnet1_0,Distillation,5240.95,7.33,48.95,12.8164,136.425648021828,88.39
resnet18,Base,11003.85,15.39,76.61,26.5742,64.9772579597141,92.45
resnet18,Pruning,9731.15,13.61,127.77,25.1133,73.4753857457752,77.76
resnet18,Distillation,11039.6,15.44,127.42,26.4961,64.7668393782383,99.44
mobilenet_v2,Base,5105.1,7.14,95.72,12.1719,140.056022408964,90.07
mobilenet_v2,Pruning,4990.7,6.98,45.94,9.91406,143.266475644699,72.31
mobilenet_v2,Distillation,5047.9,7.06,45.48,12.0273,141.643059490085,97.2
efficientnet_b0,Base,13778.05,19.27,105.06,16.0078,51.8941359626362,38.32
efficientnet_b0,Pruning,12298.0,17.2,51.87,16.6523,58.1395348837209,38.74
efficientnet_b0,Distillation,13756.6,19.24,60.2,16.1523,51.975051975052,50.07
mnasnet1_0,Base,5269.55,7.37,95.59,12.7773,135.685210312076,77.9
mnasnet1_0,Pruning,5119.4,7.16,95.54,11.7969,139.664804469274,80.42
mnasnet1_0,Distillation,5226.65,7.31,49.98,12.8359,136.798905608755,88.39
resnet18,Base,10953.8,15.32,109.78,28.0781,65.2741514360313,92.45
resnet18,Pruning,9666.8,13.52,77.69,26.4766,73.9644970414201,77.76
resnet18,Distillation,11096.8,15.52,146.67,26.2969,64.4329896907217,99.44
mobilenet_v2,Base,4962.1,6.94,104.71,12.1797,144.092219020173,90.07
mobilenet_v2,Pruning,4876.3,6.82,116.06,10.0938,146.627565982405,72.31
mobilenet_v2,Distillation,4976.4,6.96,103.72,10.2773,143.67816091954,97.2
efficientnet_b0,Base,13885.3,19.42,53.96,16.332,51.4933058702369,38.32
efficientnet_b0,Pruning,12433.85,17.39,70.58,15.0547,57.5043128234618,38.74
efficientnet_b0,Distillation,13863.85,19.39,87.83,15.9258,51.5729757607014,50.07
mnasnet1_0,Base,5248.1,7.34,57.75,12.5898,136.239782016349,77.9
mnasnet1_0,Pruning,5305.3,7.42,56.0,11.9297,134.770889487871,80.42
mnasnet1_0,Distillation,5305.3,7.42,59.51,12.6797,134.770889487871,88.39
resnet18,Base,11053.9,15.46,143.57,28.1758,64.6830530401035,92.45
resnet18,Pruning,9709.7,13.58,74.25,25.2695,73.6377025036819,77.76
resnet18,Distillation,10975.25,15.35,164.83,26.3047,65.1465798045603,99.44
mobilenet_v2,Base,5062.2,7.08,49.65,12.0469,141.242937853107,90.07
mobilenet_v2,Pruning,4840.55,6.77,51.4,9.89844,147.710487444609,72.31
mobilenet_v2,Distillation,5126.55,7.17,48.34,10.6172,139.470013947001,97.2
efficientnet_b0,Base,13813.8,19.32,123.27,17.8828,51.75983436853,38.32
efficientnet_b0,Pruning,12419.55,17.37,55.9,15.1758,57.5705238917674,38.74
efficientnet_b0,Distillation,13799.5,19.3,56.25,16.0469,51.8134715025907,50.07
mnasnet1_0,Base,5176.6,7.24,50.66,12.6406,138.121546961326,77.9
mnasnet1_0,Pruning,5169.45,7.23,99.44,12.0,138.312586445367,80.42
mnasnet1_0,Distillation,5262.4,7.36,83.76,14.0781,135.869565217391,88.39
resnet18,Base,11075.35,15.49,107.34,28.2188,64.5577792123951,92.45
resnet18,Pruning,9752.6,13.64,204.28,24.9883,73.3137829912023,77.76
resnet18,Distillation,10960.95,15.33,75.69,26.4297,65.2315720808872,99.44
mobilenet_v2,Base,5062.2,7.08,56.81,10.3359,141.242937853107,90.07
mobilenet_v2,Pruning,4869.15,6.81,47.77,11.7773,146.842878120411,72.31
mobilenet_v2,Distillation,4926.35,6.89,46.94,10.4648,145.137880986938,97.2
efficientnet_b0,Base,13806.65,19.31,51.88,17.6055,51.7866390471258,38.32
efficientnet_b0,Pruning,12326.6,17.24,54.26,16.7539,58.0046403712297,38.74
efficientnet_b0,Distillation,13785.2,19.28,124.68,16.1211,51.8672199170125,50.07
mnasnet1_0,Base,5219.5,7.3,51.97,12.6016,136.986301369863,77.9
mnasnet1_0,Pruning,5240.95,7.33,54.29,13.4102,136.425648021828,80.42
mnasnet1_0,Distillation,5240.95,7.33,108.86,12.7891,136.425648021828,88.39
resnet18,Base,10960.95,15.33,78.52,26.3125,65.2315720808872,92.45
resnet18,Pruning,9752.6,13.64,110.47,25.0195,73.3137829912023,77.76
resnet18,Distillation,11003.85,15.39,70.05,26.332,64.9772579597141,99.44
mobilenet_v2,Base,5148.0,7.2,95.39,10.4492,138.888888888889,90.07
mobilenet_v2,Pruning,5055.05,7.07,47.2,9.92188,141.442715700141,72.31
mobilenet_v2,Distillation,4990.7,6.98,46.97,10.2344,143.266475644699,97.2
efficientnet_b0,Base,13849.55,19.37,107.63,16.3555,51.6262261228704,38.32
efficientnet_b0,Pruning,12305.15,17.21,55.85,15.1172,58.1057524694945,38.74
efficientnet_b0,Distillation,13770.9,19.26,95.94,16.0625,51.9210799584631,50.07
mnasnet1_0,Base,5283.85,7.39,56.55,16.7734,135.31799729364,77.9
mnasnet1_0,Pruning,5126.55,7.17,50.92,11.8008,139.470013947001,80.42
mnasnet1_0,Distillation,5255.25,7.35,52.83,12.7656,136.054421768708,88.39
resnet18,Base,11103.95,15.53,121.43,26.6172,64.3915003219575,92.45
resnet18,Pruning,9709.7,13.58,105.31,25.1172,73.6377025036819,77.76
resnet18,Distillation,10989.55,15.37,72.24,26.6484,65.0618087182824,99.44
mobilenet_v2,Base,4940.65,6.91,64.05,11.6523,144.717800289436,90.07
mobilenet_v2,Pruning,4976.4,6.96,90.37,10.0859,143.67816091954,72.31
mobilenet_v2,Distillation,4983.55,6.97,76.75,10.1797,143.472022955524,97.2
efficientnet_b0,Base,13792.35,19.29,92.94,17.8906,51.8403317781234,38.32
efficientnet_b0,Pruning,12290.85,17.19,56.41,16.9375,58.173356602676,38.74
efficientnet_b0,Distillation,13785.2,19.28,55.53,17.5859,51.8672199170125,50.07
mnasnet1_0,Base,5269.55,7.37,79.49,12.6562,135.685210312076,77.9
mnasnet1_0,Pruning,5219.5,7.3,49.79,11.9375,136.986301369863,80.42
mnasnet1_0,Distillation,5205.2,7.28,94.66,14.418,137.362637362637,88.39
resnet18,Base,10932.35,15.29,152.25,26.5547,65.402223675605,92.45
resnet18,Pruning,9731.15,13.61,159.19,25.1016,73.4753857457752,77.76
resnet18,Distillation,11039.6,15.44,131.27,26.2695,64.7668393782383,99.44
mobilenet_v2,Base,4990.7,6.98,57.18,14.5312,143.266475644699,90.07
mobilenet_v2,Pruning,4890.6,6.84,46.83,9.88281,146.198830409357,72.31
mobilenet_v2,Distillation,4969.25,6.95,48.67,10.4531,143.884892086331,97.2
efficientnet_b0,Base,13820.95,19.33,112.11,16.2344,51.7330574236937,38.32
efficientnet_b0,Pruning,12398.1,17.34,55.94,15.2344,57.6701268742791,38.74
efficientnet_b0,Distillation,13856.7,19.38,56.4,17.6836,51.5995872033024,50.07
mnasnet1_0,Base,5269.55,7.37,54.94,12.3984,135.685210312076,77.9
mnasnet1_0,Pruning,5083.65,7.11,63.35,13.4727,140.646976090014,80.42
mnasnet1_0,Distillation,5326.75,7.45,91.82,13.9023,134.228187919463,88.39
resnet18,Base,10982.4,15.36,77.79,26.6992,65.1041666666667,92.45
resnet18,Pruning,9709.7,13.58,72.13,25.0508,73.6377025036819,77.76
resnet18,Distillation,11011.0,15.4,80.83,26.2891,64.9350649350649,99.44
mobilenet_v2,Base,4990.7,6.98,45.32,10.4727,143.266475644699,90.07
mobilenet_v2,Pruning,4940.65,6.91,45.09,11.6289,144.717800289436,72.31
mobilenet_v2,Distillation,5055.05,7.07,75.61,10.3906,141.442715700141,97.2
efficientnet_b0,Base,13856.7,19.38,57.76,17.6328,51.5995872033024,38.32
efficientnet_b0,Pruning,12319.45,17.23,55.38,15.1211,58.0383052814858,38.74
efficientnet_b0,Distillation,13763.75,19.25,65.61,15.9805,51.948051948052,50.07
mnasnet1_0,Base,5183.75,7.25,50.48,14.3281,137.931034482759,77.9
mnasnet1_0,Pruning,5148.0,7.2,52.08,16.0391,138.888888888889,80.42
mnasnet1_0,Distillation,5276.7,7.38,51.42,12.6992,135.50135501355,88.39
resnet18,Base,11111.1,15.54,72.94,26.4297,64.3500643500644,92.45
resnet18,Pruning,9759.75,13.65,131.66,25.0508,73.2600732600733,77.76
resnet18,Distillation,11025.3,15.42,95.73,26.5664,64.8508430609598,99.44
mobilenet_v2,Base,5133.7,7.18,46.45,11.832,139.275766016713,90.07
mobilenet_v2,Pruning,4904.9,6.86,46.11,10.0977,145.772594752187,72.31
mobilenet_v2,Distillation,4997.85,6.99,47.62,10.5039,143.061516452074,97.2
efficientnet_b0,Base,13799.5,19.3,57.41,16.332,51.8134715025907,38.32
efficientnet_b0,Pruning,12326.6,17.24,115.15,15.2461,58.0046403712297,38.74
efficientnet_b0,Distillation,13778.05,19.27,124.79,16.0234,51.8941359626362,50.07
mnasnet1_0,Base,5291.0,7.4,54.05,12.668,135.135135135135,77.9
mnasnet1_0,Pruning,5212.35,7.29,50.84,13.418,137.174211248285,80.42
mnasnet1_0,Distillation,5469.75,7.65,92.8,12.7461,130.718954248366,88.39
resnet18,Base,11053.9,15.46,156.37,27.9023,64.6830530401035,92.45
resnet18,Pruning,9688.25,13.55,74.08,26.4844,73.8007380073801,77.76
resnet18,Distillation,10975.25,15.35,82.53,26.4492,65.1465798045603,99.44
mobilenet_v2,Base,4997.85,6.99,47.13,10.3945,143.061516452074,90.07
mobilenet_v2,Pruning,5090.8,7.12,53.69,10.0664,140.449438202247,72.31
mobilenet_v2,Distillation,4969.25,6.95,50.94,10.4727,143.884892086331,97.2
efficientnet_b0,Base,13756.6,19.24,58.19,16.3008,51.975051975052,38.32
efficientnet_b0,Pruning,12326.6,17.24,57.81,15.0781,58.0046403712297,38.74
efficientnet_b0,Distillation,13763.75,19.25,122.03,15.9922,51.948051948052,50.07
mnasnet1_0,Base,5248.1,7.34,53.06,12.6562,136.239782016349,77.9
mnasnet1_0,Pruning,5276.7,7.38,50.89,13.5078,135.50135501355,80.42
mnasnet1_0,Distillation,5240.95,7.33,50.67,14.293,136.425648021828,88.39
resnet18,Base,10960.95,15.33,82.39,26.4375,65.2315720808872,92.45
resnet18,Pruning,9681.1,13.54,74.92,25.293,73.8552437223043,77.76
resnet18,Distillation,10953.8,15.32,89.56,27.9531,65.2741514360313,99.44
mobilenet_v2,Base,5062.2,7.08,45.77,10.5195,141.242937853107,90.07
mobilenet_v2,Pruning,4976.4,6.96,48.41,9.80078,143.67816091954,72.31
mobilenet_v2,Distillation,4983.55,6.97,65.51,10.4766,143.472022955524,97.2
efficientnet_b0,Base,13842.4,19.36,59.14,16.2422,51.6528925619835,38.32
efficientnet_b0,Pruning,12383.8,17.32,55.84,15.1367,57.7367205542725,38.74
efficientnet_b0,Distillation,13792.35,19.29,56.66,17.457,51.8403317781234,50.07
mnasnet1_0,Base,5269.55,7.37,99.93,12.4102,135.685210312076,77.9
mnasnet1_0,Pruning,5140.85,7.19,53.87,11.9062,139.082058414465,80.42
mnasnet1_0,Distillation,5212.35,7.29,58.16,12.6484,137.174211248285,88.39
resnet18,Base,10975.25,15.35,84.97,26.5273,65.1465798045603,92.45
resnet18,Pruning,9738.3,13.62,75.52,25.0352,73.4214390602056,77.76
resnet18,Distillation,11061.05,15.47,121.38,28.207,64.6412411118293,99.44
mobilenet_v2,Base,5069.35,7.09,52.57,10.5742,141.043723554302,90.07
mobilenet_v2,Pruning,4904.9,6.86,92.09,11.6523,145.772594752187,72.31
mobilenet_v2,Distillation,5012.15,7.01,51.97,10.5039,142.65335235378,97.2
efficientnet_b0,Base,13792.35,19.29,104.44,16.418,51.8403317781234,38.32
efficientnet_b0,Pruning,12340.9,17.26,57.56,15.1758,57.9374275782155,38.74
efficientnet_b0,Distillation,13785.2,19.28,60.73,15.9883,51.8672199170125,50.07
mnasnet1_0,Base,5205.2,7.28,103.96,12.3945,137.362637362637,77.9
mnasnet1_0,Pruning,5183.75,7.25,49.7,11.918,137.931034482759,80.42
mnasnet1_0,Distillation,5190.9,7.26,87.75,12.707,137.741046831956,88.39
resnet18,Base,11089.65,15.51,153.8,26.4922,64.4745325596389,92.45
resnet18,Pruning,9702.55,13.57,92.82,28.8086,73.6919675755343,77.76
resnet18,Distillation,10982.4,15.36,79.75,26.3828,65.1041666666667,99.44
mobilenet_v2,Base,5012.15,7.01,49.3,10.3398,142.65335235378,90.07
mobilenet_v2,Pruning,4983.55,6.97,52.28,10.1445,143.472022955524,72.31
mobilenet_v2,Distillation,5012.15,7.01,76.27,12.0234,142.65335235378,97.2
efficientnet_b0,Base,13820.95,19.33,56.7,16.2109,51.7330574236937,38.32
efficientnet_b0,Pruning,12319.45,17.23,56.75,15.1328,58.0383052814858,38.74
efficientnet_b0,Distillation,13763.75,19.25,57.62,15.9844,51.948051948052,50.07
