Model,Optimization,Total model run time,Avg. model run time per batch,Init Time,Peak Memory,FPS,Accuracy
mobilenet_v2,Base,5069.349999999999,7.09,64.46,12.2188,141.04372355430183,90.07
mobilenet_v2,Pruning,5033.6,7.04,59.91,11.7891,142.04545454545453,72.31
mobilenet_v2,Distillation,5069.349999999999,7.09,64.39,12.0898,141.04372355430183,97.2
efficientnet_b0,Base,14021.15,19.61,75.4,17.9766,50.99439061703213,38.32
efficientnet_b0,Pruning,12591.15,17.61,75.23,16.6836,56.78591709256105,38.74
efficientnet_b0,Distillation,14021.15,19.61,75.35,17.5273,50.99439061703213,50.07
mnasnet1_0,Base,5434.0,7.6,71.32,14.2461,131.57894736842107,77.9
mnasnet1_0,Pruning,5276.7,7.38,69.05,13.5,135.50135501355012,80.42
mnasnet1_0,Distillation,5448.3,7.62,70.5,14.4102,131.23359580052494,88.39
resnet18,Base,11146.85,15.59,98.56,27.9844,64.14368184733804,92.45
resnet18,Pruning,9824.1,13.74,94.36,26.7539,72.7802037845706,77.76
resnet18,Distillation,11168.3,15.62,96.43,28.2852,64.02048655569783,99.44
mobilenet_v2,Base,5069.349999999999,7.09,66.33,12.1836,141.04372355430183,90.07
mobilenet_v2,Pruning,5033.6,7.04,66.24,11.5938,142.04545454545453,72.31
mobilenet_v2,Distillation,5069.349999999999,7.09,64.98,12.2891,141.04372355430183,97.2
efficientnet_b0,Base,14021.15,19.61,76.47,18.0312,50.99439061703213,38.32
efficientnet_b0,Pruning,12598.3,17.62,74.52,20.9648,56.75368898978433,38.74
efficientnet_b0,Distillation,14028.3,19.62,75.46,17.7461,50.9683995922528,50.07
mnasnet1_0,Base,5441.150000000001,7.61,70.63,14.2461,131.4060446780552,77.9
mnasnet1_0,Pruning,5291.0,7.4,68.58,13.2109,135.13513513513513,80.42
mnasnet1_0,Distillation,5455.45,7.63,69.28,14.2422,131.06159895150722,88.39
resnet18,Base,11154.0,15.6,97.48,28.3125,64.1025641025641,92.45
resnet18,Pruning,9824.1,13.74,94.35,30.8281,72.7802037845706,77.76
resnet18,Distillation,11182.6,15.64,96.45,28.2734,63.9386189258312,99.44
mobilenet_v2,Base,5069.349999999999,7.09,64.52,12.1953,141.04372355430183,90.07
mobilenet_v2,Pruning,5033.6,7.04,64.25,11.6406,142.04545454545453,72.31
mobilenet_v2,Distillation,5062.2,7.08,65.3,12.0508,141.24293785310735,97.2
efficientnet_b0,Base,14028.3,19.62,76.44,18.043,50.9683995922528,38.32
efficientnet_b0,Pruning,12591.15,17.61,73.51,17.0273,56.78591709256105,38.74
efficientnet_b0,Distillation,14006.85,19.59,77.44,17.7734,51.04645227156713,50.07
mnasnet1_0,Base,5448.3,7.62,73.26,14.3594,131.23359580052494,77.9
mnasnet1_0,Pruning,5276.7,7.38,69.44,13.3906,135.50135501355012,80.42
mnasnet1_0,Distillation,5448.3,7.62,70.3,14.4883,131.23359580052494,88.39
resnet18,Base,11139.7,15.58,100.24,32.1641,64.18485237483954,92.45
resnet18,Pruning,9824.1,13.74,95.53,28.8516,72.7802037845706,77.76
resnet18,Distillation,11182.6,15.64,98.26,28.3633,63.9386189258312,99.44
mobilenet_v2,Base,5062.2,7.08,66.38,12.0625,141.24293785310735,90.07
mobilenet_v2,Pruning,5040.75,7.05,65.23,11.8633,141.84397163120568,72.31
mobilenet_v2,Distillation,5062.2,7.08,65.57,12.0391,141.24293785310735,97.2
efficientnet_b0,Base,13999.7,19.58,77.43,18.0469,51.07252298263535,38.32
efficientnet_b0,Pruning,12591.15,17.61,76.25,16.9062,56.78591709256105,38.74
efficientnet_b0,Distillation,14028.3,19.62,77.59,17.6602,50.9683995922528,50.07
mnasnet1_0,Base,5441.150000000001,7.61,71.66,14.1367,131.4060446780552,77.9
mnasnet1_0,Pruning,5291.0,7.4,70.39,13.5078,135.13513513513513,80.42
mnasnet1_0,Distillation,5434.0,7.6,72.27,14.2109,131.57894736842107,88.39
resnet18,Base,11154.0,15.6,99.53,28.3945,64.1025641025641,92.45
resnet18,Pruning,9838.4,13.76,95.37,26.8867,72.67441860465117,77.76
resnet18,Distillation,11182.6,15.64,98.49,28.3516,63.9386189258312,99.44
mobilenet_v2,Base,5062.2,7.08,66.34,12.2461,141.24293785310735,90.07
mobilenet_v2,Pruning,5040.75,7.05,65.47,11.5195,141.84397163120568,72.31
mobilenet_v2,Distillation,5069.349999999999,7.09,66.34,12.1367,141.04372355430183,97.2
efficientnet_b0,Base,14014.000000000002,19.6,77.46,18.1016,51.0204081632653,38.32
efficientnet_b0,Pruning,12598.3,17.62,76.27,16.8125,56.75368898978433,38.74
efficientnet_b0,Distillation,14014.000000000002,19.6,77.41,17.5938,51.0204081632653,50.07
mnasnet1_0,Base,5441.150000000001,7.61,72.3,14.2578,131.4060446780552,77.9
mnasnet1_0,Pruning,5276.7,7.38,73.43,13.5352,135.50135501355012,80.42
mnasnet1_0,Distillation,5448.3,7.62,70.31,14.4141,131.23359580052494,88.39
resnet18,Base,11154.0,15.6,101.49,28.293,64.1025641025641,92.45
resnet18,Pruning,9845.55,13.77,96.33,26.9258,72.62164124909224,77.76
resnet18,Distillation,11182.6,15.64,98.25,28.2188,63.9386189258312,99.44
mobilenet_v2,Base,5069.349999999999,7.09,67.33,12.0039,141.04372355430183,90.07
mobilenet_v2,Pruning,5040.75,7.05,65.24,11.6094,141.84397163120568,72.31
mobilenet_v2,Distillation,5069.349999999999,7.09,66.36,11.8945,141.04372355430183,97.2
efficientnet_b0,Base,14014.000000000002,19.6,77.42,18.0742,51.0204081632653,38.32
efficientnet_b0,Pruning,12591.15,17.61,74.38,16.9023,56.78591709256105,38.74
efficientnet_b0,Distillation,14021.15,19.61,76.25,17.7227,50.99439061703213,50.07
mnasnet1_0,Base,5434.0,7.6,71.34,14.5547,131.57894736842107,77.9
mnasnet1_0,Pruning,5298.150000000001,7.41,70.43,13.4414,134.9527665317139,80.42
mnasnet1_0,Distillation,5448.3,7.62,72.28,14.3945,131.23359580052494,88.39
resnet18,Base,11154.0,15.6,99.46,28.0859,64.1025641025641,92.45
resnet18,Pruning,9831.25,13.75,95.54,26.707,72.72727272727273,77.76
resnet18,Distillation,11182.6,15.64,98.47,28.2461,63.9386189258312,99.44
mobilenet_v2,Base,5069.349999999999,7.09,66.36,12.2891,141.04372355430183,90.07
mobilenet_v2,Pruning,5033.6,7.04,66.52,11.3828,142.04545454545453,72.31
mobilenet_v2,Distillation,5062.2,7.08,67.41,12.2695,141.24293785310735,97.2
efficientnet_b0,Base,14021.15,19.61,78.39,18.1758,50.99439061703213,38.32
efficientnet_b0,Pruning,12598.3,17.62,76.5,16.7188,56.75368898978433,38.74
efficientnet_b0,Distillation,14021.15,19.61,77.78,17.6484,50.99439061703213,50.07
mnasnet1_0,Base,5426.849999999999,7.59,72.5,14.207,131.75230566534916,77.9
mnasnet1_0,Pruning,5269.55,7.37,71.38,13.7031,135.68521031207598,80.42
mnasnet1_0,Distillation,5448.3,7.62,71.54,14.4492,131.23359580052494,88.39
resnet18,Base,11146.85,15.59,101.58,28.2852,64.14368184733804,92.45
resnet18,Pruning,9809.8,13.72,96.28,26.8008,72.8862973760933,77.76
resnet18,Distillation,11175.45,15.63,98.64,28.3398,63.97952655150352,99.44
mobilenet_v2,Base,5069.349999999999,7.09,67.31,12.2812,141.04372355430183,90.07
mobilenet_v2,Pruning,5040.75,7.05,66.53,11.8711,141.84397163120568,72.31
mobilenet_v2,Distillation,5069.349999999999,7.09,64.6,11.8828,141.04372355430183,97.2
efficientnet_b0,Base,14014.000000000002,19.6,76.46,18.1055,51.0204081632653,38.32
efficientnet_b0,Pruning,12598.3,17.62,73.27,16.6914,56.75368898978433,38.74
efficientnet_b0,Distillation,14014.000000000002,19.6,74.7,17.6641,51.0204081632653,50.07
mnasnet1_0,Base,5455.45,7.63,62.2,14.5,131.06159895150722,77.9
mnasnet1_0,Pruning,5291.0,7.4,68.36,13.7852,135.13513513513513,80.42
mnasnet1_0,Distillation,5441.150000000001,7.61,68.55,14.1992,131.4060446780552,88.39
resnet18,Base,11154.0,15.6,98.51,28.3789,64.1025641025641,92.45
resnet18,Pruning,9824.1,13.74,93.49,26.6289,72.7802037845706,77.76
resnet18,Distillation,11182.6,15.64,96.24,28.2422,63.9386189258312,99.44
mobilenet_v2,Base,5062.2,7.08,65.32,11.9609,141.24293785310735,90.07
mobilenet_v2,Pruning,5040.75,7.05,59.81,13.7305,141.84397163120568,72.31
mobilenet_v2,Distillation,5069.349999999999,7.09,64.42,12.1289,141.04372355430183,97.2
efficientnet_b0,Base,14014.000000000002,19.6,75.55,18.0586,51.0204081632653,38.32
efficientnet_b0,Pruning,12598.3,17.62,73.61,16.6562,56.75368898978433,38.74
efficientnet_b0,Distillation,14028.3,19.62,75.52,17.5781,50.9683995922528,50.07
mnasnet1_0,Base,5448.3,7.62,70.31,14.0273,131.23359580052494,77.9
mnasnet1_0,Pruning,5283.849999999999,7.39,68.47,13.4922,135.31799729364005,80.42
mnasnet1_0,Distillation,5448.3,7.62,68.28,14.4414,131.23359580052494,88.39
resnet18,Base,11146.85,15.59,98.21,28.2422,64.14368184733804,92.45
resnet18,Pruning,9809.8,13.72,94.37,26.7109,72.8862973760933,77.76
resnet18,Distillation,11182.6,15.64,97.52,28.1562,63.9386189258312,99.44
mobilenet_v2,Base,5062.2,7.08,65.34,12.0977,141.24293785310735,90.07
mobilenet_v2,Pruning,5033.6,7.04,64.27,11.6641,142.04545454545453,72.31
mobilenet_v2,Distillation,5069.349999999999,7.09,65.3,12.0195,141.04372355430183,97.2
efficientnet_b0,Base,14028.3,19.62,76.42,18.0625,50.9683995922528,38.32
efficientnet_b0,Pruning,12591.15,17.61,74.29,16.9062,56.78591709256105,38.74
efficientnet_b0,Distillation,14014.000000000002,19.6,76.1,17.9453,51.0204081632653,50.07
mnasnet1_0,Base,5448.3,7.62,70.52,13.9648,131.23359580052494,77.9
mnasnet1_0,Pruning,5298.150000000001,7.41,68.42,13.4297,134.9527665317139,80.42
mnasnet1_0,Distillation,5441.150000000001,7.61,69.33,14.4062,131.4060446780552,88.39
resnet18,Base,11139.7,15.58,99.58,28.2578,64.18485237483954,92.45
resnet18,Pruning,9831.25,13.75,94.44,26.8125,72.72727272727273,77.76
resnet18,Distillation,11182.6,15.64,97.18,28.2383,63.9386189258312,99.44
mobilenet_v2,Base,5069.349999999999,7.09,65.33,12.0,141.04372355430183,90.07
mobilenet_v2,Pruning,5040.75,7.05,68.23,11.6523,141.84397163120568,72.31
mobilenet_v2,Distillation,5069.349999999999,7.09,66.31,12.3008,141.04372355430183,97.2
efficientnet_b0,Base,14014.000000000002,19.6,76.63,18.0977,51.0204081632653,38.32
efficientnet_b0,Pruning,12598.3,17.62,75.23,16.7891,56.75368898978433,38.74
efficientnet_b0,Distillation,14021.15,19.61,78.44,17.7148,50.99439061703213,50.07
mnasnet1_0,Base,5441.150000000001,7.61,71.54,14.0977,131.4060446780552,77.9
mnasnet1_0,Pruning,5298.150000000001,7.41,69.06,13.4102,134.9527665317139,80.42
mnasnet1_0,Distillation,5448.3,7.62,70.32,14.2773,131.23359580052494,88.39
resnet18,Base,11161.15,15.61,99.08,28.3984,64.06149903907752,92.45
resnet18,Pruning,9802.65,13.71,95.38,27.0273,72.93946024799416,77.76
resnet18,Distillation,11182.6,15.64,98.17,28.1875,63.9386189258312,99.44
mobilenet_v2,Base,5076.5,7.1,66.35,12.3008,140.84507042253523,90.07
mobilenet_v2,Pruning,5033.6,7.04,65.81,11.4414,142.04545454545453,72.31
mobilenet_v2,Distillation,5062.2,7.08,66.34,11.8906,141.24293785310735,97.2
efficientnet_b0,Base,14028.3,19.62,77.31,18.082,50.9683995922528,38.32
efficientnet_b0,Pruning,12598.3,17.62,75.57,16.7031,56.75368898978433,38.74
efficientnet_b0,Distillation,14021.15,19.61,76.44,17.6797,50.99439061703213,50.07
mnasnet1_0,Base,5441.150000000001,7.61,71.38,14.4922,131.4060446780552,77.9
mnasnet1_0,Pruning,5276.7,7.38,70.45,13.6289,135.50135501355012,80.42
mnasnet1_0,Distillation,5434.0,7.6,70.3,14.4375,131.57894736842107,88.39
resnet18,Base,11146.85,15.59,99.47,28.1797,64.14368184733804,92.45
resnet18,Pruning,9838.4,13.76,95.69,26.793,72.67441860465117,77.76
resnet18,Distillation,11168.3,15.62,99.22,28.1562,64.02048655569783,99.44
mobilenet_v2,Base,5062.2,7.08,67.35,12.1992,141.24293785310735,90.07
mobilenet_v2,Pruning,5033.6,7.04,65.25,11.5938,142.04545454545453,72.31
mobilenet_v2,Distillation,5062.2,7.08,66.33,12.0742,141.24293785310735,97.2
efficientnet_b0,Base,14028.3,19.62,77.4,18.0078,50.9683995922528,38.32
efficientnet_b0,Pruning,12598.3,17.62,75.23,16.7773,56.75368898978433,38.74
efficientnet_b0,Distillation,14028.3,19.62,77.43,21.7539,50.9683995922528,50.07
mnasnet1_0,Base,5448.3,7.62,71.71,14.1836,131.23359580052494,77.9
mnasnet1_0,Pruning,5291.0,7.4,69.58,13.7344,135.13513513513513,80.42
mnasnet1_0,Distillation,5434.0,7.6,69.45,14.1484,131.57894736842107,88.39
resnet18,Base,11161.15,15.61,100.22,28.0586,64.06149903907752,92.45
resnet18,Pruning,9809.8,13.72,95.42,26.8008,72.8862973760933,77.76
resnet18,Distillation,11182.6,15.64,99.92,28.082,63.9386189258312,99.44
mobilenet_v2,Base,5069.349999999999,7.09,66.62,12.082,141.04372355430183,90.07
mobilenet_v2,Pruning,5033.6,7.04,65.52,11.5273,142.04545454545453,72.31
mobilenet_v2,Distillation,5062.2,7.08,65.29,12.0195,141.24293785310735,97.2
efficientnet_b0,Base,14021.15,19.61,78.44,18.0859,50.99439061703213,38.32
efficientnet_b0,Pruning,12598.3,17.62,76.74,16.875,56.75368898978433,38.74
efficientnet_b0,Distillation,14021.15,19.61,78.42,17.9453,50.99439061703213,50.07
mnasnet1_0,Base,5455.45,7.63,72.7,14.3008,131.06159895150722,77.9
mnasnet1_0,Pruning,5269.55,7.37,71.39,15.5625,135.68521031207598,80.42
mnasnet1_0,Distillation,5455.45,7.63,71.27,14.2773,131.06159895150722,88.39
resnet18,Base,11139.7,15.58,101.2,28.2148,64.18485237483954,92.45
resnet18,Pruning,9816.95,13.73,97.32,26.8516,72.83321194464676,77.76
resnet18,Distillation,11182.6,15.64,99.53,28.293,63.9386189258312,99.44
mobilenet_v2,Base,5076.5,7.1,67.36,12.3281,140.84507042253523,90.07
mobilenet_v2,Pruning,5033.6,7.04,66.64,11.6055,142.04545454545453,72.31
mobilenet_v2,Distillation,5062.2,7.08,69.34,12.2109,141.24293785310735,97.2
efficientnet_b0,Base,14028.3,19.62,78.5,23.8984,50.9683995922528,38.32
efficientnet_b0,Pruning,12598.3,17.62,73.6,17.0273,56.75368898978433,38.74
efficientnet_b0,Distillation,14021.15,19.61,75.0,17.7031,50.99439061703213,50.07
mnasnet1_0,Base,5441.150000000001,7.61,70.3,14.1719,131.4060446780552,77.9
mnasnet1_0,Pruning,5269.55,7.37,68.4,13.3555,135.68521031207598,80.42
mnasnet1_0,Distillation,5448.3,7.62,68.59,14.2148,131.23359580052494,88.39
resnet18,Base,11154.0,15.6,96.79,28.1992,64.1025641025641,92.45
resnet18,Pruning,9838.4,13.76,94.36,26.7695,72.67441860465117,77.76
resnet18,Distillation,11182.6,15.64,97.27,28.1211,63.9386189258312,99.44
mobilenet_v2,Base,5062.2,7.08,65.59,12.2109,141.24293785310735,90.07
mobilenet_v2,Pruning,5026.45,7.03,60.38,11.457,142.2475106685633,72.31
mobilenet_v2,Distillation,5069.349999999999,7.09,64.63,12.1133,141.04372355430183,97.2
efficientnet_b0,Base,14021.15,19.61,76.45,18.0664,50.99439061703213,38.32
efficientnet_b0,Pruning,12598.3,17.62,75.26,16.7773,56.75368898978433,38.74
efficientnet_b0,Distillation,14028.3,19.62,75.26,17.9648,50.9683995922528,50.07
mnasnet1_0,Base,5441.150000000001,7.61,70.63,14.375,131.4060446780552,77.9
mnasnet1_0,Pruning,5269.55,7.37,68.4,13.4531,135.68521031207598,80.42
mnasnet1_0,Distillation,5441.150000000001,7.61,69.31,14.4648,131.4060446780552,88.39
resnet18,Base,11154.0,15.6,98.47,28.2695,64.1025641025641,92.45
resnet18,Pruning,9831.25,13.75,94.32,26.7578,72.72727272727273,77.76
resnet18,Distillation,11182.6,15.64,98.23,28.0742,63.9386189258312,99.44
mobilenet_v2,Base,5069.349999999999,7.09,65.34,12.332,141.04372355430183,90.07
mobilenet_v2,Pruning,5040.75,7.05,65.2,11.5859,141.84397163120568,72.31
mobilenet_v2,Distillation,5069.349999999999,7.09,65.56,12.0,141.04372355430183,97.2
efficientnet_b0,Base,14021.15,19.61,76.6,18.0586,50.99439061703213,38.32
efficientnet_b0,Pruning,12598.3,17.62,74.26,16.6602,56.75368898978433,38.74
efficientnet_b0,Distillation,14021.15,19.61,76.39,17.6875,50.99439061703213,50.07
mnasnet1_0,Base,5448.3,7.62,70.31,14.2031,131.23359580052494,77.9
mnasnet1_0,Pruning,5298.150000000001,7.41,69.67,13.3438,134.9527665317139,80.42
mnasnet1_0,Distillation,5441.150000000001,7.61,70.34,14.3203,131.4060446780552,88.39
resnet18,Base,11146.85,15.59,99.24,28.3555,64.14368184733804,92.45
resnet18,Pruning,9802.65,13.71,94.5,26.9023,72.93946024799416,77.76
resnet18,Distillation,11175.45,15.63,98.24,28.1484,63.97952655150352,99.44
mobilenet_v2,Base,5069.349999999999,7.09,66.29,12.1055,141.04372355430183,90.07
mobilenet_v2,Pruning,5033.6,7.04,65.22,11.5742,142.04545454545453,72.31
mobilenet_v2,Distillation,5062.2,7.08,66.31,12.3242,141.24293785310735,97.2
efficientnet_b0,Base,14021.15,19.61,77.45,18.0977,50.99439061703213,38.32
efficientnet_b0,Pruning,12605.45,17.63,74.58,16.707,56.72149744753262,38.74
efficientnet_b0,Distillation,14035.45,19.63,76.42,17.6055,50.94243504839532,50.07
mnasnet1_0,Base,5448.3,7.62,71.48,14.4648,131.23359580052494,77.9
mnasnet1_0,Pruning,5269.55,7.37,69.41,13.7383,135.68521031207598,80.42
mnasnet1_0,Distillation,5455.45,7.63,70.28,14.1055,131.06159895150722,88.39
resnet18,Base,11161.15,15.61,100.23,28.2812,64.06149903907752,92.45
resnet18,Pruning,9809.8,13.72,96.27,26.9844,72.8862973760933,77.76
resnet18,Distillation,11175.45,15.63,99.24,28.2734,63.97952655150352,99.44
mobilenet_v2,Base,5069.349999999999,7.09,66.41,12.207,141.04372355430183,90.07
mobilenet_v2,Pruning,5040.75,7.05,60.39,11.6172,141.84397163120568,72.31
mobilenet_v2,Distillation,5062.2,7.08,66.34,12.3086,141.24293785310735,97.2
efficientnet_b0,Base,14014.000000000002,19.6,77.62,17.9453,51.0204081632653,38.32
efficientnet_b0,Pruning,12598.3,17.62,75.23,16.9219,56.75368898978433,38.74
efficientnet_b0,Distillation,14014.000000000002,19.6,76.83,17.8672,51.0204081632653,50.07
mnasnet1_0,Base,5455.45,7.63,71.33,14.4375,131.06159895150722,77.9
mnasnet1_0,Pruning,5291.0,7.4,70.42,13.2695,135.13513513513513,80.42
mnasnet1_0,Distillation,5434.0,7.6,71.34,14.3867,131.57894736842107,88.39
resnet18,Base,11175.45,15.63,100.19,28.1641,63.97952655150352,92.45
resnet18,Pruning,9831.25,13.75,95.33,26.7266,72.72727272727273,77.76
resnet18,Distillation,11182.6,15.64,99.29,28.1602,63.9386189258312,99.44
mobilenet_v2,Base,5069.349999999999,7.09,66.34,16.0703,141.04372355430183,90.07
mobilenet_v2,Pruning,5033.6,7.04,65.21,11.5742,142.04545454545453,72.31
mobilenet_v2,Distillation,5069.349999999999,7.09,67.33,12.25,141.04372355430183,97.2
efficientnet_b0,Base,14028.3,19.62,77.46,18.0156,50.9683995922528,38.32
efficientnet_b0,Pruning,12598.3,17.62,75.28,16.6328,56.75368898978433,38.74
efficientnet_b0,Distillation,14021.15,19.61,76.68,17.7383,50.99439061703213,50.07
mnasnet1_0,Base,5434.0,7.6,78.53,14.3203,131.57894736842107,77.9
mnasnet1_0,Pruning,5283.849999999999,7.39,70.39,13.4492,135.31799729364005,80.42
mnasnet1_0,Distillation,5441.150000000001,7.61,70.48,14.5117,131.4060446780552,88.39
resnet18,Base,11168.3,15.62,100.44,28.1797,64.02048655569783,92.45
resnet18,Pruning,9816.95,13.73,96.54,26.957,72.83321194464676,77.76
resnet18,Distillation,11189.75,15.65,99.22,28.3125,63.89776357827476,99.44
mobilenet_v2,Base,5069.349999999999,7.09,66.34,12.0508,141.04372355430183,90.07
mobilenet_v2,Pruning,5040.75,7.05,66.22,11.6719,141.84397163120568,72.31
mobilenet_v2,Distillation,5076.5,7.1,67.26,12.2031,140.84507042253523,97.2
efficientnet_b0,Base,14028.3,19.62,77.27,18.0625,50.9683995922528,38.32
efficientnet_b0,Pruning,12598.3,17.62,75.92,16.8164,56.75368898978433,38.74
efficientnet_b0,Distillation,14021.15,19.61,76.6,17.7539,50.99439061703213,50.07
mnasnet1_0,Base,5455.45,7.63,71.31,14.4453,131.06159895150722,77.9
mnasnet1_0,Pruning,5298.150000000001,7.41,69.55,13.5859,134.9527665317139,80.42
mnasnet1_0,Distillation,5455.45,7.63,71.53,14.4727,131.06159895150722,88.39
resnet18,Base,11168.3,15.62,100.61,28.5,64.02048655569783,92.45
resnet18,Pruning,9824.1,13.74,96.57,26.9062,72.7802037845706,77.76
resnet18,Distillation,11189.75,15.65,100.22,28.1992,63.89776357827476,99.44
mobilenet_v2,Base,5069.349999999999,7.09,67.32,12.3125,141.04372355430183,90.07
mobilenet_v2,Pruning,5040.75,7.05,66.49,11.3906,141.84397163120568,72.31
mobilenet_v2,Distillation,5069.349999999999,7.09,67.44,12.2109,141.04372355430183,97.2
efficientnet_b0,Base,14014.000000000002,19.6,78.49,18.082,51.0204081632653,38.32
efficientnet_b0,Pruning,12598.3,17.62,76.52,16.8867,56.75368898978433,38.74
efficientnet_b0,Distillation,14028.3,19.62,78.43,17.8203,50.9683995922528,50.07
mnasnet1_0,Base,5448.3,7.62,70.31,14.4219,131.23359580052494,77.9
mnasnet1_0,Pruning,5298.150000000001,7.41,68.41,13.6133,134.9527665317139,80.42
mnasnet1_0,Distillation,5441.150000000001,7.61,69.3,14.2227,131.4060446780552,88.39
resnet18,Base,11161.15,15.61,98.2,28.1992,64.06149903907752,92.45
resnet18,Pruning,9816.95,13.73,93.61,26.8281,72.83321194464676,77.76
resnet18,Distillation,11182.6,15.64,97.22,28.4141,63.9386189258312,99.44
mobilenet_v2,Base,5062.2,7.08,64.44,12.0586,141.24293785310735,90.07
mobilenet_v2,Pruning,5040.75,7.05,63.3,11.6406,141.84397163120568,72.31
mobilenet_v2,Distillation,5069.349999999999,7.09,64.38,12.2656,141.04372355430183,97.2
efficientnet_b0,Base,14014.000000000002,19.6,75.46,17.9453,51.0204081632653,38.32
efficientnet_b0,Pruning,12591.15,17.61,73.6,16.6328,56.78591709256105,38.74
efficientnet_b0,Distillation,14014.000000000002,19.6,75.51,17.7695,51.0204081632653,50.07
mnasnet1_0,Base,5448.3,7.62,70.29,14.5703,131.23359580052494,77.9
mnasnet1_0,Pruning,5276.7,7.38,68.39,13.5195,135.50135501355012,80.42
mnasnet1_0,Distillation,5434.0,7.6,70.34,14.3398,131.57894736842107,88.39
resnet18,Base,11168.3,15.62,96.05,28.1367,64.02048655569783,92.45
resnet18,Pruning,9824.1,13.74,94.98,26.6953,72.7802037845706,77.76
resnet18,Distillation,11189.75,15.65,97.36,28.1406,63.89776357827476,99.44
mobilenet_v2,Base,5062.2,7.08,64.36,12.1367,141.24293785310735,90.07
mobilenet_v2,Pruning,5033.6,7.04,61.96,11.8008,142.04545454545453,72.31
mobilenet_v2,Distillation,5069.349999999999,7.09,65.33,12.168,141.04372355430183,97.2
efficientnet_b0,Base,14021.15,19.61,77.44,18.0352,50.99439061703213,38.32
efficientnet_b0,Pruning,12598.3,17.62,74.3,16.9023,56.75368898978433,38.74
efficientnet_b0,Distillation,14028.3,19.62,75.44,17.7383,50.9683995922528,50.07
mnasnet1_0,Base,5448.3,7.62,70.3,14.2734,131.23359580052494,77.9
mnasnet1_0,Pruning,5291.0,7.4,68.43,13.8125,135.13513513513513,80.42
mnasnet1_0,Distillation,5434.0,7.6,69.31,14.3906,131.57894736842107,88.39
resnet18,Base,11161.15,15.61,98.22,28.082,64.06149903907752,92.45
resnet18,Pruning,9831.25,13.75,94.36,26.8203,72.72727272727273,77.76
resnet18,Distillation,11182.6,15.64,98.25,28.1953,63.9386189258312,99.44
mobilenet_v2,Base,5069.349999999999,7.09,64.54,12.2812,141.04372355430183,90.07
mobilenet_v2,Pruning,5040.75,7.05,64.52,11.6484,141.84397163120568,72.31
mobilenet_v2,Distillation,5076.5,7.1,64.34,12.125,140.84507042253523,97.2
efficientnet_b0,Base,14014.000000000002,19.6,78.43,18.0898,51.0204081632653,38.32
efficientnet_b0,Pruning,12584.000000000002,17.6,75.92,16.9062,56.81818181818181,38.74
efficientnet_b0,Distillation,14014.000000000002,19.6,76.76,17.8555,51.0204081632653,50.07
mnasnet1_0,Base,5441.150000000001,7.61,72.29,14.2969,131.4060446780552,77.9
mnasnet1_0,Pruning,5283.849999999999,7.39,70.55,13.6016,135.31799729364005,80.42
