Model,Optimization,Total model run time,Avg. model run time per batch,Init Time,Peak Memory,FPS,Accuracy
efficientnet_b0,Pruning,14764.749999999998,20.65,65.69,15.1797,48.426150121065376,36.64
efficientnet_b0,Distillation,16802.5,23.5,65.01,16.082,42.5531914893617,59.72
mnasnet1_0,Base,6241.950000000001,8.73,60.79,12.6562,114.54753722794959,63.36
mnasnet1_0,Pruning,5519.8,7.72,65.18,11.7344,129.5336787564767,61.12
mnasnet1_0,Distillation,5691.4,7.96,58.68,12.7695,125.62814070351759,36.64
resnet18,Base,11318.45,15.83,97.03,26.5586,63.171193935565384,37.62
resnet18,Pruning,10646.35,14.89,103.86,25.25,67.15916722632639,53.57
resnet18,Distillation,11418.550000000001,15.97,88.56,26.6641,62.61740763932373,36.64
mobilenet_v2,Base,5205.2,7.28,55.53,10.3984,137.36263736263737,64.9
mobilenet_v2,Pruning,5555.549999999999,7.77,75.78,9.97266,128.70012870012872,51.33
mobilenet_v2,Distillation,5669.95,7.93,68.61,10.3594,126.10340479192939,42.66
efficientnet_b0,Base,14314.3,20.02,68.0,16.4258,49.95004995004995,61.4
efficientnet_b0,Pruning,12912.9,18.06,107.36,15.2461,55.370985603543744,36.64
efficientnet_b0,Distillation,14400.1,20.14,72.12,16.1055,49.65243296921549,59.72
mnasnet1_0,Base,6592.3,9.22,73.69,12.6016,108.45986984815617,63.36
mnasnet1_0,Pruning,5984.549999999999,8.37,60.3,11.8828,119.47431302270013,61.12
mnasnet1_0,Distillation,5669.95,7.93,66.74,12.8047,126.10340479192939,36.64
resnet18,Base,11583.0,16.2,109.92,26.6641,61.7283950617284,37.62
resnet18,Pruning,10396.099999999999,14.54,93.43,25.1992,68.7757909215956,53.57
resnet18,Distillation,12612.6,17.64,117.77,26.5312,56.68934240362812,36.64
mobilenet_v2,Base,5183.75,7.25,56.64,10.5703,137.93103448275863,64.9
mobilenet_v2,Pruning,5362.5,7.5,73.5,9.86328,133.33333333333334,51.33
mobilenet_v2,Distillation,5469.75,7.65,75.77,10.5977,130.718954248366,42.66
efficientnet_b0,Base,14221.35,19.89,89.63,16.4023,50.27652086475616,61.4
efficientnet_b0,Pruning,12855.7,17.98,102.26,15.2148,55.61735261401557,36.64
efficientnet_b0,Distillation,14521.65,20.31,72.27,16.4219,49.23682914820286,59.72
mnasnet1_0,Base,5219.5,7.3,65.81,12.6992,136.986301369863,63.36
mnasnet1_0,Pruning,5398.25,7.55,61.91,11.9609,132.45033112582783,61.12
mnasnet1_0,Distillation,5319.6,7.44,60.24,12.7734,134.40860215053763,36.64
resnet18,Base,11275.55,15.77,87.75,26.5664,63.41154090044388,37.62
resnet18,Pruning,10210.199999999999,14.28,110.72,25.25,70.0280112044818,53.57
resnet18,Distillation,11976.25,16.75,87.14,26.5742,59.701492537313435,36.64
mobilenet_v2,Base,5426.849999999999,7.59,72.51,10.6562,131.75230566534916,64.9
mobilenet_v2,Pruning,5269.55,7.37,62.37,10.125,135.68521031207598,51.33
mobilenet_v2,Distillation,5133.7,7.18,59.3,10.4336,139.2757660167131,42.66
efficientnet_b0,Base,14314.3,20.02,85.59,16.457,49.95004995004995,61.4
efficientnet_b0,Pruning,12755.6,17.84,74.26,15.1836,56.053811659192824,36.64
efficientnet_b0,Distillation,14221.35,19.89,80.15,16.4102,50.27652086475616,59.72
mnasnet1_0,Base,5426.849999999999,7.59,64.22,12.8594,131.75230566534916,63.36
mnasnet1_0,Pruning,5784.349999999999,8.09,68.78,11.9219,123.60939431396787,61.12
mnasnet1_0,Distillation,5619.900000000001,7.86,69.12,12.707,127.22646310432569,36.64
resnet18,Base,11497.199999999999,16.08,103.67,26.6836,62.18905472636816,37.62
resnet18,Pruning,10346.050000000001,14.47,121.27,25.1914,69.1085003455425,53.57
resnet18,Distillation,11339.9,15.86,124.31,26.5625,63.051702395964696,36.64
mobilenet_v2,Base,5233.8,7.32,64.39,10.3789,136.61202185792348,64.9
mobilenet_v2,Pruning,5047.9,7.06,59.32,9.87891,141.643059490085,51.33
mobilenet_v2,Distillation,5312.45,7.43,62.41,10.5234,134.58950201884252,42.66
efficientnet_b0,Base,14800.5,20.7,82.92,16.207,48.309178743961354,61.4
efficientnet_b0,Pruning,12734.15,17.81,74.54,15.3516,56.14823133071309,36.64
efficientnet_b0,Distillation,15057.9,21.06,77.79,16.3242,47.48338081671415,59.72
mnasnet1_0,Base,5748.599999999999,8.04,74.42,12.6406,124.37810945273633,63.36
mnasnet1_0,Pruning,6034.599999999999,8.44,61.19,12.0234,118.48341232227489,61.12
mnasnet1_0,Distillation,5634.2,7.88,77.56,12.6133,126.90355329949239,36.64
resnet18,Base,12426.699999999999,17.38,94.6,26.6055,57.53739930955121,37.62
resnet18,Pruning,10160.150000000001,14.21,132.69,25.2656,70.37297677691765,53.57
resnet18,Distillation,11297.0,15.8,96.26,26.5391,63.291139240506325,36.64
mobilenet_v2,Base,5105.099999999999,7.14,57.24,10.4648,140.0560224089636,64.9
mobilenet_v2,Pruning,5505.5,7.7,60.3,9.94922,129.87012987012986,51.33
mobilenet_v2,Distillation,5426.849999999999,7.59,66.27,10.5078,131.75230566534916,42.66
efficientnet_b0,Base,14300.0,20.0,65.34,16.3281,50.0,61.4
efficientnet_b0,Pruning,13005.85,18.19,68.21,15.3398,54.975261132490374,36.64
efficientnet_b0,Distillation,14435.85,20.19,74.64,16.0625,49.529470034670624,59.72
mnasnet1_0,Base,5641.349999999999,7.89,65.28,12.4805,126.7427122940431,63.36
mnasnet1_0,Pruning,7142.85,9.99,58.39,11.9688,100.1001001001001,61.12
mnasnet1_0,Distillation,5870.150000000001,8.21,89.31,12.5312,121.80267965895248,36.64
resnet18,Base,11532.949999999999,16.13,104.22,26.7227,61.99628022318661,37.62
resnet18,Pruning,10338.900000000001,14.46,95.37,25.0859,69.15629322268326,53.57
resnet18,Distillation,14600.300000000001,20.42,89.6,26.5156,48.97159647404505,36.64
mobilenet_v2,Base,5448.3,7.62,57.45,10.5273,131.23359580052494,64.9
mobilenet_v2,Pruning,5298.150000000001,7.41,80.37,9.87891,134.9527665317139,51.33
mobilenet_v2,Distillation,5190.9,7.26,68.7,10.3008,137.7410468319559,42.66
efficientnet_b0,Base,14378.65,20.11,83.93,16.332,49.72650422675286,61.4
efficientnet_b0,Pruning,12805.65,17.91,65.04,15.3008,55.83472920156337,36.64
efficientnet_b0,Distillation,14550.250000000002,20.35,66.12,16.3281,49.140049140049136,59.72
mnasnet1_0,Base,5812.950000000001,8.13,67.08,12.6797,123.00123001230011,63.36
mnasnet1_0,Pruning,5877.3,8.22,65.64,11.7266,121.654501216545,61.12
mnasnet1_0,Distillation,5534.1,7.74,62.96,12.6719,129.19896640826872,36.64
resnet18,Base,11518.65,16.11,90.11,26.7344,62.07324643078833,37.62
resnet18,Pruning,10174.45,14.23,83.71,25.1719,70.27406886858749,53.57
resnet18,Distillation,11540.1,16.14,97.88,26.5703,61.95786864931846,36.64
mobilenet_v2,Base,5198.049999999999,7.27,62.68,10.457,137.5515818431912,64.9
mobilenet_v2,Pruning,5383.95,7.53,76.85,10.0703,132.80212483399734,51.33
mobilenet_v2,Distillation,6384.95,8.93,58.42,10.6875,111.98208286674132,42.66
efficientnet_b0,Base,14435.85,20.19,82.31,16.1797,49.529470034670624,61.4
efficientnet_b0,Pruning,15994.550000000001,22.37,64.78,15.3164,44.70272686633884,36.64
efficientnet_b0,Distillation,14035.449999999999,19.63,64.25,16.043,50.94243504839532,59.72
mnasnet1_0,Base,5419.7,7.58,62.12,12.5039,131.92612137203167,63.36
mnasnet1_0,Pruning,5419.7,7.58,62.12,12.5039,131.92612137203167,63.36
mnasnet1_0,Distillation,5791.5,8.1,69.28,12.7695,123.4567901234568,36.64
resnet18,Base,11318.45,15.83,84.64,26.7266,63.171193935565384,37.62
resnet18,Pruning,10074.35,14.09,96.25,25.3281,70.97232079489,53.57
resnet18,Distillation,11783.2,16.48,129.23,26.5703,60.679611650485434,36.64
mobilenet_v2,Base,5298.150000000001,7.41,54.28,10.6094,134.9527665317139,64.9
mobilenet_v2,Pruning,5105.099999999999,7.14,58.32,9.78516,140.0560224089636,51.33
mobilenet_v2,Distillation,5412.55,7.57,61.71,10.4297,132.1003963011889,42.66
efficientnet_b0,Base,15100.800000000001,21.12,72.48,16.3125,47.348484848484844,61.4
efficientnet_b0,Pruning,12927.199999999999,18.08,80.61,15.3047,55.30973451327434,36.64
efficientnet_b0,Distillation,15665.65,21.91,77.84,20.1992,45.64125969876768,59.72
mnasnet1_0,Base,5741.45,8.03,87.66,12.6172,124.53300124533003,63.36
mnasnet1_0,Pruning,6056.05,8.47,79.31,11.957,118.06375442739078,61.12
mnasnet1_0,Distillation,5619.900000000001,7.86,68.5,12.7617,127.22646310432569,36.64
resnet18,Base,11440.0,16.0,92.55,26.5273,62.5,37.62
resnet18,Pruning,10181.6,14.24,137.06,19.5508,70.2247191011236,53.57
resnet18,Distillation,14686.099999999999,20.54,86.97,26.4258,48.685491723466406,36.64
mobilenet_v2,Base,5476.900000000001,7.66,76.97,10.5703,130.54830287206266,64.9
mobilenet_v2,Pruning,5040.75,7.05,58.63,9.91016,141.84397163120568,51.33
mobilenet_v2,Distillation,5198.049999999999,7.27,54.83,10.5195,137.5515818431912,42.66
efficientnet_b0,Base,16688.1,23.34,70.45,16.2656,42.84490145672665,61.4
efficientnet_b0,Pruning,13041.599999999999,18.24,63.71,15.2773,54.824561403508774,36.64
efficientnet_b0,Distillation,14371.500000000002,20.1,76.17,16.1719,49.75124378109452,59.72
mnasnet1_0,Base,6721.0,9.4,62.51,12.8086,106.38297872340425,63.36
mnasnet1_0,Pruning,5669.95,7.93,64.27,11.9297,126.10340479192939,61.12
mnasnet1_0,Distillation,5405.4,7.56,71.49,12.8203,132.27513227513228,36.64
resnet18,Base,12512.5,17.5,108.1,26.5508,57.142857142857146,37.62
resnet18,Pruning,10238.800000000001,14.32,108.93,25.168,69.83240223463687,53.57
resnet18,Distillation,16645.2,23.28,97.51,26.5742,42.955326460481096,36.64
mobilenet_v2,Base,5541.25,7.75,76.92,10.457,129.03225806451613,64.9
mobilenet_v2,Pruning,5720.0,8.0,68.93,9.875,125.0,51.33
mobilenet_v2,Distillation,6384.95,8.93,59.58,10.6094,111.98208286674132,42.66
efficientnet_b0,Base,14292.849999999999,19.99,78.57,16.3125,50.025012506253134,61.4
efficientnet_b0,Pruning,13892.449999999999,19.43,77.81,15.2891,51.4668039114771,36.64
efficientnet_b0,Distillation,14242.800000000001,19.92,86.33,16.2461,50.200803212851405,59.72
mnasnet1_0,Base,5655.650000000001,7.91,69.64,12.3984,126.42225031605562,63.36
mnasnet1_0,Pruning,5376.799999999999,7.52,68.64,11.7227,132.97872340425533,61.12
mnasnet1_0,Distillation,5977.4,8.36,61.16,12.7578,119.61722488038278,36.64
resnet18,Base,11375.65,15.91,98.0,26.6602,62.853551225644246,37.62
resnet18,Pruning,10052.9,14.06,100.29,23.7969,71.12375533428165,53.57
resnet18,Distillation,11740.300000000001,16.42,96.03,26.6641,60.90133982947624,36.64
mobilenet_v2,Base,5326.75,7.45,66.61,10.543,134.2281879194631,64.9
mobilenet_v2,Pruning,5333.9,7.46,56.65,10.0664,134.04825737265415,51.33
mobilenet_v2,Distillation,5426.849999999999,7.59,64.95,10.5352,131.75230566534916,42.66
efficientnet_b0,Base,14292.849999999999,19.99,92.76,16.0703,50.025012506253134,61.4
efficientnet_b0,Pruning,12841.400000000001,17.96,74.11,15.2305,55.67928730512249,36.64
efficientnet_b0,Distillation,15115.1,21.14,86.65,16.2773,47.30368968779565,59.72
mnasnet1_0,Base,5476.900000000001,7.66,64.75,12.5625,130.54830287206266,63.36
mnasnet1_0,Pruning,5426.849999999999,7.59,61.03,12.0469,131.75230566534916,61.12
mnasnet1_0,Distillation,5598.45,7.83,62.62,12.8828,127.71392081736909,36.64
resnet18,Base,13120.250000000002,18.35,93.68,26.543,54.49591280653951,37.62
resnet18,Pruning,10010.0,14.0,93.25,25.2188,71.42857142857143,53.57
resnet18,Distillation,11647.349999999999,16.29,85.77,26.3164,61.387354205033766,36.64
mobilenet_v2,Base,5133.7,7.18,53.55,10.5859,139.2757660167131,64.9
mobilenet_v2,Pruning,5526.950000000001,7.73,70.42,10.0234,129.36610608020698,51.33
mobilenet_v2,Distillation,5283.849999999999,7.39,63.45,10.4883,135.31799729364005,42.66
efficientnet_b0,Base,14292.849999999999,19.99,67.16,16.3867,50.025012506253134,61.4
efficientnet_b0,Pruning,12848.55,17.97,82.25,15.3477,55.648302726766836,36.64
efficientnet_b0,Distillation,17496.05,24.47,191.95,16.2891,40.86636697997548,59.72
mnasnet1_0,Base,5183.75,7.25,57.64,12.7969,137.93103448275863,63.36
mnasnet1_0,Pruning,5419.7,7.58,66.08,11.9492,131.92612137203167,61.12
mnasnet1_0,Distillation,5491.2,7.68,62.7,12.8047,130.20833333333334,36.64
resnet18,Base,11461.45,16.03,89.81,30.707,62.38303181534622,37.62
resnet18,Pruning,10281.7,14.38,83.95,25.1406,69.54102920723226,53.57
resnet18,Distillation,11447.150000000001,16.01,99.44,26.5352,62.46096189881324,36.64
mobilenet_v2,Base,5183.75,7.25,57.66,10.4805,137.93103448275863,64.9
mobilenet_v2,Pruning,5505.5,7.7,53.88,10.1172,129.87012987012986,51.33
mobilenet_v2,Distillation,5341.05,7.47,57.05,10.418,133.86880856760376,42.66
efficientnet_b0,Base,14328.599999999999,20.04,76.91,16.1953,49.9001996007984,61.4
efficientnet_b0,Pruning,12819.949999999999,17.93,81.14,15.3359,55.77244841048522,36.64
efficientnet_b0,Distillation,14392.949999999999,20.13,73.92,16.2266,49.67709885742673,59.72
mnasnet1_0,Base,5998.85,8.39,86.2,12.7383,119.18951132300357,63.36
mnasnet1_0,Pruning,5391.1,7.54,61.28,12.0,132.6259946949602,61.12
mnasnet1_0,Distillation,5741.45,8.03,85.74,12.625,124.53300124533003,36.64
resnet18,Base,11490.050000000001,16.07,102.92,26.7812,62.22775357809583,37.62
resnet18,Pruning,10317.449999999999,14.43,102.96,25.0898,69.3000693000693,53.57
resnet18,Distillation,11447.150000000001,16.01,93.57,26.5977,62.46096189881324,36.64
mobilenet_v2,Base,5462.599999999999,7.64,55.26,10.3477,130.89005235602096,64.9
mobilenet_v2,Pruning,5441.150000000001,7.61,57.82,10.1484,131.4060446780552,51.33
mobilenet_v2,Distillation,5155.15,7.21,58.16,10.5781,138.69625520110958,42.66
efficientnet_b0,Base,14493.05,20.27,76.27,16.4336,49.3339911198816,61.4
efficientnet_b0,Pruning,14099.8,19.72,70.14,15.2891,50.709939148073026,36.64
efficientnet_b0,Distillation,14242.800000000001,19.92,72.87,16.1758,50.200803212851405,59.72
mnasnet1_0,Base,5198.049999999999,7.27,60.66,12.8242,137.5515818431912,63.36
mnasnet1_0,Pruning,5441.150000000001,7.61,68.96,11.9258,131.4060446780552,61.12
mnasnet1_0,Distillation,5577.0,7.8,79.85,12.5234,128.2051282051282,36.64
resnet18,Base,11725.999999999998,16.4,91.96,26.6055,60.97560975609757,37.62
resnet18,Pruning,11154.0,15.6,103.02,25.3242,64.1025641025641,53.57
resnet18,Distillation,11389.949999999999,15.93,101.75,26.3477,62.77463904582549,36.64
mobilenet_v2,Base,5512.65,7.71,67.07,10.6016,129.70168612191958,64.9
mobilenet_v2,Pruning,5434.0,7.6,66.22,9.98438,131.57894736842107,51.33
mobilenet_v2,Distillation,5534.1,7.74,69.74,10.4492,129.19896640826872,42.66
efficientnet_b0,Base,14249.949999999999,19.93,81.69,16.3906,50.17561465127948,61.4
efficientnet_b0,Pruning,14149.849999999999,19.79,69.87,15.1289,50.53057099545225,36.64
efficientnet_b0,Distillation,14328.599999999999,20.04,68.6,16.2266,49.9001996007984,59.72
mnasnet1_0,Base,5684.25,7.95,73.37,12.6953,125.78616352201257,63.36
mnasnet1_0,Pruning,6456.45,9.03,62.86,11.9805,110.74197120708749,61.12
mnasnet1_0,Distillation,6456.45,9.03,62.86,11.9805,110.74197120708749,61.12
resnet18,Base,13020.150000000001,18.21,103.59,26.5703,54.91488193300384,37.62
resnet18,Pruning,10002.85,13.99,87.7,25.2852,71.4796283059328,53.57
resnet18,Distillation,11504.35,16.09,91.65,26.5781,62.15040397762586,36.64
mobilenet_v2,Base,5462.599999999999,7.64,77.64,10.3945,130.89005235602096,64.9
mobilenet_v2,Pruning,5462.599999999999,7.64,77.64,10.3945,130.89005235602096,64.9
mobilenet_v2,Distillation,5183.75,7.25,57.09,10.5273,137.93103448275863,42.66
efficientnet_b0,Base,15436.85,21.59,108.56,16.3711,46.317739694302915,61.4
efficientnet_b0,Pruning,12884.3,18.02,70.03,15.1836,55.49389567147614,36.64
efficientnet_b0,Distillation,15401.099999999999,21.54,88.25,16.293,46.425255338904364,59.72
mnasnet1_0,Base,5669.95,7.93,75.47,12.5195,126.10340479192939,63.36
mnasnet1_0,Pruning,5548.4,7.76,67.8,11.8008,128.8659793814433,61.12
mnasnet1_0,Distillation,7200.05,10.07,60.16,12.8086,99.30486593843098,36.64
resnet18,Base,11297.0,15.8,94.56,26.5469,63.291139240506325,37.62
resnet18,Pruning,10217.349999999999,14.29,87.53,25.2383,69.97900629811058,53.57
resnet18,Distillation,11382.8,15.92,170.94,19.3398,62.814070351758794,36.64
mobilenet_v2,Base,5169.450000000001,7.23,56.57,10.3672,138.31258644536652,64.9
mobilenet_v2,Pruning,5405.4,7.56,67.35,9.70312,132.27513227513228,51.33
mobilenet_v2,Distillation,5441.150000000001,7.61,58.57,10.25,131.4060446780552,42.66
efficientnet_b0,Base,14378.65,20.11,93.04,16.2656,49.72650422675286,61.4
efficientnet_b0,Pruning,13127.4,18.36,104.96,15.4102,54.46623093681917,36.64
efficientnet_b0,Distillation,14464.45,20.23,97.61,16.1758,49.431537320810676,59.72
mnasnet1_0,Base,5441.150000000001,7.61,62.48,12.7656,131.4060446780552,63.36
mnasnet1_0,Pruning,5584.15,7.81,76.39,11.9805,128.04097311139566,61.12
mnasnet1_0,Distillation,5262.400000000001,7.36,64.06,12.6406,135.8695652173913,36.64
resnet18,Base,11347.05,15.87,90.58,26.6836,63.0119722747322,37.62
resnet18,Pruning,10002.85,13.99,96.66,25.1055,71.4796283059328,53.57
resnet18,Distillation,11490.050000000001,16.07,85.69,26.5898,62.22775357809583,36.64
mobilenet_v2,Base,5333.9,7.46,63.83,10.3555,134.04825737265415,64.9
mobilenet_v2,Pruning,5469.75,7.65,81.42,9.93359,130.718954248366,51.33
mobilenet_v2,Distillation,5183.75,7.25,58.09,10.6406,137.93103448275863,42.66
efficientnet_b0,Base,15536.95,21.73,67.13,16.2969,46.01932811780948,61.4
efficientnet_b0,Pruning,13620.75,19.05,69.78,15.2969,52.493438320209975,36.64
efficientnet_b0,Distillation,21006.7,29.38,73.06,16.3828,34.036759700476516,59.72
