Model,Optimization,Total model run time,Avg. model run time per batch,Init Time,Peak Memory,FPS,Accuracy
mobilenet_v2,Base,4711.849999999999,6.59,51.64,10.5469,151.74506828528072,90.07
mobilenet_v2,Pruning,4647.5,6.5,49.99,9.84766,153.84615384615384,72.31
mobilenet_v2,Distillation,4697.55,6.57,51.05,12.0312,152.20700152207002,97.2
efficientnet_b0,Base,13627.9,19.06,60.24,16.2734,52.46589716684156,38.32
efficientnet_b0,Pruning,12133.55,16.97,59.61,15.1367,58.927519151443725,38.74
efficientnet_b0,Distillation,13620.75,19.05,62.78,15.9414,52.493438320209975,50.07
mnasnet1_0,Base,4947.8,6.92,56.89,12.7852,144.50867052023122,77.9
mnasnet1_0,Pruning,4854.85,6.79,54.68,11.8086,147.27540500736376,80.42
mnasnet1_0,Distillation,4969.25,6.95,55.91,12.7227,143.88489208633092,88.39
resnet18,Base,11032.45,15.43,82.34,26.5195,64.80881399870383,92.45
resnet18,Pruning,9566.7,13.38,80.17,25.1445,74.73841554559043,77.76
resnet18,Distillation,11039.6,15.44,83.21,26.4062,64.76683937823834,99.44
mobilenet_v2,Base,4697.55,6.57,52.15,10.5586,152.20700152207002,90.07
mobilenet_v2,Pruning,4654.65,6.51,50.8,11.5742,153.60983102918587,72.31
mobilenet_v2,Distillation,4711.849999999999,6.59,51.88,10.4219,151.74506828528072,97.2
efficientnet_b0,Base,13606.45,19.03,60.84,18.0508,52.54860746190226,38.32
efficientnet_b0,Pruning,12147.85,16.99,59.61,15.1055,58.85815185403179,38.74
efficientnet_b0,Distillation,13627.9,19.06,62.77,15.875,52.46589716684156,50.07
mnasnet1_0,Base,4954.95,6.93,55.82,16.4258,144.3001443001443,77.9
mnasnet1_0,Pruning,4847.7,6.78,54.33,11.9805,147.49262536873155,80.42
mnasnet1_0,Distillation,4954.95,6.93,56.74,14.457,144.3001443001443,88.39
resnet18,Base,11025.3,15.42,81.32,26.582,64.85084306095979,92.45
resnet18,Pruning,9573.85,13.39,81.41,26.9023,74.6825989544436,77.76
resnet18,Distillation,11032.45,15.43,83.38,26.5898,64.80881399870383,99.44
mobilenet_v2,Base,4704.7,6.58,52.41,10.4453,151.9756838905775,90.07
mobilenet_v2,Pruning,4647.5,6.5,51.65,9.95703,153.84615384615384,72.31
mobilenet_v2,Distillation,4704.7,6.58,51.4,10.4688,151.9756838905775,97.2
efficientnet_b0,Base,13613.6,19.04,62.27,16.2578,52.52100840336135,38.32
efficientnet_b0,Pruning,12140.7,16.98,60.44,15.1875,58.89281507656066,38.74
efficientnet_b0,Distillation,13642.2,19.08,63.39,17.7891,52.41090146750525,50.07
mnasnet1_0,Base,4969.25,6.95,58.35,12.625,143.88489208633092,77.9
mnasnet1_0,Pruning,4847.7,6.78,55.71,11.6914,147.49262536873155,80.42
mnasnet1_0,Distillation,4947.8,6.92,56.54,12.8047,144.50867052023122,88.39
resnet18,Base,11039.6,15.44,82.26,26.5664,64.76683937823834,92.45
resnet18,Pruning,9566.7,13.38,81.48,25.3398,74.73841554559043,77.76
resnet18,Distillation,11039.6,15.44,83.41,28.125,64.76683937823834,99.44
mobilenet_v2,Base,4697.55,6.57,52.64,10.4062,152.20700152207002,90.07
mobilenet_v2,Pruning,4654.65,6.51,51.3,10.0312,153.60983102918587,72.31
mobilenet_v2,Distillation,4726.150000000001,6.61,52.73,10.6328,151.285930408472,97.2
efficientnet_b0,Base,13627.9,19.06,61.82,16.3477,52.46589716684156,38.32
efficientnet_b0,Pruning,12147.85,16.99,60.72,15.0664,58.85815185403179,38.74
efficientnet_b0,Distillation,13606.45,19.03,63.24,15.9922,52.54860746190226,50.07
mnasnet1_0,Base,4962.1,6.94,57.25,12.6523,144.0922190201729,77.9
mnasnet1_0,Pruning,4847.7,6.78,55.95,13.5664,147.49262536873155,80.42
mnasnet1_0,Distillation,4962.1,6.94,57.08,14.2188,144.0922190201729,88.39
resnet18,Base,11039.6,15.44,84.19,28.2773,64.76683937823834,92.45
resnet18,Pruning,9552.4,13.36,81.33,25.3164,74.8502994011976,77.76
resnet18,Distillation,11061.05,15.47,84.35,28.1719,64.64124111182934,99.44
mobilenet_v2,Base,4704.7,6.58,53.16,10.3789,151.9756838905775,90.07
mobilenet_v2,Pruning,4654.65,6.51,51.93,11.6641,153.60983102918587,72.31
mobilenet_v2,Distillation,4719.0,6.6,53.84,12.1328,151.51515151515153,97.2
efficientnet_b0,Base,13642.2,19.08,62.75,16.3242,52.41090146750525,38.32
efficientnet_b0,Pruning,12140.7,16.98,60.73,16.6875,58.89281507656066,38.74
efficientnet_b0,Distillation,13620.75,19.05,60.62,16.0586,52.493438320209975,50.07
mnasnet1_0,Base,4954.95,6.93,54.36,12.6602,144.3001443001443,77.9
mnasnet1_0,Pruning,4854.85,6.79,53.55,11.9648,147.27540500736376,80.42
mnasnet1_0,Distillation,4962.1,6.94,55.42,12.6836,144.0922190201729,88.39
resnet18,Base,11032.45,15.43,80.32,26.3984,64.80881399870383,92.45
resnet18,Pruning,9559.55,13.37,79.15,26.8125,74.79431563201197,77.76
resnet18,Distillation,11032.45,15.43,82.39,28.1875,64.80881399870383,99.44
mobilenet_v2,Base,4697.55,6.57,50.25,10.3203,152.20700152207002,90.07
mobilenet_v2,Pruning,4647.5,6.5,50.0,9.78516,153.84615384615384,72.31
mobilenet_v2,Distillation,4711.849999999999,6.59,49.65,10.4492,151.74506828528072,97.2
efficientnet_b0,Base,13649.35,19.09,62.02,16.3633,52.38344683080147,38.32
efficientnet_b0,Pruning,12140.7,16.98,58.85,16.7266,58.89281507656066,38.74
efficientnet_b0,Distillation,13613.6,19.04,61.26,16.0156,52.52100840336135,50.07
mnasnet1_0,Base,4954.95,6.93,55.89,12.7773,144.3001443001443,77.9
mnasnet1_0,Pruning,4854.85,6.79,54.07,11.9023,147.27540500736376,80.42
mnasnet1_0,Distillation,4947.8,6.92,56.49,12.7109,144.50867052023122,88.39
resnet18,Base,11046.75,15.45,80.77,26.5039,64.72491909385114,92.45
resnet18,Pruning,9552.4,13.36,81.14,26.6445,74.8502994011976,77.76
resnet18,Distillation,11032.45,15.43,83.74,26.4297,64.80881399870383,99.44
mobilenet_v2,Base,4719.0,6.6,51.74,10.3945,151.51515151515153,90.07
mobilenet_v2,Pruning,4647.5,6.5,50.12,11.5,153.84615384615384,72.31
mobilenet_v2,Distillation,4711.849999999999,6.59,50.74,12.0391,151.74506828528072,97.2
efficientnet_b0,Base,13620.75,19.05,60.44,16.2852,52.493438320209975,38.32
efficientnet_b0,Pruning,12140.7,16.98,59.15,21.2422,58.89281507656066,38.74
efficientnet_b0,Distillation,13620.75,19.05,62.14,16.1602,52.493438320209975,50.07
mnasnet1_0,Base,4954.95,6.93,55.68,12.7109,144.3001443001443,77.9
mnasnet1_0,Pruning,4862.0,6.8,55.42,11.9141,147.05882352941177,80.42
mnasnet1_0,Distillation,4962.1,6.94,56.98,12.4414,144.0922190201729,88.39
resnet18,Base,11018.15,15.41,80.58,28.2188,64.89292667099286,92.45
resnet18,Pruning,9566.7,13.38,80.81,25.0391,74.73841554559043,77.76
resnet18,Distillation,11046.75,15.45,82.9,26.7344,64.72491909385114,99.44
mobilenet_v2,Base,4719.0,6.6,51.09,10.3125,151.51515151515153,90.07
mobilenet_v2,Pruning,4640.35,6.49,50.2,11.7852,154.08320493066256,72.31
mobilenet_v2,Distillation,4704.7,6.58,51.89,10.375,151.9756838905775,97.2
efficientnet_b0,Base,13613.6,19.04,61.1,16.1992,52.52100840336135,38.32
efficientnet_b0,Pruning,12140.7,16.98,59.9,15.125,58.89281507656066,38.74
efficientnet_b0,Distillation,13627.9,19.06,62.73,16.1641,52.46589716684156,50.07
mnasnet1_0,Base,4954.95,6.93,57.31,12.6953,144.3001443001443,77.9
mnasnet1_0,Pruning,4876.3,6.82,54.8,11.6953,146.6275659824047,80.42
mnasnet1_0,Distillation,4947.8,6.92,57.54,12.5703,144.50867052023122,88.39
resnet18,Base,11046.75,15.45,81.86,26.5195,64.72491909385114,92.45
resnet18,Pruning,9559.55,13.37,81.26,25.2188,74.79431563201197,77.76
resnet18,Distillation,11032.45,15.43,82.92,26.4648,64.80881399870383,99.44
mobilenet_v2,Base,4711.849999999999,6.59,52.62,12.0469,151.74506828528072,90.07
mobilenet_v2,Pruning,4647.5,6.5,52.31,9.96094,153.84615384615384,72.31
mobilenet_v2,Distillation,4719.0,6.6,52.29,10.5195,151.51515151515153,97.2
efficientnet_b0,Base,13620.75,19.05,61.53,16.1758,52.493438320209975,38.32
efficientnet_b0,Pruning,12140.7,16.98,61.02,16.8164,58.89281507656066,38.74
efficientnet_b0,Distillation,13620.75,19.05,62.58,15.9297,52.493438320209975,50.07
mnasnet1_0,Base,4954.95,6.93,56.38,12.7617,144.3001443001443,77.9
mnasnet1_0,Pruning,4876.3,6.82,55.9,11.8477,146.6275659824047,80.42
mnasnet1_0,Distillation,4954.95,6.93,57.28,12.418,144.3001443001443,88.39
resnet18,Base,11032.45,15.43,82.11,26.5234,64.80881399870383,92.45
resnet18,Pruning,9538.1,13.34,81.27,25.3047,74.96251874062969,77.76
resnet18,Distillation,11046.75,15.45,84.42,26.4727,64.72491909385114,99.44
mobilenet_v2,Base,4697.55,6.57,52.94,12.3047,152.20700152207002,90.07
mobilenet_v2,Pruning,4654.65,6.51,51.66,15.8906,153.60983102918587,72.31
mobilenet_v2,Distillation,4711.849999999999,6.59,52.17,14.0625,151.74506828528072,97.2
efficientnet_b0,Base,13627.9,19.06,62.04,16.1406,52.46589716684156,38.32
efficientnet_b0,Pruning,12155.0,17.0,61.03,15.0508,58.8235294117647,38.74
efficientnet_b0,Distillation,13613.6,19.04,63.8,16.0625,52.52100840336135,50.07
mnasnet1_0,Base,4947.8,6.92,56.54,12.7031,144.50867052023122,77.9
mnasnet1_0,Pruning,4862.0,6.8,54.99,11.7578,147.05882352941177,80.42
mnasnet1_0,Distillation,4954.95,6.93,57.64,12.668,144.3001443001443,88.39
resnet18,Base,11039.6,15.44,81.7,26.5273,64.76683937823834,92.45
resnet18,Pruning,9530.95,13.33,81.2,25.1602,75.01875468867216,77.76
resnet18,Distillation,11039.6,15.44,82.61,28.1406,64.76683937823834,99.44
mobilenet_v2,Base,4711.849999999999,6.59,52.02,12.0742,151.74506828528072,90.07
mobilenet_v2,Pruning,4647.5,6.5,51.46,9.96875,153.84615384615384,72.31
mobilenet_v2,Distillation,4711.849999999999,6.59,52.66,10.5703,151.74506828528072,97.2
efficientnet_b0,Base,13627.9,19.06,61.88,16.4062,52.46589716684156,38.32
efficientnet_b0,Pruning,12140.7,16.98,60.32,15.2305,58.89281507656066,38.74
efficientnet_b0,Distillation,13627.9,19.06,63.85,15.9805,52.46589716684156,50.07
mnasnet1_0,Base,4954.95,6.93,57.39,12.4531,144.3001443001443,77.9
mnasnet1_0,Pruning,4854.85,6.79,56.07,13.6133,147.27540500736376,80.42
mnasnet1_0,Distillation,4954.95,6.93,58.93,12.4883,144.3001443001443,88.39
resnet18,Base,11032.45,15.43,81.58,26.5508,64.80881399870383,92.45
resnet18,Pruning,9559.55,13.37,82.33,25.1406,74.79431563201197,77.76
resnet18,Distillation,11046.75,15.45,84.74,26.5273,64.72491909385114,99.44
mobilenet_v2,Base,4711.849999999999,6.59,52.68,10.4453,151.74506828528072,90.07
mobilenet_v2,Pruning,4654.65,6.51,51.6,11.5078,153.60983102918587,72.31
mobilenet_v2,Distillation,4719.0,6.6,52.03,10.5039,151.51515151515153,97.2
efficientnet_b0,Base,13635.05,19.07,62.44,16.1641,52.43838489774515,38.32
efficientnet_b0,Pruning,12147.85,16.99,61.49,15.1289,58.85815185403179,38.74
efficientnet_b0,Distillation,13649.35,19.09,62.06,15.9648,52.38344683080147,50.07
mnasnet1_0,Base,4954.95,6.93,54.51,14.4375,144.3001443001443,77.9
mnasnet1_0,Pruning,4862.0,6.8,54.36,15.6875,147.05882352941177,80.42
mnasnet1_0,Distillation,4947.8,6.92,55.34,14.1367,144.50867052023122,88.39
resnet18,Base,11032.45,15.43,80.05,28.1562,64.80881399870383,92.45
resnet18,Pruning,9552.4,13.36,79.84,25.1445,74.8502994011976,77.76
resnet18,Distillation,11046.75,15.45,82.67,26.4648,64.72491909385114,99.44
mobilenet_v2,Base,4711.849999999999,6.59,50.56,10.4453,151.74506828528072,90.07
mobilenet_v2,Pruning,4647.5,6.5,49.43,11.3633,153.84615384615384,72.31
mobilenet_v2,Distillation,4697.55,6.57,50.11,10.4805,152.20700152207002,97.2
efficientnet_b0,Base,13642.2,19.08,59.81,18.0508,52.41090146750525,38.32
efficientnet_b0,Pruning,12140.7,16.98,59.62,16.6719,58.89281507656066,38.74
efficientnet_b0,Distillation,13613.6,19.04,62.26,15.9531,52.52100840336135,50.07
mnasnet1_0,Base,4962.1,6.94,55.29,14.3906,144.0922190201729,77.9
mnasnet1_0,Pruning,4876.3,6.82,53.9,11.9219,146.6275659824047,80.42
mnasnet1_0,Distillation,4962.1,6.94,56.88,12.7773,144.0922190201729,88.39
resnet18,Base,11039.6,15.44,81.28,26.5156,64.76683937823834,92.45
resnet18,Pruning,9545.25,13.35,79.8,24.9805,74.90636704119851,77.76
resnet18,Distillation,11039.6,15.44,82.29,28.1562,64.76683937823834,99.44
mobilenet_v2,Base,4719.0,6.6,50.79,12.0664,151.51515151515153,90.07
mobilenet_v2,Pruning,4647.5,6.5,50.01,9.71484,153.84615384615384,72.31
mobilenet_v2,Distillation,4726.150000000001,6.61,50.56,10.3125,151.285930408472,97.2
efficientnet_b0,Base,13642.2,19.08,60.19,16.4336,52.41090146750525,38.32
efficientnet_b0,Pruning,12140.7,16.98,59.89,15.1211,58.89281507656066,38.74
efficientnet_b0,Distillation,13627.9,19.06,62.4,16.0625,52.46589716684156,50.07
mnasnet1_0,Base,4954.95,6.93,56.28,12.7031,144.3001443001443,77.9
mnasnet1_0,Pruning,4847.7,6.78,54.38,11.8281,147.49262536873155,80.42
mnasnet1_0,Distillation,4969.25,6.95,56.35,12.6602,143.88489208633092,88.39
resnet18,Base,11046.75,15.45,80.44,26.5312,64.72491909385114,92.45
resnet18,Pruning,9552.4,13.36,80.52,25.2734,74.8502994011976,77.76
resnet18,Distillation,11039.6,15.44,83.46,26.4375,64.76683937823834,99.44
mobilenet_v2,Base,4711.849999999999,6.59,51.06,12.082,151.74506828528072,90.07
mobilenet_v2,Pruning,4647.5,6.5,50.8,9.78125,153.84615384615384,72.31
mobilenet_v2,Distillation,4719.0,6.6,51.13,10.6406,151.51515151515153,97.2
efficientnet_b0,Base,13620.75,19.05,61.51,16.2305,52.493438320209975,38.32
efficientnet_b0,Pruning,12147.85,16.99,61.2,15.1055,58.85815185403179,38.74
efficientnet_b0,Distillation,13620.75,19.05,62.55,17.5391,52.493438320209975,50.07
mnasnet1_0,Base,4954.95,6.93,55.9,12.5195,144.3001443001443,77.9
mnasnet1_0,Pruning,4862.0,6.8,55.16,13.4141,147.05882352941177,80.42
mnasnet1_0,Distillation,4962.1,6.94,56.19,12.7656,144.0922190201729,88.39
resnet18,Base,11039.6,15.44,82.14,26.5547,64.76683937823834,92.45
resnet18,Pruning,9566.7,13.38,81.37,25.0977,74.73841554559043,77.76
resnet18,Distillation,11032.45,15.43,84.44,26.6367,64.80881399870383,99.44
mobilenet_v2,Base,4711.849999999999,6.59,52.56,10.5508,151.74506828528072,90.07
mobilenet_v2,Pruning,4647.5,6.5,51.73,9.95703,153.84615384615384,72.31
mobilenet_v2,Distillation,4711.849999999999,6.59,50.75,12.1758,151.74506828528072,97.2
efficientnet_b0,Base,13627.9,19.06,61.85,17.8555,52.46589716684156,38.32
efficientnet_b0,Pruning,12147.85,16.99,60.97,15.1914,58.85815185403179,38.74
efficientnet_b0,Distillation,13642.2,19.08,63.38,17.7539,52.41090146750525,50.07
mnasnet1_0,Base,4954.95,6.93,57.98,16.5508,144.3001443001443,77.9
mnasnet1_0,Pruning,4854.85,6.79,55.6,13.3203,147.27540500736376,80.42
mnasnet1_0,Distillation,4947.8,6.92,56.67,14.1523,144.50867052023122,88.39
resnet18,Base,11039.6,15.44,82.29,26.5391,64.76683937823834,92.45
resnet18,Pruning,9552.4,13.36,81.74,26.793,74.8502994011976,77.76
resnet18,Distillation,11046.75,15.45,85.61,26.5391,64.72491909385114,99.44
mobilenet_v2,Base,4704.7,6.58,52.79,10.3906,151.9756838905775,90.07
mobilenet_v2,Pruning,4647.5,6.5,51.37,9.89844,153.84615384615384,72.31
mobilenet_v2,Distillation,4711.849999999999,6.59,51.92,10.4141,151.74506828528072,97.2
efficientnet_b0,Base,13620.75,19.05,62.72,16.3711,52.493438320209975,38.32
efficientnet_b0,Pruning,12147.85,16.99,61.53,15.0625,58.85815185403179,38.74
efficientnet_b0,Distillation,13620.75,19.05,63.93,15.875,52.493438320209975,50.07
mnasnet1_0,Base,4954.95,6.93,57.05,12.6328,144.3001443001443,77.9
mnasnet1_0,Pruning,4854.85,6.79,57.18,15.6992,147.27540500736376,80.42
mnasnet1_0,Distillation,4954.95,6.93,58.05,14.3516,144.3001443001443,88.39
resnet18,Base,11025.3,15.42,83.89,26.4258,64.85084306095979,92.45
resnet18,Pruning,9573.85,13.39,82.36,25.3008,74.6825989544436,77.76
resnet18,Distillation,11039.6,15.44,84.58,26.4648,64.76683937823834,99.44
mobilenet_v2,Base,4704.7,6.58,52.54,10.4922,151.9756838905775,90.07
mobilenet_v2,Pruning,4647.5,6.5,52.18,9.91016,153.84615384615384,72.31
mobilenet_v2,Distillation,4711.849999999999,6.59,53.64,12.0273,151.74506828528072,97.2
efficientnet_b0,Base,13649.35,19.09,62.69,16.3711,52.38344683080147,38.32
efficientnet_b0,Pruning,12140.7,16.98,61.31,15.0938,58.89281507656066,38.74
efficientnet_b0,Distillation,13613.6,19.04,64.28,15.9062,52.52100840336135,50.07
mnasnet1_0,Base,4962.1,6.94,57.31,12.7773,144.0922190201729,77.9
mnasnet1_0,Pruning,4854.85,6.79,56.17,11.8633,147.27540500736376,80.42
mnasnet1_0,Distillation,4954.95,6.93,58.82,12.7344,144.3001443001443,88.39
resnet18,Base,11039.6,15.44,83.77,28.2656,64.76683937823834,92.45
resnet18,Pruning,9538.1,13.34,82.29,25.1797,74.96251874062969,77.76
resnet18,Distillation,11039.6,15.44,85.22,26.4883,64.76683937823834,99.44
mobilenet_v2,Base,4704.7,6.58,53.22,10.4492,151.9756838905775,90.07
mobilenet_v2,Pruning,4647.5,6.5,52.37,10.125,153.84615384615384,72.31
mobilenet_v2,Distillation,4697.55,6.57,53.01,16.6641,152.20700152207002,97.2
efficientnet_b0,Base,13613.6,19.04,63.23,17.7148,52.52100840336135,38.32
efficientnet_b0,Pruning,12140.7,16.98,62.35,16.875,58.89281507656066,38.74
efficientnet_b0,Distillation,13642.2,19.08,62.04,17.6719,52.41090146750525,50.07
mnasnet1_0,Base,4954.95,6.93,55.41,12.6562,144.3001443001443,77.9
mnasnet1_0,Pruning,4847.7,6.78,54.35,13.4414,147.49262536873155,80.42
mnasnet1_0,Distillation,4954.95,6.93,56.77,14.4648,144.3001443001443,88.39
resnet18,Base,11046.75,15.45,81.81,26.6602,64.72491909385114,92.45
resnet18,Pruning,9566.7,13.38,80.64,25.0547,74.73841554559043,77.76
resnet18,Distillation,11039.6,15.44,83.53,26.6328,64.76683937823834,99.44
mobilenet_v2,Base,4719.0,6.6,51.53,10.5273,151.51515151515153,90.07
mobilenet_v2,Pruning,4654.65,6.51,50.55,11.4883,153.60983102918587,72.31
mobilenet_v2,Distillation,4711.849999999999,6.59,49.99,10.457,151.74506828528072,97.2
efficientnet_b0,Base,13613.6,19.04,61.08,16.1211,52.52100840336135,38.32
efficientnet_b0,Pruning,12140.7,16.98,59.21,15.2891,58.89281507656066,38.74
efficientnet_b0,Distillation,13635.05,19.07,62.11,16.0664,52.43838489774515,50.07
mnasnet1_0,Base,4954.95,6.93,55.76,14.3164,144.3001443001443,77.9
mnasnet1_0,Pruning,4862.0,6.8,54.49,11.9336,147.05882352941177,80.42
mnasnet1_0,Distillation,4954.95,6.93,56.08,12.8047,144.3001443001443,88.39
resnet18,Base,11039.6,15.44,82.25,26.5273,64.76683937823834,92.45
resnet18,Pruning,9552.4,13.36,81.33,25.1797,74.8502994011976,77.76
resnet18,Distillation,11032.45,15.43,82.91,26.4727,64.80881399870383,99.44
mobilenet_v2,Base,4719.0,6.6,52.37,12.0273,151.51515151515153,90.07
mobilenet_v2,Pruning,4654.65,6.51,50.37,10.0195,153.60983102918587,72.31
mobilenet_v2,Distillation,4697.55,6.57,50.87,10.3867,152.20700152207002,97.2
efficientnet_b0,Base,13635.05,19.07,60.96,17.9297,52.43838489774515,38.32
efficientnet_b0,Pruning,12140.7,16.98,60.0,15.1328,58.89281507656066,38.74
efficientnet_b0,Distillation,13635.05,19.07,62.6,17.75,52.43838489774515,50.07
mnasnet1_0,Base,4962.1,6.94,56.86,12.707,144.0922190201729,77.9
mnasnet1_0,Pruning,4862.0,6.8,54.83,11.7852,147.05882352941177,80.42
mnasnet1_0,Distillation,4954.95,6.93,56.52,12.418,144.3001443001443,88.39
resnet18,Base,11039.6,15.44,82.76,28.2227,64.76683937823834,92.45
resnet18,Pruning,9545.25,13.35,81.98,25.1445,74.90636704119851,77.76
resnet18,Distillation,11046.75,15.45,83.53,26.5156,64.72491909385114,99.44
mobilenet_v2,Base,4704.7,6.58,52.27,10.5664,151.9756838905775,90.07
mobilenet_v2,Pruning,4654.65,6.51,50.5,9.875,153.60983102918587,72.31
mobilenet_v2,Distillation,4711.849999999999,6.59,51.68,10.4375,151.74506828528072,97.2
efficientnet_b0,Base,13627.9,19.06,61.01,16.3789,52.46589716684156,38.32
efficientnet_b0,Pruning,12147.85,16.99,60.59,16.7695,58.85815185403179,38.74
efficientnet_b0,Distillation,13620.75,19.05,62.55,16.0039,52.493438320209975,50.07
mnasnet1_0,Base,4954.95,6.93,55.52,12.6328,144.3001443001443,77.9
mnasnet1_0,Pruning,4869.15,6.81,54.86,13.6523,146.84287812041117,80.42
mnasnet1_0,Distillation,4954.95,6.93,56.63,12.8008,144.3001443001443,88.39
resnet18,Base,11039.6,15.44,81.85,26.5859,64.76683937823834,92.45
resnet18,Pruning,9552.4,13.36,82.38,25.2109,74.8502994011976,77.76
resnet18,Distillation,11046.75,15.45,83.82,26.5938,64.72491909385114,99.44
mobilenet_v2,Base,4697.55,6.57,52.22,10.5586,152.20700152207002,90.07
mobilenet_v2,Pruning,4654.65,6.51,50.54,9.72656,153.60983102918587,72.31
mobilenet_v2,Distillation,4719.0,6.6,51.19,10.3398,151.51515151515153,97.2
efficientnet_b0,Base,13613.6,19.04,61.96,16.2656,52.52100840336135,38.32
efficientnet_b0,Pruning,12140.7,16.98,61.19,16.7266,58.89281507656066,38.74
efficientnet_b0,Distillation,13649.35,19.09,63.1,15.9492,52.38344683080147,50.07
mnasnet1_0,Base,4947.8,6.92,56.28,12.5352,144.50867052023122,77.9
mnasnet1_0,Pruning,4869.15,6.81,55.14,13.3438,146.84287812041117,80.42
mnasnet1_0,Distillation,4962.1,6.94,56.39,14.25,144.0922190201729,88.39
resnet18,Base,11046.75,15.45,80.91,26.7148,64.72491909385114,92.45
resnet18,Pruning,9538.1,13.34,82.18,25.1797,74.96251874062969,77.76
resnet18,Distillation,11025.3,15.42,84.62,26.4453,64.85084306095979,99.44
