Model,Optimization,Total model run time,Avg. 'kernel' inference time per batch,Avg. 'kernel' inference time per image,Total kernel run time,Avg. model run time per batch,Avg. model run time per image,Overhead per batch,Total Overhead,FPS,Peak Memory,Peak Memory Accelerator,Weights Memory,Accuracy
mnasnet1_0,Base,1335.30835,1.863469,1.863469,1332.380335,1.867564,1.867564,0.00409499999999996,2.9279249999999712,535.4568478509102,0.14,3.94,4.155346870422363,82.94
mnasnet1_0,Pruning,1271.842529,1.776035,1.776035,1269.865025,1.778801,1.778801,0.002766000000000046,1.977690000000033,562.1765145423911,0.14,3.66,3.8280601501464844,69.37
mnasnet1_0,Distillation,1483.197998,2.067973,2.067973,1478.6006949999999,2.074403,2.074403,0.00643000000000038,4.597450000000272,482.066454353453,0.14,3.94,4.023832321166992,85.59
resnet18,Base,1743.894043,2.434712,2.434712,1740.8190800000002,2.439013,2.439013,0.004300999999999888,3.07521499999992,410.00197395593716,0.14,10.97,10.183093070983887,87.83
resnet18,Pruning,1729.810547,2.415684,2.415684,1727.21406,2.419315,2.419315,0.00363099999999994,2.596164999999957,413.3400627253777,0.14,9.62,9.323553085327148,67.69
resnet18,Distillation,1383.492432,1.932109,1.932109,1381.4579350000001,1.934954,1.934954,0.0028449999999999864,2.0341749999999905,516.8080312274524,0.14,10.98,10.13451862335205,99.3
mobilenet_v2,Base,1132.664795,1.580872,1.580872,1130.32348,1.584147,1.584147,0.003274999999999917,2.3416249999999406,631.254721746693,0.14,2.84,3.390448570251465,67.41
mobilenet_v2,Pruning,1508.772217,2.103968,2.103968,1504.3371200000001,2.110171,2.110171,0.0062029999999997365,4.435144999999812,473.8952586373083,0.14,2.58,3.3179101943969727,69.09
mobilenet_v2,Distillation,1291.891602,1.802453,1.802453,1288.753895,1.806841,1.806841,0.0043879999999998365,3.1374199999998833,553.4520070361136,0.14,2.84,3.4067869186401367,79.44
efficientnet_b0,Base,20364.353271,28.477598,28.477598,20361.48257,28.481613,28.481613,0.004014999999998992,2.870724999999279,35.11037107268222,0.44,4.36,6.12664794921875,63.5
efficientnet_b0,Pruning,18725.680176,26.185554,26.185554,18722.67111,26.189762,26.189762,0.004208000000001988,3.0087200000014214,38.18285868816603,0.42,3.75,5.6285200119018555,36.92
efficientnet_b0,Distillation,20363.745605,28.477637,28.477637,20361.510455,28.480763,28.480763,0.003125999999998186,2.235089999998703,35.11141878655383,0.44,4.36,6.1744585037231445,44.76
mnasnet1_0,Base,1463.942627,2.043153,2.043153,1460.854395,2.047472,2.047472,0.00431899999999974,3.088084999999814,488.4071184300586,0.14,3.94,4.155346870422363,82.94
mnasnet1_0,Pruning,1708.753662,2.385895,2.385895,1705.914925,2.389865,2.389865,0.003969999999999807,2.838549999999862,418.43363142416484,0.14,3.66,3.8280601501464844,69.37
mnasnet1_0,Distillation,1183.205566,1.650487,1.650487,1180.098205,1.654833,1.654833,0.004345999999999961,3.107389999999972,604.2905988155231,0.14,3.94,4.023832321166992,85.59
resnet18,Base,1681.59668,2.348028,2.348028,1678.8400199999999,2.351883,2.351883,0.003855000000000164,2.756325000000117,425.19113441636904,0.14,10.97,10.183093070983887,87.83
resnet18,Pruning,1136.138916,1.586605,1.586605,1134.422575,1.589005,1.589005,0.0023999999999999577,1.7159999999999698,629.3244513772116,0.14,9.62,9.323553085327148,67.69
resnet18,Distillation,1408.429443,1.965514,1.965514,1405.34251,1.969831,1.969831,0.004317000000000126,3.08665500000009,507.6576633310271,0.14,10.98,10.13451862335205,99.3
mobilenet_v2,Base,1597.666992,2.229635,2.229635,1594.1890250000001,2.234499,2.234499,0.0048639999999999795,3.4777599999999853,447.5275533513682,0.14,2.84,3.390448570251465,67.41
mobilenet_v2,Pruning,1442.235352,2.014738,2.014738,1440.53767,2.017112,2.017112,0.0023740000000000983,1.6974100000000703,495.7581985550996,0.14,2.58,3.3179101943969727,69.09
mobilenet_v2,Distillation,1320.936035,1.842606,1.842606,1317.46329,1.847463,1.847463,0.004857000000000111,3.4727550000000793,541.2828335779333,0.14,2.84,3.4067869186401367,79.44
efficientnet_b0,Base,20365.521729,28.478367,28.478367,20362.032404999998,28.483247,28.483247,0.0048799999999999955,3.4891999999999967,35.10835663894913,0.44,4.36,6.12664794921875,63.5
efficientnet_b0,Pruning,18726.595215,26.186227,26.186227,18723.152305,26.191042,26.191042,0.00481500000000068,3.442725000000486,38.18099295633223,0.42,3.75,5.6285200119018555,36.92
efficientnet_b0,Distillation,20365.165283,28.47838,28.47838,20362.0417,28.482749,28.482749,0.004368999999996959,3.1238349999978254,35.10897113105449,0.44,4.36,6.1744585037231445,44.76
mnasnet1_0,Base,1714.132324,2.392406,2.392406,1710.5702899999999,2.397388,2.397388,0.004982000000000042,3.56213000000003,417.120656316379,0.14,3.94,4.155346870422363,82.94
mnasnet1_0,Pruning,1396.4729,1.949086,1.949086,1393.5964900000001,1.953109,1.953109,0.004022999999999888,2.8764449999999195,512.0042071707944,0.14,3.66,3.8280601501464844,69.37
mnasnet1_0,Distillation,1344.259521,1.876297,1.876297,1341.552355,1.880083,1.880083,0.003785999999999845,2.706989999999889,531.89134153806,0.14,3.94,4.023832321166992,85.59
resnet18,Base,1228.840088,1.713657,1.713657,1225.264755,1.718657,1.718657,0.0050000000000001155,3.575000000000083,581.8495075007677,0.14,10.97,10.183093070983887,87.83
resnet18,Pruning,1463.606445,2.040554,2.040554,1458.99611,2.047002,2.047002,0.006447999999999787,4.610319999999848,488.51930274193353,0.14,9.62,9.323553085327148,67.69
resnet18,Distillation,1205.678711,1.682046,1.682046,1202.66289,1.686264,1.686264,0.004218000000000055,3.0158700000000396,593.0269759901234,0.14,10.98,10.13451862335205,99.3
mobilenet_v2,Base,2055.522217,2.868776,2.868776,2051.17484,2.874856,2.874856,0.006079999999999863,4.347199999999902,347.84347942662004,0.14,2.84,3.390448570251465,67.41
mobilenet_v2,Pruning,2048.388184,2.860793,2.860793,2045.466995,2.864879,2.864879,0.004086000000000034,2.9214900000000243,349.05493284177237,0.14,2.58,3.3179101943969727,69.09
mobilenet_v2,Distillation,1273.173096,1.776385,1.776385,1270.115275,1.780662,1.780662,0.004276999999999864,3.0580549999999027,561.5889954369567,0.14,2.84,3.4067869186401367,79.44
efficientnet_b0,Base,20362.624023,28.476559,28.476559,20360.739685,28.479194,28.479194,0.0026349999999979445,1.8840249999985303,35.11335273844829,0.44,4.36,6.12664794921875,63.5
efficientnet_b0,Pruning,18723.936523,26.184808,26.184808,18722.13772,26.187324,26.187324,0.0025159999999999627,1.7989399999999733,38.18641443917055,0.42,3.75,5.6285200119018555,36.92
efficientnet_b0,Distillation,20365.467041,28.477753,28.477753,20361.593395,28.483171,28.483171,0.005417999999998813,3.873869999999151,35.10845091647314,0.44,4.36,6.1744585037231445,44.76
mnasnet1_0,Base,1261.423096,1.760242,1.760242,1258.57303,1.764228,1.764228,0.003985999999999823,2.8499899999998735,566.8201274158373,0.14,3.94,4.155346870422363,82.94
mnasnet1_0,Pruning,1586.885986,2.216511,2.216511,1584.8053650000002,2.219421,2.219421,0.002909999999999968,2.0806499999999772,450.56797168035484,0.14,3.66,3.8280601501464844,69.37
mnasnet1_0,Distillation,1330.160156,1.856952,1.856952,1327.72068,1.860364,1.860364,0.0034119999999999706,2.439579999999979,537.5292567401185,0.14,3.94,4.023832321166992,85.59
resnet18,Base,1713.852295,2.39345,2.39345,1711.31675,2.396996,2.396996,0.003546000000000049,2.535390000000035,417.18881031110095,0.14,10.97,10.183093070983887,87.83
resnet18,Pruning,1579.134277,2.204496,2.204496,1576.21464,2.208579,2.208579,0.004083000000000059,2.919345000000042,452.7797353359584,0.14,9.62,9.323553085327148,67.69
resnet18,Distillation,1768.250488,2.468829,2.468829,1765.212735,2.473078,2.473078,0.004249000000000169,3.038035000000121,404.3544762759879,0.14,10.98,10.13451862335205,99.3
mobilenet_v2,Base,1438.32959,2.00657,2.00657,1434.6975499999999,2.01165,2.01165,0.005079999999999973,3.632199999999981,497.1044223598292,0.14,2.84,3.390448570251465,67.41
mobilenet_v2,Pruning,1561.985352,2.179678,2.179678,1558.46977,2.184595,2.184595,0.004916999999999838,3.5156549999998843,457.7507715322032,0.14,2.58,3.3179101943969727,69.09
mobilenet_v2,Distillation,1081.554199,1.510114,1.510114,1079.73151,1.512663,1.512663,0.0025490000000001345,1.8225350000000962,661.0856863771467,0.14,2.84,3.4067869186401367,79.44
efficientnet_b0,Base,20363.300049,28.477631,28.477631,20361.506165,28.48014,28.48014,0.0025089999999998724,1.7939349999999088,35.11218703645788,0.44,4.36,6.12664794921875,63.5
efficientnet_b0,Pruning,18725.334717,26.185376,26.185376,18722.543840000002,26.189279,26.189279,0.0039029999999975473,2.7906449999982463,38.18356311414179,0.42,3.75,5.6285200119018555,36.92
efficientnet_b0,Distillation,20363.382568,28.476203,28.476203,20360.485145000002,28.480255,28.480255,0.004051999999997946,2.8971799999985315,35.112044750540875,0.44,4.36,6.1744585037231445,44.76
mnasnet1_0,Base,1558.506104,2.177321,2.177321,1556.784515,2.179729,2.179729,0.0024079999999999657,1.7217199999999755,458.77266580150655,0.14,3.94,4.155346870422363,82.94
mnasnet1_0,Pruning,1447.041992,2.020115,2.020115,1444.382225,2.023835,2.023835,0.0037199999999999456,2.659799999999961,494.1114383362,0.14,3.66,3.8280601501464844,69.37
mnasnet1_0,Distillation,1222.266602,1.705809,1.705809,1219.653435,1.709464,1.709464,0.003655000000000186,2.613325000000133,584.9787589958217,0.14,3.94,4.023832321166992,85.59
resnet18,Base,1514.865967,2.114487,2.114487,1511.858205,2.118694,2.118694,0.004207000000000072,3.0080050000000513,471.9889518780113,0.14,10.97,10.183093070983887,87.83
resnet18,Pruning,1336.328369,1.864243,1.864243,1332.933745,1.868991,1.868991,0.0047479999999999745,3.3948199999999815,535.0481338168762,0.14,9.62,9.323553085327148,67.69
resnet18,Distillation,1436.563477,2.001945,2.001945,1431.390675,2.00918,2.00918,0.0072350000000001025,5.173025000000074,497.7155631807839,0.14,10.98,10.13451862335205,99.3
mobilenet_v2,Base,1266.571289,1.767111,1.767111,1263.484365,1.771428,1.771428,0.004316999999999904,3.0866549999999315,564.5161912398285,0.14,2.84,3.390448570251465,67.41
mobilenet_v2,Pruning,1112.12915,1.551279,1.551279,1109.164485,1.555425,1.555425,0.004145999999999983,2.964389999999988,642.9109424926053,0.14,2.58,3.3179101943969727,69.09
mobilenet_v2,Distillation,1233.935791,1.722467,1.722467,1231.563905,1.725784,1.725784,0.0033170000000000144,2.3716550000000103,579.4466820842867,0.14,2.84,3.4067869186401367,79.44
efficientnet_b0,Base,20364.279541,28.477464,28.477464,20361.38676,28.48151,28.48151,0.004045999999998884,2.892889999999202,35.11049819172191,0.44,4.36,6.12664794921875,63.5
efficientnet_b0,Pruning,18727.659912,26.186035,26.186035,18723.015025,26.192531,26.192531,0.006495999999998503,4.64463999999893,38.17882230667026,0.42,3.75,5.6285200119018555,36.92
efficientnet_b0,Distillation,20363.261963,28.476982,28.476982,20361.042129999998,28.480087,28.480087,0.0031050000000014677,2.2200750000010494,35.112252707800614,0.44,4.36,6.1744585037231445,44.76
mnasnet1_0,Base,1270.736572,1.773324,1.773324,1267.9266599999999,1.777254,1.777254,0.003929999999999989,2.809949999999992,562.6657922299886,0.14,3.94,4.155346870422363,82.94
mnasnet1_0,Pruning,1187.453125,1.657098,1.657098,1184.8250699999999,1.660774,1.660774,0.0036760000000000126,2.628340000000009,602.1290314091345,0.14,3.66,3.8280601501464844,69.37
mnasnet1_0,Distillation,1456.042969,2.031366,2.031366,1452.4266899999998,2.036424,2.036424,0.005058000000000007,3.616470000000005,491.0569366583027,0.14,3.94,4.023832321166992,85.59
resnet18,Base,1309.251953,1.827517,1.827517,1306.674655,1.831122,1.831122,0.0036049999999998583,2.5775749999998987,546.1133728780468,0.14,10.97,10.183093070983887,87.83
resnet18,Pruning,1492.304688,2.083132,2.083132,1489.43938,2.087139,2.087139,0.004007000000000094,2.865005000000067,479.12467591202795,0.14,9.62,9.323553085327148,67.69
resnet18,Distillation,1292.356201,1.803251,1.803251,1289.324465,1.807491,1.807491,0.0042400000000000215,3.031600000000015,553.2530423475717,0.14,10.98,10.13451862335205,99.3
mobilenet_v2,Base,1512.698975,2.111296,2.111296,1509.57664,2.115663,2.115663,0.004367000000000232,3.1224050000001657,472.66509187659096,0.14,2.84,3.390448570251465,67.41
mobilenet_v2,Pruning,1609.174561,2.247146,2.247146,1606.70939,2.250594,2.250594,0.0034480000000001176,2.465320000000084,444.32718322098805,0.14,2.58,3.3179101943969727,69.09
mobilenet_v2,Distillation,1662.719971,2.320627,2.320627,1659.248305,2.325482,2.325482,0.004855000000000054,3.4713250000000384,430.01829079492063,0.14,2.84,3.4067869186401367,79.44
efficientnet_b0,Base,20364.336426,28.477455,28.477455,20361.380325,28.481589,28.481589,0.004134000000000526,2.955810000000376,35.11040011532757,0.44,4.36,6.12664794921875,63.5
efficientnet_b0,Pruning,18726.287109,26.185936,26.185936,18722.94424,26.190611,26.190611,0.0046749999999988745,3.3426249999991953,38.18162115309902,0.42,3.75,5.6285200119018555,36.92
efficientnet_b0,Distillation,20364.400146,28.477486,28.477486,20361.40249,28.481679,28.481679,0.0041930000000007794,2.9979950000005573,35.11029025524433,0.44,4.36,6.1744585037231445,44.76
mnasnet1_0,Base,1583.628174,2.211764,2.211764,1581.41126,2.214865,2.214865,0.0031010000000000204,2.2172150000000146,451.4948721795095,0.14,3.94,4.155346870422363,82.94
mnasnet1_0,Pruning,1655.494141,2.310956,2.310956,1652.33354,2.315376,2.315376,0.0044200000000000905,3.1603000000000647,431.89521623320564,0.14,3.66,3.8280601501464844,69.37
mnasnet1_0,Distillation,1327.289551,1.852494,1.852494,1324.53321,1.856349,1.856349,0.003854999999999942,2.7563249999999586,538.6918019970158,0.14,3.94,4.023832321166992,85.59
resnet18,Base,1349.27124,1.882876,1.882876,1346.25634,1.887093,1.887093,0.004216999999999915,3.0151549999999396,529.9156898949391,0.14,10.97,10.183093070983887,87.83
resnet18,Pruning,1663.041504,2.321387,2.321387,1659.791705,2.325932,2.325932,0.004544999999999799,3.2496749999998564,429.93515091491065,0.14,9.62,9.323553085327148,67.69
resnet18,Distillation,1289.898438,1.799784,1.799784,1286.84556,1.804054,1.804054,0.004269999999999996,3.053049999999997,554.3072066267592,0.14,10.98,10.13451862335205,99.3
mobilenet_v2,Base,1120.758301,1.56369,1.56369,1118.03835,1.567494,1.567494,0.0038039999999999186,2.719859999999942,637.9609228520003,0.14,2.84,3.390448570251465,67.41
mobilenet_v2,Pruning,1167.977783,1.62983,1.62983,1165.32845,1.633535,1.633535,0.0037050000000000693,2.6490750000000496,612.1691785639042,0.14,2.58,3.3179101943969727,69.09
mobilenet_v2,Distillation,1790.577637,2.499396,2.499396,1787.0681399999999,2.504304,2.504304,0.004907999999999912,3.5092199999999374,399.31248175194315,0.14,2.84,3.4067869186401367,79.44
efficientnet_b0,Base,20366.169189,28.476919,28.476919,20360.997085,28.484153,28.484153,0.007234000000000407,5.172310000000291,35.1072405107083,0.44,4.36,6.12664794921875,63.5
efficientnet_b0,Pruning,18725.706299,26.18525,26.18525,18722.45375,26.189799,26.189799,0.004549000000000802,3.2525350000005737,38.18280542177374,0.42,3.75,5.6285200119018555,36.92
efficientnet_b0,Distillation,20365.916748,28.478124,28.478124,20361.85866,28.4838,28.4838,0.005675999999997572,4.058339999998264,35.107675674369794,0.44,4.36,6.1744585037231445,44.76
mnasnet1_0,Base,1298.672363,1.812673,1.812673,1296.061195,1.816325,1.816325,0.0036519999999999886,2.611179999999992,550.5622667970798,0.14,3.94,4.155346870422363,82.94
mnasnet1_0,Pruning,1277.372803,1.78233,1.78233,1274.3659499999999,1.786535,1.786535,0.004205000000000014,3.0065750000000104,559.7426204165081,0.14,3.66,3.8280601501464844,69.37
mnasnet1_0,Distillation,1445.80542,2.015894,2.015894,1441.36421,2.022105,2.022105,0.0062109999999999665,4.440864999999976,494.5340431771241,0.14,3.94,4.023832321166992,85.59
resnet18,Base,1222.017578,1.70677,1.70677,1220.34055,1.709115,1.709115,0.0023450000000000415,1.6766750000000297,585.097966569512,0.14,10.97,10.183093070983887,87.83
resnet18,Pruning,1584.995605,2.212905,2.212905,1582.227075,2.216777,2.216777,0.0038719999999998755,2.768479999999911,451.10535180316793,0.14,9.62,9.323553085327148,67.69
resnet18,Distillation,1489.155762,2.079195,2.079195,1486.624425,2.082735,2.082735,0.0035400000000000986,2.5311000000000705,480.1378191893938,0.14,10.98,10.13451862335205,99.3
mobilenet_v2,Base,1757.534912,2.454268,2.454268,1754.80162,2.458091,2.458091,0.003823000000000132,2.7334450000000943,406.81979920749365,0.14,2.84,3.390448570251465,67.41
mobilenet_v2,Pruning,2157.666992,3.011364,3.011364,2153.12526,3.017716,3.017716,0.006352000000000135,4.541680000000097,331.3764369807813,0.14,2.58,3.3179101943969727,69.09
mobilenet_v2,Distillation,2057.794678,2.872073,2.872073,2053.532195,2.878035,2.878035,0.005962000000000245,4.262830000000175,347.4593493919027,0.14,2.84,3.4067869186401367,79.44
efficientnet_b0,Base,20363.375977,28.477396,28.477396,20361.33814,28.480246,28.480246,0.0028500000000022396,2.0377500000016013,35.11205611523243,0.44,4.36,6.12664794921875,63.5
efficientnet_b0,Pruning,18725.60791,26.186295,26.186295,18723.200925,26.189661,26.189661,0.003365999999999758,2.406689999999827,38.183006043727424,0.42,3.75,5.6285200119018555,36.92
efficientnet_b0,Distillation,20363.047119,28.476923,28.476923,20360.999945,28.479786,28.479786,0.002863000000001392,2.0470450000009954,35.1126231659534,0.44,4.36,6.1744585037231445,44.76
mnasnet1_0,Base,1356.901367,1.893871,1.893871,1354.117765,1.897764,1.897764,0.0038929999999999243,2.783494999999946,526.9358682870278,0.14,3.94,4.155346870422363,82.94
mnasnet1_0,Pruning,1472.734131,2.056665,2.056665,1470.5154750000002,2.059768,2.059768,0.003102999999999856,2.218644999999897,485.4915662981943,0.14,3.66,3.8280601501464844,69.37
mnasnet1_0,Distillation,1444.170166,2.016652,2.016652,1441.9061800000002,2.019818,2.019818,0.00316599999999978,2.2636899999998428,495.0940109643561,0.14,3.94,4.023832321166992,85.59
resnet18,Base,1446.882568,2.020673,2.020673,1444.781195,2.023612,2.023612,0.002939000000000025,2.101385000000018,494.16588174694215,0.14,10.97,10.183093070983887,87.83
resnet18,Pruning,1783.9375,2.490465,2.490465,1780.6824749999998,2.495017,2.495017,0.0045519999999998895,3.254679999999921,400.79879480082684,0.14,9.62,9.323553085327148,67.69
resnet18,Distillation,1429.20459,1.995254,1.995254,1426.60661,1.998888,1.998888,0.003633999999999915,2.5983099999999393,500.2782701670444,0.14,10.98,10.13451862335205,99.3
mobilenet_v2,Base,1342.967285,1.874111,1.874111,1339.9893650000001,1.878276,1.878276,0.004164999999999974,2.9779749999999816,532.4031404085916,0.14,2.84,3.390448570251465,67.41
mobilenet_v2,Pruning,1413.265137,1.972454,1.972454,1410.30461,1.976595,1.976595,0.004141000000000172,2.960815000000123,505.92063815977366,0.14,2.58,3.3179101943969727,69.09
mobilenet_v2,Distillation,1347.563721,1.880851,1.880851,1344.808465,1.884705,1.884705,0.003854000000000024,2.755610000000017,530.5871543272275,0.14,2.84,3.4067869186401367,79.44
efficientnet_b0,Base,20364.638184,28.47789,28.47789,20361.691349999997,28.482011,28.482011,0.0041210000000013736,2.946515000000982,35.10987985839876,0.44,4.36,6.12664794921875,63.5
efficientnet_b0,Pruning,18727.284424,26.186764,26.186764,18723.53626,26.192006,26.192006,0.005241999999999081,3.7480299999993427,38.179587804182106,0.42,3.75,5.6285200119018555,36.92
efficientnet_b0,Distillation,20363.164795,28.476828,28.476828,20360.93202,28.479951,28.479951,0.0031229999999986546,2.232944999999038,35.112420254810395,0.44,4.36,6.1744585037231445,44.76
mnasnet1_0,Base,1776.230713,2.479156,2.479156,1772.59654,2.484239,2.484239,0.005082999999999949,3.6343449999999633,402.53779802759215,0.14,3.94,4.155346870422363,82.94
mnasnet1_0,Pruning,1261.260498,1.760073,1.760073,1258.452195,1.764001,1.764001,0.0039279999999999315,2.808519999999951,566.8932002023264,0.14,3.66,3.8280601501464844,69.37
mnasnet1_0,Distillation,1225.340332,1.711235,1.711235,1223.533025,1.713763,1.713763,0.0025279999999998637,1.8075199999999025,583.511357071694,0.14,3.94,4.023832321166992,85.59
resnet18,Base,1125.902344,1.570503,1.570503,1122.909645,1.574689,1.574689,0.004186000000000023,2.9929900000000167,635.0461954451708,0.14,10.97,10.183093070983887,87.83
resnet18,Pruning,1736.72876,2.42412,2.42412,1733.2458,2.428991,2.428991,0.00487100000000007,3.48276500000005,411.69353353715405,0.14,9.62,9.323553085327148,67.69
resnet18,Distillation,1242.862793,1.734526,1.734526,1240.18609,1.73827,1.73827,0.0037439999999999696,2.676959999999978,575.2847410245066,0.14,10.98,10.13451862335205,99.3
mobilenet_v2,Base,1152.672363,1.607258,1.607258,1149.18947,1.612129,1.612129,0.004870999999999848,3.4827649999998913,620.2976864467428,0.14,2.84,3.390448570251465,67.41
mobilenet_v2,Pruning,1263.343994,1.763076,1.763076,1260.59934,1.766915,1.766915,0.003838999999999926,2.7448849999999467,565.9582848343363,0.14,2.58,3.3179101943969727,69.09
mobilenet_v2,Distillation,1819.432373,2.539377,2.539377,1815.654555,2.544661,2.544661,0.005284000000000066,3.7780600000000475,392.9797065340004,0.14,2.84,3.4067869186401367,79.44
efficientnet_b0,Base,20363.92627,28.478146,28.478146,20361.87439,28.481016,28.481016,0.0028700000000014825,2.05205000000106,35.111107284518766,0.44,4.36,6.12664794921875,63.5
