Model,Optimization,Total model run time,Avg. model run time per batch,Init Time,Peak Memory,FPS,Accuracy
efficientnet_b0,Pruning,12176.45,17.03,62.38,16.8633,58.71990604815032,36.64
efficientnet_b0,Distillation,13685.1,19.14,63.99,17.6836,52.2466039707419,59.72
mnasnet1_0,Base,5005.0,7.0,59.13,14.1367,142.85714285714286,63.36
mnasnet1_0,Pruning,4883.45,6.83,57.68,13.4727,146.41288433382138,61.12
mnasnet1_0,Distillation,4997.85,6.99,59.2,14.4453,143.0615164520744,36.64
resnet18,Base,10817.95,15.13,84.74,28.043,66.09385327164573,37.62
resnet18,Pruning,9552.4,13.36,81.22,25.1562,74.8502994011976,53.57
resnet18,Distillation,10817.95,15.13,85.37,27.7383,66.09385327164573,36.64
mobilenet_v2,Base,4747.599999999999,6.64,53.77,10.6016,150.60240963855424,64.9
mobilenet_v2,Pruning,4704.7,6.58,53.35,9.67578,151.9756838905775,51.33
mobilenet_v2,Distillation,4740.45,6.63,53.7,12.0273,150.82956259426848,42.66
efficientnet_b0,Base,13685.1,19.14,64.45,18.0195,52.2466039707419,61.4
efficientnet_b0,Pruning,12176.45,17.03,61.92,16.8008,58.71990604815032,36.64
efficientnet_b0,Distillation,13670.800000000001,19.12,63.17,17.7656,52.30125523012552,59.72
mnasnet1_0,Base,5012.15,7.01,58.73,14.4648,142.65335235378032,63.36
mnasnet1_0,Pruning,4904.900000000001,6.86,58.15,11.7227,145.7725947521866,61.12
mnasnet1_0,Distillation,4997.85,6.99,58.51,14.457,143.0615164520744,36.64
resnet18,Base,10817.95,15.13,86.04,28.0781,66.09385327164573,37.62
resnet18,Pruning,9552.4,13.36,80.92,25.0977,74.8502994011976,53.57
resnet18,Distillation,10825.1,15.14,84.05,26.3984,66.05019815059445,36.64
mobilenet_v2,Base,4754.75,6.65,54.29,10.3438,150.37593984962405,64.9
mobilenet_v2,Pruning,4690.4,6.56,52.79,11.6914,152.4390243902439,51.33
mobilenet_v2,Distillation,4740.45,6.63,54.3,10.4453,150.82956259426848,42.66
efficientnet_b0,Base,13677.949999999999,19.13,64.47,16.3633,52.27391531625719,61.4
efficientnet_b0,Pruning,12176.45,17.03,62.92,15.25,58.71990604815032,36.64
efficientnet_b0,Distillation,13677.949999999999,19.13,65.57,16.2578,52.27391531625719,59.72
mnasnet1_0,Base,5005.0,7.0,59.58,12.7266,142.85714285714286,63.36
mnasnet1_0,Pruning,4897.75,6.85,57.9,13.4492,145.98540145985402,61.12
mnasnet1_0,Distillation,4997.85,6.99,59.59,12.8086,143.0615164520744,36.64
resnet18,Base,10832.25,15.15,87.73,26.6406,66.006600660066,37.62
resnet18,Pruning,9552.4,13.36,81.99,26.9375,74.8502994011976,53.57
resnet18,Distillation,10817.95,15.13,85.13,28.3711,66.09385327164573,36.64
mobilenet_v2,Base,4740.45,6.63,54.58,10.4922,150.82956259426848,64.9
mobilenet_v2,Pruning,4690.4,6.56,53.5,10.0508,152.4390243902439,51.33
mobilenet_v2,Distillation,4761.900000000001,6.66,54.95,12.2383,150.15015015015015,42.66
efficientnet_b0,Base,13677.949999999999,19.13,65.37,16.2969,52.27391531625719,61.4
efficientnet_b0,Pruning,12169.3,17.02,63.72,14.9883,58.75440658049354,36.64
efficientnet_b0,Distillation,13670.800000000001,19.12,65.2,16.1133,52.30125523012552,59.72
mnasnet1_0,Base,4997.85,6.99,59.77,14.2773,143.0615164520744,63.36
mnasnet1_0,Pruning,4897.75,6.85,57.47,13.6758,145.98540145985402,61.12
mnasnet1_0,Distillation,5012.15,7.01,60.01,14.4258,142.65335235378032,36.64
resnet18,Base,10817.95,15.13,87.75,28.375,66.09385327164573,37.62
resnet18,Pruning,9545.25,13.35,82.78,27.0273,74.90636704119851,53.57
resnet18,Distillation,10832.25,15.15,86.19,26.3203,66.006600660066,36.64
mobilenet_v2,Base,4754.75,6.65,53.97,12.1211,150.37593984962405,64.9
mobilenet_v2,Pruning,4668.95,6.53,53.75,11.6992,153.1393568147014,51.33
mobilenet_v2,Distillation,4769.05,6.67,55.37,10.2695,149.92503748125938,42.66
efficientnet_b0,Base,13663.65,19.11,65.91,18.0352,52.32862375719519,61.4
efficientnet_b0,Pruning,12190.75,17.05,64.72,16.9727,58.651026392961874,36.64
efficientnet_b0,Distillation,13663.65,19.11,65.72,17.8438,52.32862375719519,59.72
mnasnet1_0,Base,5005.0,7.0,62.02,14.293,142.85714285714286,63.36
mnasnet1_0,Pruning,4904.900000000001,6.86,58.86,17.5391,145.7725947521866,61.12
mnasnet1_0,Distillation,5012.15,7.01,57.78,14.543,142.65335235378032,36.64
resnet18,Base,10839.4,15.16,85.08,28.2812,65.96306068601584,37.62
resnet18,Pruning,9545.25,13.35,79.96,27.0234,74.90636704119851,53.57
resnet18,Distillation,10817.95,15.13,83.37,26.4883,66.09385327164573,36.64
mobilenet_v2,Base,4754.75,6.65,52.46,12.2656,150.37593984962405,64.9
mobilenet_v2,Pruning,4690.4,6.56,52.22,9.73828,152.4390243902439,51.33
mobilenet_v2,Distillation,4754.75,6.65,55.22,12.1602,150.37593984962405,42.66
efficientnet_b0,Base,13677.949999999999,19.13,62.91,16.3438,52.27391531625719,61.4
efficientnet_b0,Pruning,12190.75,17.05,61.22,16.8516,58.651026392961874,36.64
efficientnet_b0,Distillation,13677.949999999999,19.13,63.84,17.6328,52.27391531625719,59.72
mnasnet1_0,Base,4997.85,6.99,58.12,14.4727,143.0615164520744,63.36
mnasnet1_0,Pruning,4883.45,6.83,55.23,13.543,146.41288433382138,61.12
mnasnet1_0,Distillation,5005.0,7.0,56.99,14.3906,142.85714285714286,36.64
resnet18,Base,10832.25,15.15,84.07,28.1445,66.006600660066,37.62
resnet18,Pruning,9559.55,13.37,79.55,25.0664,74.79431563201197,53.57
resnet18,Distillation,10825.1,15.14,83.66,26.5156,66.05019815059445,36.64
mobilenet_v2,Base,4754.75,6.65,51.96,10.3086,150.37593984962405,64.9
mobilenet_v2,Pruning,4697.55,6.57,51.75,11.8242,152.20700152207002,51.33
mobilenet_v2,Distillation,4754.75,6.65,53.08,10.6016,150.37593984962405,42.66
efficientnet_b0,Base,13677.949999999999,19.13,63.02,18.1055,52.27391531625719,61.4
efficientnet_b0,Pruning,12197.9,17.06,62.2,16.7188,58.6166471277843,36.64
efficientnet_b0,Distillation,13677.949999999999,19.13,63.4,17.7305,52.27391531625719,59.72
mnasnet1_0,Base,4997.85,6.99,58.14,14.3984,143.0615164520744,63.36
mnasnet1_0,Pruning,4890.599999999999,6.84,56.01,13.6211,146.19883040935673,61.12
mnasnet1_0,Distillation,5005.0,7.0,57.71,14.1641,142.85714285714286,36.64
resnet18,Base,10832.25,15.15,84.93,28.0977,66.006600660066,37.62
resnet18,Pruning,9552.4,13.36,80.57,26.8164,74.8502994011976,53.57
resnet18,Distillation,10832.25,15.15,83.93,28.2188,66.006600660066,36.64
mobilenet_v2,Base,4754.75,6.65,52.92,12.0859,150.37593984962405,64.9
mobilenet_v2,Pruning,4668.95,6.53,52.34,11.4805,153.1393568147014,51.33
mobilenet_v2,Distillation,4747.599999999999,6.64,54.23,10.3867,150.60240963855424,42.66
efficientnet_b0,Base,13677.949999999999,19.13,64.98,16.3945,52.27391531625719,61.4
efficientnet_b0,Pruning,12176.45,17.03,62.73,16.6094,58.71990604815032,36.64
efficientnet_b0,Distillation,13670.800000000001,19.12,64.62,16.0469,52.30125523012552,59.72
mnasnet1_0,Base,5005.0,7.0,58.12,14.2578,142.85714285714286,63.36
mnasnet1_0,Pruning,4897.75,6.85,56.51,13.5781,145.98540145985402,61.12
mnasnet1_0,Distillation,5012.15,7.01,57.87,14.3789,142.65335235378032,36.64
resnet18,Base,10839.4,15.16,86.11,26.6562,65.96306068601584,37.62
resnet18,Pruning,9559.55,13.37,81.41,26.9453,74.79431563201197,53.57
resnet18,Distillation,10825.1,15.14,83.66,28.0703,66.05019815059445,36.64
mobilenet_v2,Base,4754.75,6.65,54.22,12.1016,150.37593984962405,64.9
mobilenet_v2,Pruning,4719.0,6.6,52.51,11.8477,151.51515151515153,51.33
mobilenet_v2,Distillation,4769.05,6.67,53.45,11.9883,149.92503748125938,42.66
efficientnet_b0,Base,13677.949999999999,19.13,64.56,16.2695,52.27391531625719,61.4
efficientnet_b0,Pruning,12183.599999999999,17.04,63.14,16.7891,58.68544600938967,36.64
efficientnet_b0,Distillation,13677.949999999999,19.13,65.11,17.6836,52.27391531625719,59.72
mnasnet1_0,Base,4990.700000000001,6.98,58.86,12.6875,143.26647564469914,63.36
mnasnet1_0,Pruning,4897.75,6.85,58.19,13.4102,145.98540145985402,61.12
mnasnet1_0,Distillation,4997.85,6.99,59.34,16.7734,143.0615164520744,36.64
resnet18,Base,10810.8,15.12,85.84,28.2539,66.13756613756614,37.62
resnet18,Pruning,9559.55,13.37,81.17,26.7578,74.79431563201197,53.57
resnet18,Distillation,10825.1,15.14,84.45,26.4023,66.05019815059445,36.64
mobilenet_v2,Base,4754.75,6.65,54.18,12.1172,150.37593984962405,64.9
mobilenet_v2,Pruning,4704.7,6.58,53.24,11.7109,151.9756838905775,51.33
mobilenet_v2,Distillation,4754.75,6.65,54.53,12.3906,150.37593984962405,42.66
efficientnet_b0,Base,13670.800000000001,19.12,65.43,18.2148,52.30125523012552,61.4
efficientnet_b0,Pruning,12162.150000000001,17.01,63.94,16.8906,58.78894767783656,36.64
efficientnet_b0,Distillation,13677.949999999999,19.13,64.97,17.8281,52.27391531625719,59.72
mnasnet1_0,Base,4997.85,6.99,59.86,14.5234,143.0615164520744,63.36
mnasnet1_0,Pruning,4890.599999999999,6.84,57.39,11.793,146.19883040935673,61.12
mnasnet1_0,Distillation,4997.85,6.99,59.26,14.3086,143.0615164520744,36.64
resnet18,Base,10839.4,15.16,86.78,28.1367,65.96306068601584,37.62
resnet18,Pruning,9552.4,13.36,82.11,25.1914,74.8502994011976,53.57
resnet18,Distillation,10825.1,15.14,85.52,27.9883,66.05019815059445,36.64
mobilenet_v2,Base,4754.75,6.65,54.73,10.4375,150.37593984962405,64.9
mobilenet_v2,Pruning,4683.25,6.55,53.91,11.3945,152.67175572519085,51.33
mobilenet_v2,Distillation,4754.75,6.65,54.47,12.1484,150.37593984962405,42.66
efficientnet_b0,Base,13670.800000000001,19.12,65.25,17.8945,52.30125523012552,61.4
efficientnet_b0,Pruning,12176.45,17.03,64.38,16.8984,58.71990604815032,36.64
efficientnet_b0,Distillation,13670.800000000001,19.12,65.86,17.9219,52.30125523012552,59.72
mnasnet1_0,Base,5012.15,7.01,59.81,14.2852,142.65335235378032,63.36
mnasnet1_0,Pruning,4897.75,6.85,58.21,11.9375,145.98540145985402,61.12
mnasnet1_0,Distillation,5012.15,7.01,59.76,20.3086,142.65335235378032,36.64
resnet18,Base,10817.95,15.13,86.82,28.3281,66.09385327164573,37.62
resnet18,Pruning,9552.4,13.36,83.11,25.168,74.8502994011976,53.57
resnet18,Distillation,10825.1,15.14,86.66,26.2695,66.05019815059445,36.64
mobilenet_v2,Base,4747.599999999999,6.64,56.15,12.1953,150.60240963855424,64.9
mobilenet_v2,Pruning,4676.1,6.54,55.34,11.4375,152.9051987767584,51.33
mobilenet_v2,Distillation,4747.599999999999,6.64,56.12,12.0781,150.60240963855424,42.66
efficientnet_b0,Base,13677.949999999999,19.13,65.89,18.0977,52.27391531625719,61.4
efficientnet_b0,Pruning,12190.75,17.05,61.35,15.1641,58.651026392961874,36.64
efficientnet_b0,Distillation,13670.800000000001,19.12,63.01,16.0039,52.30125523012552,59.72
mnasnet1_0,Base,4990.700000000001,6.98,57.35,14.5586,143.26647564469914,63.36
mnasnet1_0,Pruning,4904.900000000001,6.86,55.74,11.918,145.7725947521866,61.12
mnasnet1_0,Distillation,4997.85,6.99,57.69,14.4883,143.0615164520744,36.64
resnet18,Base,10825.1,15.14,84.22,28.1133,66.05019815059445,37.62
resnet18,Pruning,9573.85,13.39,80.56,26.8125,74.6825989544436,53.57
resnet18,Distillation,10825.1,15.14,84.3,27.8203,66.05019815059445,36.64
mobilenet_v2,Base,4747.599999999999,6.64,53.3,10.3711,150.60240963855424,64.9
mobilenet_v2,Pruning,4704.7,6.58,52.27,11.5352,151.9756838905775,51.33
mobilenet_v2,Distillation,4761.900000000001,6.66,53.97,12.0156,150.15015015015015,42.66
efficientnet_b0,Base,13670.800000000001,19.12,63.62,17.9297,52.30125523012552,61.4
efficientnet_b0,Pruning,12183.599999999999,17.04,62.43,16.7305,58.68544600938967,36.64
efficientnet_b0,Distillation,13670.800000000001,19.12,63.98,17.6328,52.30125523012552,59.72
mnasnet1_0,Base,4990.700000000001,6.98,58.11,12.6328,143.26647564469914,63.36
mnasnet1_0,Pruning,4897.75,6.85,56.22,11.7695,145.98540145985402,61.12
mnasnet1_0,Distillation,4997.85,6.99,57.7,12.8633,143.0615164520744,36.64
resnet18,Base,10825.1,15.14,85.93,26.4062,66.05019815059445,37.62
resnet18,Pruning,9552.4,13.36,81.96,26.6758,74.8502994011976,53.57
resnet18,Distillation,10832.25,15.15,84.77,26.3281,66.006600660066,36.64
mobilenet_v2,Base,4761.900000000001,6.66,53.07,10.418,150.15015015015015,64.9
mobilenet_v2,Pruning,4668.95,6.53,53.36,9.84766,153.1393568147014,51.33
mobilenet_v2,Distillation,4761.900000000001,6.66,53.25,12.0078,150.15015015015015,42.66
efficientnet_b0,Base,13677.949999999999,19.13,65.03,16.2852,52.27391531625719,61.4
efficientnet_b0,Pruning,12169.3,17.02,62.74,17.0703,58.75440658049354,36.64
efficientnet_b0,Distillation,13685.1,19.14,64.83,17.4805,52.2466039707419,59.72
mnasnet1_0,Base,5005.0,7.0,59.02,12.8164,142.85714285714286,63.36
mnasnet1_0,Pruning,4890.599999999999,6.84,56.59,11.6992,146.19883040935673,61.12
mnasnet1_0,Distillation,4990.700000000001,6.98,58.18,14.5312,143.26647564469914,36.64
resnet18,Base,10839.4,15.16,84.93,28.0898,65.96306068601584,37.62
resnet18,Pruning,9552.4,13.36,81.28,27.0195,74.8502994011976,53.57
resnet18,Distillation,10803.65,15.11,85.02,26.207,66.18133686300463,36.64
mobilenet_v2,Base,4769.05,6.67,53.49,12.2266,149.92503748125938,64.9
mobilenet_v2,Pruning,4668.95,6.53,53.6,11.7891,153.1393568147014,51.33
mobilenet_v2,Distillation,4754.75,6.65,54.44,12.0703,150.37593984962405,42.66
efficientnet_b0,Base,13670.800000000001,19.12,64.91,18.0859,52.30125523012552,61.4
efficientnet_b0,Pruning,12176.45,17.03,63.26,15.2617,58.71990604815032,36.64
efficientnet_b0,Distillation,13677.949999999999,19.13,64.93,17.6484,52.27391531625719,59.72
mnasnet1_0,Base,4990.700000000001,6.98,58.93,14.4141,143.26647564469914,63.36
mnasnet1_0,Pruning,4897.75,6.85,57.52,13.4492,145.98540145985402,61.12
mnasnet1_0,Distillation,5012.15,7.01,58.68,14.3594,142.65335235378032,36.64
resnet18,Base,10832.25,15.15,86.26,26.3828,66.006600660066,37.62
resnet18,Pruning,9566.7,13.38,81.45,27.0273,74.73841554559043,53.57
resnet18,Distillation,10832.25,15.15,85.37,28.0664,66.006600660066,36.64
mobilenet_v2,Base,4747.599999999999,6.64,54.23,10.2656,150.60240963855424,64.9
mobilenet_v2,Pruning,4668.95,6.53,54.2,9.85938,153.1393568147014,51.33
mobilenet_v2,Distillation,4754.75,6.65,54.85,12.2227,150.37593984962405,42.66
efficientnet_b0,Base,13677.949999999999,19.13,65.19,18.1602,52.27391531625719,61.4
efficientnet_b0,Pruning,12183.599999999999,17.04,63.88,15.168,58.68544600938967,36.64
efficientnet_b0,Distillation,13663.65,19.11,65.6,17.9844,52.32862375719519,59.72
mnasnet1_0,Base,4997.85,6.99,59.36,14.2266,143.0615164520744,63.36
mnasnet1_0,Pruning,4890.599999999999,6.84,56.54,13.4883,146.19883040935673,61.12
mnasnet1_0,Distillation,4997.85,6.99,58.89,14.6523,143.0615164520744,36.64
resnet18,Base,10825.1,15.14,85.53,26.5469,66.05019815059445,37.62
resnet18,Pruning,9559.55,13.37,81.41,26.9609,74.79431563201197,53.57
resnet18,Distillation,10832.25,15.15,83.74,26.3125,66.006600660066,36.64
mobilenet_v2,Base,4754.75,6.65,53.87,12.2461,150.37593984962405,64.9
mobilenet_v2,Pruning,4676.1,6.54,52.92,11.7266,152.9051987767584,51.33
mobilenet_v2,Distillation,4761.900000000001,6.66,54.17,12.043,150.15015015015015,42.66
efficientnet_b0,Base,13677.949999999999,19.13,63.69,16.3672,52.27391531625719,61.4
efficientnet_b0,Pruning,12190.75,17.05,63.01,16.8281,58.651026392961874,36.64
efficientnet_b0,Distillation,13670.800000000001,19.12,64.87,17.7461,52.30125523012552,59.72
mnasnet1_0,Base,5005.0,7.0,59.22,14.3086,142.85714285714286,63.36
mnasnet1_0,Pruning,4897.75,6.85,57.66,13.6797,145.98540145985402,61.12
mnasnet1_0,Distillation,5005.0,7.0,58.6,14.3203,142.85714285714286,36.64
resnet18,Base,10832.25,15.15,86.45,26.4766,66.006600660066,37.62
resnet18,Pruning,9552.4,13.36,81.91,27.0234,74.8502994011976,53.57
resnet18,Distillation,10810.8,15.12,85.63,26.2969,66.13756613756614,36.64
mobilenet_v2,Base,4747.599999999999,6.64,54.66,12.1172,150.60240963855424,64.9
mobilenet_v2,Pruning,4697.55,6.57,54.68,9.95312,152.20700152207002,51.33
mobilenet_v2,Distillation,4754.75,6.65,55.4,12.1562,150.37593984962405,42.66
efficientnet_b0,Base,13692.249999999998,19.15,65.77,16.2891,52.21932114882507,61.4
efficientnet_b0,Pruning,12183.599999999999,17.04,67.53,17.0742,58.68544600938967,36.64
efficientnet_b0,Distillation,13670.800000000001,19.12,65.31,17.7266,52.30125523012552,59.72
mnasnet1_0,Base,5012.15,7.01,61.8,14.5312,142.65335235378032,63.36
mnasnet1_0,Pruning,4897.75,6.85,58.34,13.5977,145.98540145985402,61.12
mnasnet1_0,Distillation,5005.0,7.0,59.09,12.707,142.85714285714286,36.64
resnet18,Base,10810.8,15.12,86.67,28.1914,66.13756613756614,37.62
resnet18,Pruning,9559.55,13.37,82.23,25.2344,74.79431563201197,53.57
resnet18,Distillation,10839.4,15.16,85.66,27.9141,65.96306068601584,36.64
mobilenet_v2,Base,4754.75,6.65,52.3,10.625,150.37593984962405,64.9
mobilenet_v2,Pruning,4697.55,6.57,51.32,11.7305,152.20700152207002,51.33
mobilenet_v2,Distillation,4726.150000000001,6.61,52.89,15.9727,151.285930408472,42.66
efficientnet_b0,Base,13778.05,19.27,64.18,18.0586,51.89413596263622,61.4
efficientnet_b0,Pruning,12190.75,17.05,62.41,16.6719,58.651026392961874,36.64
efficientnet_b0,Distillation,13670.800000000001,19.12,64.06,17.9531,52.30125523012552,59.72
mnasnet1_0,Base,4997.85,6.99,57.88,12.6328,143.0615164520744,63.36
mnasnet1_0,Pruning,4883.45,6.83,56.37,11.9453,146.41288433382138,61.12
mnasnet1_0,Distillation,5012.15,7.01,57.35,14.4688,142.65335235378032,36.64
resnet18,Base,10832.25,15.15,84.37,26.5781,66.006600660066,37.62
resnet18,Pruning,9566.7,13.38,80.83,26.8672,74.73841554559043,53.57
resnet18,Distillation,10817.95,15.13,84.57,28.1172,66.09385327164573,36.64
mobilenet_v2,Base,4754.75,6.65,52.66,10.3789,150.37593984962405,64.9
mobilenet_v2,Pruning,4697.55,6.57,52.13,11.7617,152.20700152207002,51.33
mobilenet_v2,Distillation,4754.75,6.65,53.28,12.3555,150.37593984962405,42.66
efficientnet_b0,Base,13656.500000000002,19.1,63.95,18.0234,52.35602094240837,61.4
efficientnet_b0,Pruning,12169.3,17.02,62.63,15.0586,58.75440658049354,36.64
efficientnet_b0,Distillation,13663.65,19.11,63.94,17.668,52.32862375719519,59.72
mnasnet1_0,Base,4990.700000000001,6.98,58.55,14.5312,143.26647564469914,63.36
mnasnet1_0,Pruning,4890.599999999999,6.84,55.99,13.6055,146.19883040935673,61.12
mnasnet1_0,Distillation,4997.85,6.99,57.64,14.3633,143.0615164520744,36.64
resnet18,Base,10825.1,15.14,84.95,28.1055,66.05019815059445,37.62
resnet18,Pruning,9566.7,13.38,79.89,26.7695,74.73841554559043,53.57
resnet18,Distillation,10839.4,15.16,85.54,27.9805,65.96306068601584,36.64
mobilenet_v2,Base,4747.599999999999,6.64,53.19,10.4102,150.60240963855424,64.9
mobilenet_v2,Pruning,4704.7,6.58,52.54,10.1055,151.9756838905775,51.33
mobilenet_v2,Distillation,4747.599999999999,6.64,53.41,10.668,150.60240963855424,42.66
efficientnet_b0,Base,13677.949999999999,19.13,64.8,17.8906,52.27391531625719,61.4
efficientnet_b0,Pruning,12176.45,17.03,63.19,16.8086,58.71990604815032,36.64
efficientnet_b0,Distillation,13663.65,19.11,64.09,17.668,52.32862375719519,59.72
mnasnet1_0,Base,5005.0,7.0,58.77,14.0625,142.85714285714286,63.36
mnasnet1_0,Pruning,4897.75,6.85,57.17,13.668,145.98540145985402,61.12
mnasnet1_0,Distillation,5005.0,7.0,58.06,14.3672,142.85714285714286,36.64
resnet18,Base,10832.25,15.15,86.48,26.6211,66.006600660066,37.62
resnet18,Pruning,9566.7,13.38,80.39,26.5703,74.73841554559043,53.57
resnet18,Distillation,10839.4,15.16,85.98,26.3828,65.96306068601584,36.64
mobilenet_v2,Base,4761.900000000001,6.66,53.54,12.3086,150.15015015015015,64.9
mobilenet_v2,Pruning,4704.7,6.58,53.5,11.5703,151.9756838905775,51.33
mobilenet_v2,Distillation,4754.75,6.65,54.19,12.2461,150.37593984962405,42.66
efficientnet_b0,Base,13677.949999999999,19.13,64.81,16.2617,52.27391531625719,61.4
efficientnet_b0,Pruning,12169.3,17.02,63.5,16.9219,58.75440658049354,36.64
efficientnet_b0,Distillation,13677.949999999999,19.13,64.47,17.7773,52.27391531625719,59.72
mnasnet1_0,Base,4997.85,6.99,59.76,14.2109,143.0615164520744,63.36
mnasnet1_0,Pruning,4876.3,6.82,57.37,13.6367,146.6275659824047,61.12
mnasnet1_0,Distillation,4997.85,6.99,58.69,14.5,143.0615164520744,36.64
resnet18,Base,10832.25,15.15,85.78,28.3555,66.006600660066,37.62
resnet18,Pruning,9566.7,13.38,81.74,26.8242,74.73841554559043,53.57
resnet18,Distillation,10839.4,15.16,84.62,28.1992,65.96306068601584,36.64
mobilenet_v2,Base,4761.900000000001,6.66,54.05,12.1992,150.15015015015015,64.9
mobilenet_v2,Pruning,4661.799999999999,6.52,54.09,11.3828,153.37423312883436,51.33
mobilenet_v2,Distillation,4747.599999999999,6.64,54.38,12.125,150.60240963855424,42.66
efficientnet_b0,Base,13677.949999999999,19.13,64.86,17.9062,52.27391531625719,61.4
efficientnet_b0,Pruning,12176.45,17.03,64.15,15.2539,58.71990604815032,36.64
efficientnet_b0,Distillation,13670.800000000001,19.12,64.56,17.5859,52.30125523012552,59.72
mnasnet1_0,Base,4997.85,6.99,59.36,14.2891,143.0615164520744,63.36
mnasnet1_0,Pruning,4890.599999999999,6.84,57.71,11.6641,146.19883040935673,61.12
mnasnet1_0,Distillation,5005.0,7.0,59.36,14.3359,142.85714285714286,36.64
resnet18,Base,10825.1,15.14,86.39,28.1992,66.05019815059445,37.62
resnet18,Pruning,9559.55,13.37,81.73,26.8672,74.79431563201197,53.57
resnet18,Distillation,10803.65,15.11,85.5,28.3867,66.18133686300463,36.64
mobilenet_v2,Base,4761.900000000001,6.66,54.81,10.5312,150.15015015015015,64.9
mobilenet_v2,Pruning,4711.849999999999,6.59,53.61,9.97656,151.74506828528072,51.33
mobilenet_v2,Distillation,4747.599999999999,6.64,54.69,10.5625,150.60240963855424,42.66
efficientnet_b0,Base,13692.249999999998,19.15,65.24,18.0352,52.21932114882507,61.4
efficientnet_b0,Pruning,12183.599999999999,17.04,64.95,15.125,58.68544600938967,36.64
efficientnet_b0,Distillation,13692.249999999998,19.15,68.62,15.9219,52.21932114882507,59.72
mnasnet1_0,Base,5012.15,7.01,60.22,12.543,142.65335235378032,63.36
mnasnet1_0,Pruning,4890.599999999999,6.84,58.36,13.4062,146.19883040935673,61.12
