Model,Optimization,Total model run time,Avg. 'kernel' inference time per batch,Avg. 'kernel' inference time per image,Total kernel run time,Avg. model run time per batch,Avg. model run time per image,Overhead per batch,Total Overhead,FPS,Peak Memory,Peak Memory Accelerator,Weights Memory,Accuracy
mobilenet_v2,Base,2678.514404,3.73813,3.73813,2672.76295,3.746174,3.746174,0.00804399999999994,5.751459999999957,266.9390162443196,0.14,2.84,3.390448570251465,67.41
mobilenet_v2,Pruning,2694.98877,3.762718,3.762718,2690.34337,3.769215,3.769215,0.006496999999999975,4.645354999999983,265.3072279777997,0.14,2.58,3.3179101943969727,69.09
mobilenet_v2,Distillation,2696.39624,3.763335,3.763335,2690.784525,3.771184,3.771184,0.007848999999999773,5.612034999999837,265.1687424100547,0.14,2.84,3.4067869186401367,79.44
efficientnet_b0,Base,20368.126709,28.481018,28.481018,20363.92787,28.486891,28.486891,0.005873000000001127,4.199195000000806,35.103866458375144,0.44,4.36,6.12664794921875,63.5
efficientnet_b0,Pruning,18727.861816,26.186168,26.186168,18723.110119999998,26.192814,26.192814,0.00664599999999993,4.75188999999995,38.178410702985076,0.42,3.75,5.6285200119018555,36.92
efficientnet_b0,Distillation,20367.449707,28.478769,28.478769,20362.319835,28.485944,28.485944,0.0071750000000001535,5.13012500000011,35.10503329016518,0.44,4.36,6.1744585037231445,44.76
mnasnet1_0,Base,2667.759277,3.723008,3.723008,2661.9507200000003,3.731132,3.731132,0.00812400000000002,5.808660000000014,268.01518643917734,0.14,3.94,4.155346870422363,82.94
mnasnet1_0,Pruning,2443.493408,3.411726,3.411726,2439.38409,3.417473,3.417473,0.005747000000000391,4.109105000000279,292.6138444487263,0.14,3.66,3.8280601501464844,69.37
mnasnet1_0,Distillation,2665.837646,3.721929,3.721929,2661.179235,3.728444,3.728444,0.006515000000000271,4.6582250000001935,268.20838135917,0.14,3.94,4.023832321166992,85.59
resnet18,Base,2485.5896,3.470603,3.470603,2481.481145,3.476349,3.476349,0.005745999999999807,4.108389999999861,287.65810735609773,0.14,10.97,10.183093070983887,87.83
resnet18,Pruning,2637.649658,3.684853,3.684853,2634.669895,3.689021,3.689021,0.0041679999999999495,2.980119999999964,271.0746659744605,0.14,9.62,9.323553085327148,67.69
resnet18,Distillation,2663.434326,3.717706,3.717706,2658.15979,3.725083,3.725083,0.007376999999999967,5.274554999999976,268.45039617470184,0.14,10.98,10.13451862335205,99.3
mobilenet_v2,Base,2149.630127,2.997921,2.997921,2143.513515,3.006476,3.006476,0.008555000000000312,6.116825000000223,332.6153606703708,0.14,2.84,3.390448570251465,67.41
mobilenet_v2,Pruning,2696.50415,3.76417,3.76417,2691.38155,3.771334,3.771334,0.007163999999999948,5.122259999999963,265.1581307597839,0.14,2.58,3.3179101943969727,69.09
mobilenet_v2,Distillation,2371.819336,3.309736,3.309736,2366.46124,3.31723,3.31723,0.00749399999999989,5.3582099999999215,301.4563500463848,0.14,2.84,3.4067869186401367,79.44
efficientnet_b0,Base,20366.94873,28.478656,28.478656,20362.23904,28.485243,28.485243,0.0065869999999996764,4.709704999999769,35.1058967879083,0.44,4.36,6.12664794921875,63.5
efficientnet_b0,Pruning,18728.668457,26.186794,26.186794,18723.55771,26.193942,26.193942,0.00714800000000082,5.110820000000587,38.176766364442884,0.42,3.75,5.6285200119018555,36.92
efficientnet_b0,Distillation,20365.484375,28.478356,28.478356,20362.024540000002,28.483195,28.483195,0.004838999999996929,3.4598849999978043,35.10842103405655,0.44,4.36,6.1744585037231445,44.76
mnasnet1_0,Base,2486.70752,3.472988,3.472988,2483.18642,3.477913,3.477913,0.004925000000000068,3.5213750000000488,287.52878826698526,0.14,3.94,4.155346870422363,82.94
mnasnet1_0,Pruning,2127.287109,2.968531,2.968531,2122.499665,2.975227,2.975227,0.006695999999999813,4.7876399999998664,336.10883879990644,0.14,3.66,3.8280601501464844,69.37
mnasnet1_0,Distillation,2637.02002,3.681326,3.681326,2632.14809,3.68814,3.68814,0.00681400000000032,4.872010000000229,271.1393901362948,0.14,3.94,4.023832321166992,85.59
resnet18,Base,2660.895996,3.714333,3.714333,2655.748095,3.721533,3.721533,0.007200000000000095,5.148000000000068,268.70648122843807,0.14,10.97,10.183093070983887,87.83
resnet18,Pruning,2076.871826,2.89834,2.89834,2072.3131000000003,2.904716,2.904716,0.006375999999999937,4.558839999999956,344.2677545378768,0.14,9.62,9.323553085327148,67.69
resnet18,Distillation,2653.338623,3.706212,3.706212,2649.9415799999997,3.710963,3.710963,0.004751000000000172,3.396965000000123,269.4718245919115,0.14,10.98,10.13451862335205,99.3
mobilenet_v2,Base,2124.718506,2.966559,2.966559,2121.089685,2.971634,2.971634,0.005074999999999719,3.628624999999799,336.51516564707697,0.14,2.84,3.390448570251465,67.41
mobilenet_v2,Pruning,2402.715576,3.355128,3.355128,2398.91652,3.360441,3.360441,0.005312999999999679,3.7987949999997705,297.57995792007966,0.14,2.58,3.3179101943969727,69.09
mobilenet_v2,Distillation,2257.241943,3.150246,3.150246,2252.42589,3.156982,3.156982,0.006736000000000075,4.816240000000054,316.7582465926206,0.14,2.84,3.4067869186401367,79.44
efficientnet_b0,Base,20367.484619,28.479173,28.479173,20362.608695,28.485992,28.485992,0.0068190000000001305,4.875585000000093,35.10497311646454,0.44,4.36,6.12664794921875,63.5
efficientnet_b0,Pruning,18727.318604,26.186568,26.186568,18723.39612,26.192054,26.192054,0.005485999999997659,3.9224899999983265,38.179518121044936,0.42,3.75,5.6285200119018555,36.92
efficientnet_b0,Distillation,20368.037842,28.480156,28.480156,20363.311540000002,28.486766,28.486766,0.0066099999999984504,4.726149999998892,35.10401961870039,0.44,4.36,6.1744585037231445,44.76
mnasnet1_0,Base,2627.217041,3.667669,3.667669,2622.383335,3.674429,3.674429,0.006759999999999877,4.833399999999912,272.1510970893554,0.14,3.94,4.155346870422363,82.94
mnasnet1_0,Pruning,2678.093018,3.741261,3.741261,2675.001615,3.745585,3.745585,0.0043239999999999945,3.091659999999996,266.9810179087663,0.14,3.66,3.8280601501464844,69.37
mnasnet1_0,Distillation,2624.854492,3.664513,3.664513,2620.126795,3.671125,3.671125,0.006612000000000062,4.727580000000044,272.3960517351222,0.14,3.94,4.023832321166992,85.59
resnet18,Base,2102.045166,2.933029,2.933029,2097.115735,2.939923,2.939923,0.006893999999999956,4.929209999999968,340.14492721894254,0.14,10.97,10.183093070983887,87.83
resnet18,Pruning,2627.717285,3.669566,3.669566,2623.73969,3.675129,3.675129,0.005562999999999985,3.977544999999989,272.0992871194665,0.14,9.62,9.323553085327148,67.69
resnet18,Distillation,2075.192139,2.897729,2.897729,2071.876235,2.902367,2.902367,0.00463799999999992,3.3161699999999428,344.54640925179405,0.14,10.98,10.13451862335205,99.3
mobilenet_v2,Base,2082.067627,2.907244,2.907244,2078.67946,2.911983,2.911983,0.004739000000000271,3.3883850000001936,343.4086341519204,0.14,2.84,3.390448570251465,67.41
mobilenet_v2,Pruning,2681.707031,3.743609,3.743609,2676.680435,3.750639,3.750639,0.00702999999999987,5.026449999999906,266.6212198926811,0.14,2.58,3.3179101943969727,69.09
mobilenet_v2,Distillation,2679.907471,3.740228,3.740228,2674.26302,3.748122,3.748122,0.007893999999999846,5.644209999999889,266.80025625407126,0.14,2.84,3.4067869186401367,79.44
efficientnet_b0,Base,20367.843506,28.479389,28.479389,20362.763135,28.486494,28.486494,0.007104999999999251,5.080074999999464,35.10435455719079,0.44,4.36,6.12664794921875,63.5
efficientnet_b0,Pruning,18726.728271,26.186291,26.186291,18723.198065,26.191228,26.191228,0.004936999999998193,3.529954999998708,38.180721675085174,0.42,3.75,5.6285200119018555,36.92
efficientnet_b0,Distillation,20368.151855,28.478727,28.478727,20362.289805,28.486926,28.486926,0.008199000000001178,5.862285000000842,35.1038231200383,0.44,4.36,6.1744585037231445,44.76
mnasnet1_0,Base,2623.403809,3.661097,3.661097,2617.684355,3.669096,3.669096,0.007999000000000311,5.719285000000223,272.546680593769,0.14,3.94,4.155346870422363,82.94
mnasnet1_0,Pruning,2681.893799,3.741712,3.741712,2675.3240800000003,3.7509,3.7509,0.009187999999999974,6.569419999999981,266.60265229987954,0.14,3.66,3.8280601501464844,69.37
mnasnet1_0,Distillation,2653.083984,3.702698,3.702698,2647.4290699999997,3.710607,3.710607,0.007909000000000166,5.654935000000119,269.4976880912791,0.14,3.94,4.023832321166992,85.59
resnet18,Base,2589.162598,3.614165,3.614165,2584.127975,3.621206,3.621206,0.007041000000000075,5.034315000000054,276.15106156419154,0.14,10.97,10.183093070983887,87.83
resnet18,Pruning,2634.961182,3.677636,3.677636,2629.50974,3.68526,3.68526,0.007623999999999853,5.451159999999895,271.3512460389635,0.14,9.62,9.323553085327148,67.69
resnet18,Distillation,2064.572754,2.88147,2.88147,2060.2510500000003,2.887514,2.887514,0.006043999999999716,4.321459999999798,346.31862627012083,0.14,10.98,10.13451862335205,99.3
mobilenet_v2,Base,2641.13501,3.688977,3.688977,2637.618555,3.693895,3.693895,0.004917999999999978,3.5163699999999842,270.71694453060167,0.14,2.84,3.390448570251465,67.41
mobilenet_v2,Pruning,2735.125,3.817227,3.817227,2729.317305,3.82535,3.82535,0.00812299999999988,5.807944999999915,261.4140121566656,0.14,2.58,3.3179101943969727,69.09
mobilenet_v2,Distillation,2311.852539,3.227926,3.227926,2307.96709,3.23336,3.23336,0.005433999999999717,3.8853099999997975,309.2757811920287,0.14,2.84,3.4067869186401367,79.44
efficientnet_b0,Base,20367.656738,28.478662,28.478662,20362.24333,28.486233,28.486233,0.007570999999998662,5.413264999999043,35.10467645824089,0.44,4.36,6.12664794921875,63.5
efficientnet_b0,Pruning,18728.198975,26.186358,26.186358,18723.24597,26.193285,26.193285,0.006927000000001016,4.952805000000726,38.17772338677324,0.42,3.75,5.6285200119018555,36.92
efficientnet_b0,Distillation,20365.338623,28.478367,28.478367,20362.032404999998,28.482991,28.482991,0.004623999999999739,3.3061599999998137,35.108672300322105,0.44,4.36,6.1744585037231445,44.76
mnasnet1_0,Base,2285.603027,3.188297,3.188297,2279.6323549999997,3.196648,3.196648,0.00835100000000022,5.970965000000157,312.8277271046859,0.14,3.94,4.155346870422363,82.94
mnasnet1_0,Pruning,2661.223877,3.715742,3.715742,2656.75553,3.721991,3.721991,0.006248999999999949,4.468034999999963,268.673374750425,0.14,3.66,3.8280601501464844,69.37
mnasnet1_0,Distillation,2639.454834,3.683,3.683,2633.345,3.691545,3.691545,0.008545000000000247,6.109675000000177,270.8892725837793,0.14,3.94,4.023832321166992,85.59
resnet18,Base,2619.713135,3.657884,3.657884,2615.38706,3.663934,3.663934,0.006049999999999667,4.325749999999761,272.9306466602879,0.14,10.97,10.183093070983887,87.83
resnet18,Pruning,2667.230225,3.724623,3.724623,2663.1054449999997,3.730392,3.730392,0.005769000000000357,4.124835000000255,268.06834794323015,0.14,9.62,9.323553085327148,67.69
resnet18,Distillation,2080.080811,2.902945,2.902945,2075.605675,2.909204,2.909204,0.0062590000000000146,4.47518500000001,343.7366453355547,0.14,10.98,10.13451862335205,99.3
mobilenet_v2,Base,2692.5,3.759777,3.759777,2688.2405550000003,3.765734,3.765734,0.00595699999999999,4.2592549999999925,265.55246053853296,0.14,2.84,3.390448570251465,67.41
mobilenet_v2,Pruning,2228.625,3.110334,3.110334,2223.88881,3.116958,3.116958,0.006623999999999963,4.736159999999973,320.82562117897805,0.14,2.58,3.3179101943969727,69.09
mobilenet_v2,Distillation,2175.259277,3.035746,3.035746,2170.55839,3.042321,3.042321,0.0065749999999997755,4.7011249999998395,328.69644899806576,0.14,2.84,3.4067869186401367,79.44
efficientnet_b0,Base,20365.928955,28.478796,28.478796,20362.33914,28.483817,28.483817,0.005020999999999276,3.5900149999994824,35.107654631411336,0.44,4.36,6.12664794921875,63.5
efficientnet_b0,Pruning,18726.821777,26.186262,26.186262,18723.17733,26.191359,26.191359,0.005096999999999241,3.6443549999994573,38.180531032668455,0.42,3.75,5.6285200119018555,36.92
efficientnet_b0,Distillation,20367.107178,28.478807,28.478807,20362.347005,28.485465,28.485465,0.006658000000001607,4.760470000001149,35.1056236779823,0.44,4.36,6.1744585037231445,44.76
mnasnet1_0,Base,2314.656982,3.228811,3.228811,2308.599865,3.237282,3.237282,0.008471000000000117,6.056765000000084,308.90106204082036,0.14,3.94,4.155346870422363,82.94
mnasnet1_0,Pruning,2147.705322,2.999349,2.999349,2144.5345350000002,3.003784,3.003784,0.004434999999999967,3.1710249999999762,332.913455433529,0.14,3.66,3.8280601501464844,69.37
mnasnet1_0,Distillation,2147.033936,2.998089,2.998089,2143.6336349999997,3.002845,3.002845,0.0047560000000004266,3.400540000000305,333.0175587872031,0.14,3.94,4.023832321166992,85.59
resnet18,Base,2113.017822,2.949657,2.949657,2109.004755,2.95527,2.95527,0.005612999999999868,4.013294999999905,338.37859413946774,0.14,10.97,10.183093070983887,87.83
resnet18,Pruning,2114.135742,2.949352,2.949352,2108.78668,2.956833,2.956833,0.007480999999999849,5.3489149999998915,338.1996651376797,0.14,9.62,9.323553085327148,67.69
resnet18,Distillation,2558.570068,3.572276,3.572276,2554.17734,3.57842,3.57842,0.006143999999999927,4.392959999999948,279.4529682585187,0.14,10.98,10.13451862335205,99.3
mobilenet_v2,Base,2701.556641,3.773491,3.773491,2698.046065,3.778401,3.778401,0.004910000000000192,3.5106500000001373,264.6622281202062,0.14,2.84,3.390448570251465,67.41
mobilenet_v2,Pruning,2200.88208,3.07352,3.07352,2197.5668,3.078157,3.078157,0.004637000000000224,3.3154550000001604,324.869744952442,0.14,2.58,3.3179101943969727,69.09
mobilenet_v2,Distillation,2298.841064,3.208223,3.208223,2293.879445,3.215162,3.215162,0.0069390000000000285,4.96138500000002,311.0262867655125,0.14,2.84,3.4067869186401367,79.44
efficientnet_b0,Base,20367.631836,28.479095,28.479095,20362.552925,28.486198,28.486198,0.007103000000000748,5.0786450000005345,35.104719378137524,0.44,4.36,6.12664794921875,63.5
efficientnet_b0,Pruning,18727.441406,26.186098,26.186098,18723.06007,26.192226,26.192226,0.006128000000000355,4.381520000000254,38.1792677653726,0.42,3.75,5.6285200119018555,36.92
efficientnet_b0,Distillation,20366.757324,28.478623,28.478623,20362.215444999998,28.484975,28.484975,0.006351999999999691,4.541679999999779,35.10622671177265,0.44,4.36,6.1744585037231445,44.76
mnasnet1_0,Base,2513.507812,3.507292,3.507292,2507.71378,3.515396,3.515396,0.008103999999999889,5.794359999999921,284.46301085138623,0.14,3.94,4.155346870422363,82.94
mnasnet1_0,Pruning,2667.559326,3.724115,3.724115,2662.742225,3.730852,3.730852,0.006737000000000215,4.816955000000154,268.03527592847996,0.14,3.66,3.8280601501464844,69.37
mnasnet1_0,Distillation,2643.506104,3.690768,3.690768,2638.89912,3.697211,3.697211,0.0064429999999999765,4.606744999999983,270.4741248443132,0.14,3.94,4.023832321166992,85.59
resnet18,Base,2625.273438,3.66585,3.66585,2621.08275,3.671711,3.671711,0.005861000000000338,4.190615000000242,272.35258226842274,0.14,10.97,10.183093070983887,87.83
resnet18,Pruning,2664.677002,3.721753,3.721753,2661.053395,3.726821,3.726821,0.0050680000000000724,3.623620000000052,268.325203941547,0.14,9.62,9.323553085327148,67.69
resnet18,Distillation,2041.232178,2.850238,2.850238,2037.92017,2.85487,2.85487,0.0046319999999999695,3.311879999999978,350.2786246984198,0.14,10.98,10.13451862335205,99.3
mobilenet_v2,Base,2684.532227,3.747682,3.747682,2679.59263,3.754591,3.754591,0.006908999999999832,4.939934999999879,266.34062828853496,0.14,2.84,3.390448570251465,67.41
mobilenet_v2,Pruning,2143.486328,2.99133,2.99133,2138.80095,2.997883,2.997883,0.006552999999999809,4.685394999999863,333.5687243067874,0.14,2.58,3.3179101943969727,69.09
mobilenet_v2,Distillation,2338.470703,3.264138,3.264138,2333.85867,3.270588,3.270588,0.006450000000000067,4.611750000000048,305.7553806779507,0.14,2.84,3.4067869186401367,79.44
efficientnet_b0,Base,20367.33252,28.479543,28.479543,20362.873245,28.48578,28.48578,0.006236999999998716,4.459454999999082,35.10523527309702,0.44,4.36,6.12664794921875,63.5
efficientnet_b0,Pruning,18727.463379,26.186498,26.186498,18723.34607,26.192256,26.192256,0.005758000000000152,4.116970000000109,38.1792229695007,0.42,3.75,5.6285200119018555,36.92
efficientnet_b0,Distillation,20367.249512,28.478683,28.478683,20362.258345,28.485664,28.485664,0.006980999999999682,4.991414999999773,35.10537834668032,0.44,4.36,6.1744585037231445,44.76
mnasnet1_0,Base,2633.412109,3.676768,3.676768,2628.88912,3.683094,3.683094,0.006326000000000054,4.523090000000039,271.510865145794,0.14,3.94,4.155346870422363,82.94
mnasnet1_0,Pruning,2112.218994,2.949024,2.949024,2108.55216,2.954152,2.954152,0.005128000000000021,3.6665200000000153,338.5065668053547,0.14,3.66,3.8280601501464844,69.37
mnasnet1_0,Distillation,2142.308594,2.991553,2.991553,2138.960395,2.996236,2.996236,0.004682999999999993,3.348344999999995,333.7521036896891,0.14,3.94,4.023832321166992,85.59
resnet18,Base,2645.130127,3.692865,3.692865,2640.398475,3.699483,3.699483,0.006618000000000013,4.73187000000001,270.30806261729145,0.14,10.97,10.183093070983887,87.83
resnet18,Pruning,2744.072754,3.830159,3.830159,2738.563685,3.837864,3.837864,0.007705000000000073,5.509075000000053,260.56160462865046,0.14,9.62,9.323553085327148,67.69
resnet18,Distillation,2654.797119,3.705936,3.705936,2649.74424,3.713003,3.713003,0.0070670000000001565,5.052905000000112,269.3237817996894,0.14,10.98,10.13451862335205,99.3
mobilenet_v2,Base,2227.730225,3.107551,3.107551,2221.898965,3.115707,3.115707,0.008156000000000052,5.831540000000038,320.9544818201675,0.14,2.84,3.390448570251465,67.41
mobilenet_v2,Pruning,2699.999512,3.769543,3.769543,2695.223245,3.776223,3.776223,0.006679999999999797,4.7761999999998555,264.8148626776493,0.14,2.58,3.3179101943969727,69.09
mobilenet_v2,Distillation,2683.382324,3.745073,3.745073,2677.727195,3.752982,3.752982,0.007908999999999722,5.654934999999801,266.45476256032754,0.14,2.84,3.4067869186401367,79.44
efficientnet_b0,Base,20366.063477,28.478664,28.478664,20362.244759999998,28.484005,28.484005,0.005341000000001372,3.8188150000009813,35.10742273819733,0.44,4.36,6.12664794921875,63.5
efficientnet_b0,Pruning,18726.470459,26.186254,26.186254,18723.17161,26.190868,26.190868,0.004613999999996565,3.299009999997544,38.181247318624784,0.42,3.75,5.6285200119018555,36.92
efficientnet_b0,Distillation,20366.610596,28.478159,28.478159,20361.883685,28.48477,28.48477,0.006610999999999478,4.726864999999627,35.10647962898775,0.44,4.36,6.1744585037231445,44.76
mnasnet1_0,Base,2127.049072,2.967854,2.967854,2122.01561,2.974894,2.974894,0.007039999999999935,5.033599999999954,336.14645257229876,0.14,3.94,4.155346870422363,82.94
mnasnet1_0,Pruning,2677.43457,3.737341,3.737341,2672.1988149999997,3.744664,3.744664,0.0073230000000004125,5.235945000000295,267.0466752059603,0.14,3.66,3.8280601501464844,69.37
mnasnet1_0,Distillation,2622.532471,3.661868,3.661868,2618.23562,3.667878,3.667878,0.006009999999999849,4.297149999999892,272.63723439327435,0.14,3.94,4.023832321166992,85.59
resnet18,Base,2074.949219,2.895758,2.895758,2070.46697,2.902027,2.902027,0.00626900000000008,4.482335000000058,344.5867462455716,0.14,10.97,10.183093070983887,87.83
resnet18,Pruning,2340.638428,3.268768,3.268768,2337.16912,3.27362,3.27362,0.0048520000000000785,3.469180000000056,305.47221281457996,0.14,9.62,9.323553085327148,67.69
resnet18,Distillation,2332.341064,3.257096,3.257096,2328.82364,3.262015,3.262015,0.004918999999999674,3.5170849999997666,306.5589381570825,0.14,10.98,10.13451862335205,99.3
mobilenet_v2,Base,2667.670654,3.724467,3.724467,2662.9939050000003,3.731008,3.731008,0.006540999999999908,4.676814999999934,268.0240902031529,0.14,2.84,3.390448570251465,67.41
mobilenet_v2,Pruning,2123.711426,2.965539,2.965539,2120.360385,2.970226,2.970226,0.004686999999999664,3.3512049999997595,336.6747436805475,0.14,2.58,3.3179101943969727,69.09
mobilenet_v2,Distillation,2336.639893,3.261352,3.261352,2331.86668,3.268028,3.268028,0.006676000000000126,4.77334000000009,305.9949469072939,0.14,2.84,3.4067869186401367,79.44
efficientnet_b0,Base,20367.629395,28.47858,28.47858,20362.1847,28.486195,28.486195,0.007614999999997707,5.4447249999983605,35.10472358533407,0.44,4.36,6.12664794921875,63.5
efficientnet_b0,Pruning,18729.97998,26.185936,26.185936,18722.94424,26.195776,26.195776,0.009839999999996962,7.035599999997828,38.1740931257525,0.42,3.75,5.6285200119018555,36.92
efficientnet_b0,Distillation,20367.380127,28.478891,28.478891,20362.407065,28.485846,28.485846,0.006954999999997824,4.972824999998444,35.105153217627674,0.44,4.36,6.1744585037231445,44.76
mnasnet1_0,Base,2560.358643,3.574652,3.574652,2555.8761799999997,3.580921,3.580921,0.00626900000000008,4.482335000000058,279.2577524069936,0.14,3.94,4.155346870422363,82.94
mnasnet1_0,Pruning,2639.972412,3.684828,3.684828,2634.65202,3.692269,3.692269,0.007441000000000031,5.320315000000022,270.83616357124265,0.14,3.66,3.8280601501464844,69.37
mnasnet1_0,Distillation,2641.736572,3.688099,3.688099,2636.990785,3.694736,3.694736,0.006637000000000004,4.745455000000003,270.6552983285118,0.14,3.94,4.023832321166992,85.59
resnet18,Base,2625.816406,3.665507,3.665507,2620.837505,3.67247,3.67247,0.0069630000000002745,4.978545000000196,272.2962650268398,0.14,10.97,10.183093070983887,87.83
resnet18,Pruning,2075.926758,2.89856,2.89856,2072.4703999999997,2.903394,2.903394,0.004834000000000227,3.4563100000001623,344.4244828217586,0.14,9.62,9.323553085327148,67.69
resnet18,Distillation,2664.861816,3.718481,3.718481,2658.7139150000003,3.727079,3.727079,0.008597999999999661,6.147569999999758,268.3065950013222,0.14,10.98,10.13451862335205,99.3
mobilenet_v2,Base,2177.811279,3.040001,3.040001,2173.600715,3.04589,3.04589,0.005888999999999811,4.210634999999865,328.3112760479004,0.14,2.84,3.390448570251465,67.41
mobilenet_v2,Pruning,2677.173828,3.737046,3.737046,2671.98789,3.744299,3.744299,0.007252999999999954,5.185894999999967,267.07268408273114,0.14,2.58,3.3179101943969727,69.09
mobilenet_v2,Distillation,2642.476807,3.689143,3.689143,2637.7372450000003,3.695772,3.695772,0.006628999999999774,4.739734999999838,270.579479867503,0.14,2.84,3.4067869186401367,79.44
efficientnet_b0,Base,20366.283203,28.478942,28.478942,20362.44353,28.484312,28.484312,0.005369999999999209,3.8395499999994342,35.10704397426227,0.44,4.36,6.12664794921875,63.5
efficientnet_b0,Pruning,18726.829834,26.186267,26.186267,18723.180905,26.19137,26.19137,0.005102999999998303,3.648644999998787,38.18051460594054,0.42,3.75,5.6285200119018555,36.92
efficientnet_b0,Distillation,20365.479248,28.47842,28.47842,20362.0703,28.483188,28.483188,0.004767999999998551,3.409119999998964,35.10842987258534,0.44,4.36,6.1744585037231445,44.76
mnasnet1_0,Base,2579.753662,3.602137,3.602137,2575.527955,3.608047,3.608047,0.005910000000000082,4.2256500000000585,277.15824597209155,0.14,3.94,4.155346870422363,82.94
mnasnet1_0,Pruning,2681.037842,3.742219,3.742219,2675.686585,3.749703,3.749703,0.007483999999999824,5.351059999999874,266.6877687435491,0.14,3.66,3.8280601501464844,69.37
mnasnet1_0,Distillation,2484.272217,3.467413,3.467413,2479.200295,3.474507,3.474507,0.007093999999999934,5.072209999999952,287.81064937538605,0.14,3.94,4.023832321166992,85.59
resnet18,Base,2076.856934,2.897951,2.897951,2072.034965,2.904695,2.904695,0.006743999999999861,4.821959999999901,344.27022309279585,0.14,10.97,10.183093070983887,87.83
resnet18,Pruning,2080.134033,2.904466,2.904466,2076.69319,2.909278,2.909278,0.004811999999999816,3.4405799999998687,343.7278505408695,0.14,9.62,9.323553085327148,67.69
resnet18,Distillation,2668.94873,3.727986,3.727986,2665.50999,3.732795,3.732795,0.004808999999999841,3.4384349999998864,267.89574185638253,0.14,10.98,10.13451862335205,99.3
mobilenet_v2,Base,2302.378906,3.213286,3.213286,2297.49949,3.22011,3.22011,0.006823999999999941,4.879159999999958,310.5483628853226,0.14,2.84,3.390448570251465,67.41
mobilenet_v2,Pruning,2134.912598,2.981061,2.981061,2131.458615,2.985892,2.985892,0.004831000000000252,3.45416500000018,334.9083239612791,0.14,2.58,3.3179101943969727,69.09
mobilenet_v2,Distillation,2687.717041,3.752587,3.752587,2683.099705,3.759045,3.759045,0.006457999999999853,4.617469999999894,266.0250275951575,0.14,2.84,3.4067869186401367,79.44
efficientnet_b0,Base,20365.517822,28.478461,28.478461,20362.099615,28.483242,28.483242,0.0047810000000012565,3.4184150000008984,35.108363374272564,0.44,4.36,6.12664794921875,63.5
efficientnet_b0,Pruning,18727.516357,26.18704,26.18704,18723.7336,26.192331,26.192331,0.005290999999999713,3.7830649999997945,38.17911496484937,0.42,3.75,5.6285200119018555,36.92
