Model,Optimization,Total model run time,Avg. 'kernel' inference time per batch,Avg. 'kernel' inference time per image,Avg. model run time per batch,Avg. model run time per image,Overhead per batch,FPS,Peak Memory,Peak Memory Accelerator,Accuracy,Weights Memory,Total kernel run time,Total Overhead
efficientnet_b0,Pruning,22996.59,24.97,24.97,30.89,30.89,7.19306293706294,32.372936225315634,0.54,3.67,59.02,5.588894844055176,22086.350000000002,5143.040000000003
efficientnet_b0,Distillation,24514.99,27.13,27.13,33.01,33.01,7.156699300699305,30.29385034837928,0.21,4.48,63.36,5.856590270996094,23602.149999999998,5117.040000000004
mnasnet1_0,Base,6900.81,2.38,2.38,8.36,8.36,7.271482517482519,119.61722488038278,0.14,3.94,87.41,4.1704301834106445,5977.4,5199.110000000001
mnasnet1_0,Pruning,6271.92,2.09,2.09,7.53,7.53,6.681916083916084,132.80212483399734,0.14,3.66,77.76,3.8245849609375,5383.95,4777.57
mnasnet1_0,Distillation,6697.62,2.38,2.38,8.08,8.08,6.987300699300699,123.76237623762376,0.14,3.94,81.54,4.109734535217285,5777.2,4995.92
resnet18,Base,5532.92,1.12,1.12,6.47,6.47,6.61834965034965,154.5595054095827,0.14,10.97,94.69,10.106151580810547,4626.05,4732.12
resnet18,Pruning,5389.72,1.01,1.01,6.28,6.28,6.528069930069931,159.2356687898089,0.14,9.62,64.62,9.336134910583496,4490.2,4667.570000000001
resnet18,Distillation,5686.55,1.15,1.15,6.7,6.7,6.803216783216783,149.2537313432836,0.14,10.97,85.87,9.941035270690918,4790.5,4864.3
mobilenet_v2,Base,5933.88,1.68,1.68,7.04,7.04,6.619132867132867,142.04545454545453,0.14,2.84,64.9,3.401988983154297,5033.6,4732.68
mobilenet_v2,Pruning,5890.96,1.61,1.61,6.95,6.95,6.629104895104894,143.88489208633092,0.14,2.58,68.95,3.3319292068481445,4969.25,4739.8099999999995
mobilenet_v2,Distillation,6062.43,1.68,1.68,7.21,7.21,6.798923076923078,138.69625520110958,0.14,2.84,64.34,3.2358808517456055,5155.15,4861.2300000000005
efficientnet_b0,Base,24845.29,27.69,27.69,33.47,33.47,7.0586573426573445,29.877502240812667,0.44,4.36,63.36,6.106398582458496,23931.05,5046.940000000001
efficientnet_b0,Pruning,23112.58,24.97,24.97,31.06,31.06,7.355286713286716,32.195750160978754,0.54,3.67,59.02,5.588894844055176,22207.899999999998,5259.0300000000025
efficientnet_b0,Distillation,24570.2,27.13,27.13,33.1,33.1,7.233916083916089,30.211480362537763,0.21,4.48,63.36,5.856590270996094,23666.5,5172.250000000004
mnasnet1_0,Base,6222.59,2.38,2.38,7.47,7.47,6.322923076923078,133.86880856760376,0.14,3.94,87.41,4.1704301834106445,5341.05,4520.89
mnasnet1_0,Pruning,6276.61,2.09,2.09,7.53,7.53,6.688475524475525,132.80212483399734,0.14,3.66,77.76,3.8245849609375,5383.95,4782.26
mnasnet1_0,Distillation,6582.53,2.38,2.38,7.95,7.95,6.826335664335665,125.78616352201256,0.14,3.94,81.54,4.109734535217285,5684.25,4880.830000000001
resnet18,Base,5359.18,1.12,1.12,6.23,6.23,6.375356643356644,160.51364365971105,0.14,10.97,94.69,10.106151580810547,4454.450000000001,4558.380000000001
resnet18,Pruning,5687.9,1.01,1.01,6.7,6.7,6.945104895104895,149.2537313432836,0.14,9.62,64.62,9.336134910583496,4790.5,4965.75
resnet18,Distillation,5664.89,1.15,1.15,6.63,6.63,6.772923076923078,150.82956259426848,0.14,10.97,85.87,9.941035270690918,4740.45,4842.640000000001
mobilenet_v2,Base,6013.27,1.68,1.68,7.14,7.14,6.730167832167833,140.0560224089636,0.14,2.84,64.9,3.401988983154297,5105.099999999999,4812.070000000001
mobilenet_v2,Pruning,5888.82,1.61,1.61,6.96,6.96,6.626111888111887,143.67816091954023,0.14,2.58,68.95,3.3319292068481445,4976.4,4737.669999999999
mobilenet_v2,Distillation,6251.3,1.69,1.69,7.46,7.46,7.053076923076924,134.04825737265415,0.14,2.84,64.34,3.2358808517456055,5333.9,5042.950000000001
efficientnet_b0,Base,24744.6,27.69,27.69,33.34,33.34,6.917832167832163,29.99400119976005,0.44,4.36,63.36,6.106398582458496,23838.100000000002,4946.249999999996
efficientnet_b0,Pruning,23002.49,24.97,24.97,30.88,30.88,7.201314685314692,32.38341968911917,0.54,3.67,59.02,5.588894844055176,22079.2,5148.940000000005
efficientnet_b0,Distillation,24380.91,27.13,27.13,32.84,32.84,6.969174825174829,30.45066991473812,0.21,4.48,63.36,5.856590270996094,23480.600000000002,4982.960000000003
mnasnet1_0,Base,6338.43,2.38,2.38,7.64,7.64,6.484937062937063,130.89005235602096,0.14,3.94,87.41,4.1704301834106445,5462.599999999999,4636.7300000000005
mnasnet1_0,Pruning,6456.79,2.09,2.09,7.71,7.71,6.940475524475525,129.70168612191958,0.14,3.66,77.76,3.8245849609375,5512.65,4962.4400000000005
mnasnet1_0,Distillation,6560.0,2.38,2.38,7.9,7.9,6.794825174825175,126.58227848101264,0.14,3.94,81.54,4.109734535217285,5648.5,4858.3
resnet18,Base,5372.26,1.12,1.12,6.25,6.25,6.39365034965035,160.0,0.14,10.97,94.69,10.106151580810547,4468.75,4571.46
resnet18,Pruning,5507.42,1.01,1.01,6.45,6.45,6.692685314685315,155.03875968992247,0.14,9.62,64.62,9.336134910583496,4611.75,4785.27
resnet18,Distillation,5703.83,1.15,1.15,6.67,6.67,6.827384615384615,149.92503748125938,0.14,10.97,85.87,9.941035270690918,4769.05,4881.58
mobilenet_v2,Base,6236.93,1.68,1.68,7.44,7.44,7.042979020979022,134.40860215053763,0.14,2.84,64.9,3.401988983154297,5319.6,5035.7300000000005
mobilenet_v2,Pruning,5784.41,1.61,1.61,6.85,6.85,6.480083916083916,145.98540145985402,0.14,2.58,68.95,3.3319292068481445,4897.75,4633.26
mobilenet_v2,Distillation,6259.23,1.69,1.69,7.47,7.47,7.064167832167833,133.86880856760376,0.14,2.84,64.34,3.2358808517456055,5341.05,5050.88
efficientnet_b0,Base,24649.54,27.69,27.69,33.18,33.18,6.78488111888112,30.13863773357444,0.44,4.36,63.36,6.106398582458496,23723.7,4851.190000000001
efficientnet_b0,Pruning,23153.12,24.97,24.97,31.1,31.1,7.411986013986016,32.154340836012864,0.54,3.67,59.02,5.588894844055176,22236.5,5299.5700000000015
efficientnet_b0,Distillation,24250.69,27.13,27.13,32.7,32.7,6.7870489510489485,30.58103975535168,0.21,4.48,63.36,5.856590270996094,23380.500000000004,4852.739999999998
mnasnet1_0,Base,6210.37,2.38,2.38,7.43,7.43,6.305832167832167,134.58950201884252,0.14,3.94,87.41,4.1704301834106445,5312.45,4508.67
mnasnet1_0,Pruning,6524.82,2.09,2.09,7.84,7.84,7.035622377622378,127.55102040816328,0.14,3.66,77.76,3.8245849609375,5605.599999999999,5030.47
mnasnet1_0,Distillation,6869.43,2.38,2.38,8.34,8.34,7.227594405594407,119.90407673860912,0.14,3.94,81.54,4.109734535217285,5963.099999999999,5167.7300000000005
resnet18,Base,5309.31,1.12,1.12,6.18,6.18,6.305608391608392,161.81229773462783,0.14,10.97,94.69,10.106151580810547,4418.7,4508.51
resnet18,Pruning,6051.26,1.01,1.01,7.21,7.21,7.4533006993007,138.69625520110958,0.14,9.62,64.62,9.336134910583496,5155.15,5329.110000000001
resnet18,Distillation,5574.38,1.15,1.15,6.51,6.51,6.646335664335664,153.60983102918587,0.14,10.97,85.87,9.941035270690918,4654.65,4752.13
mobilenet_v2,Base,6731.15,1.68,1.68,8.17,8.17,7.734195804195805,122.39902080783354,0.14,2.84,64.9,3.401988983154297,5841.55,5529.950000000001
mobilenet_v2,Pruning,5984.97,1.61,1.61,7.11,7.11,6.760587412587413,140.64697609001405,0.14,2.58,68.95,3.3319292068481445,5083.650000000001,4833.820000000001
mobilenet_v2,Distillation,6063.34,1.69,1.69,7.2,7.2,6.790195804195806,138.88888888888889,0.14,2.84,64.34,3.2358808517456055,5148.0,4854.990000000001
efficientnet_b0,Base,24711.93,27.69,27.69,33.28,33.28,6.872139860139857,30.048076923076923,0.44,4.36,63.36,6.106398582458496,23795.2,4913.579999999998
efficientnet_b0,Pruning,23406.2,24.96,24.96,31.52,31.52,7.775944055944059,31.725888324873097,0.54,3.67,59.02,5.588894844055176,22536.8,5559.800000000002
efficientnet_b0,Distillation,24456.19,27.13,27.13,32.92,32.92,7.074461538461538,30.37667071688943,0.21,4.48,63.36,5.856590270996094,23537.800000000003,5058.24
mnasnet1_0,Base,6449.66,2.38,2.38,7.74,7.74,6.640503496503496,129.19896640826872,0.14,3.94,87.41,4.1704301834106445,5534.1,4747.959999999999
mnasnet1_0,Pruning,6170.27,2.09,2.09,7.37,7.37,6.539748251748252,135.68521031207598,0.14,3.66,77.76,3.8245849609375,5269.55,4675.92
mnasnet1_0,Distillation,6745.55,2.38,2.38,8.18,8.18,7.054335664335665,122.24938875305624,0.14,3.94,81.54,4.109734535217285,5848.7,5043.85
resnet18,Base,5164.08,1.12,1.12,5.98,5.98,6.102489510489511,167.22408026755852,0.14,10.97,94.69,10.106151580810547,4275.700000000001,4363.280000000001
resnet18,Pruning,5521.2,1.01,1.01,6.46,6.46,6.711958041958042,154.79876160990713,0.14,9.62,64.62,9.336134910583496,4618.9,4799.049999999999
resnet18,Distillation,5650.69,1.15,1.15,6.62,6.62,6.753062937062937,151.05740181268882,0.14,10.97,85.87,9.941035270690918,4733.3,4828.4400000000005
mobilenet_v2,Base,5970.65,1.68,1.68,7.07,7.07,6.67055944055944,141.44271570014143,0.14,2.84,64.9,3.401988983154297,5055.05,4769.45
mobilenet_v2,Pruning,6235.92,1.61,1.61,7.44,7.44,7.111566433566433,134.40860215053763,0.14,2.58,68.95,3.3319292068481445,5319.6,5084.7699999999995
mobilenet_v2,Distillation,6084.4,1.69,1.69,7.22,7.22,6.819650349650349,138.50415512465375,0.14,2.84,64.34,3.2358808517456055,5162.3,4876.049999999999
efficientnet_b0,Base,24712.29,27.69,27.69,33.24,33.24,6.872643356643355,30.084235860409144,0.44,4.36,63.36,6.106398582458496,23766.600000000002,4913.939999999999
efficientnet_b0,Pruning,22809.18,24.97,24.97,30.62,30.62,6.930951048951052,32.65839320705421,0.54,3.67,59.02,5.588894844055176,21893.3,4955.630000000003
efficientnet_b0,Distillation,24862.89,27.13,27.13,33.48,33.48,7.643272727272727,29.868578255675036,0.21,4.48,63.36,5.856590270996094,23938.199999999997,5464.94
mnasnet1_0,Base,6515.95,2.38,2.38,7.83,7.83,6.733216783216784,127.71392081736909,0.14,3.94,87.41,4.1704301834106445,5598.45,4814.250000000001
mnasnet1_0,Pruning,6492.37,2.09,2.09,7.8,7.8,6.990237762237761,128.2051282051282,0.14,3.66,77.76,3.8245849609375,5577.0,4998.0199999999995
mnasnet1_0,Distillation,6531.93,2.38,2.38,7.84,7.84,6.755566433566433,127.55102040816328,0.14,3.94,81.54,4.109734535217285,5605.599999999999,4830.23
resnet18,Base,5732.32,1.12,1.12,6.74,6.74,6.897230769230769,148.3679525222552,0.14,10.97,94.69,10.106151580810547,4819.1,4931.52
resnet18,Pruning,5618.19,1.01,1.01,6.44,6.44,6.847608391608391,155.27950310559007,0.14,9.62,64.62,9.336134910583496,4604.6,4896.04
resnet18,Distillation,5570.08,1.15,1.15,6.51,6.51,6.640321678321678,153.60983102918587,0.14,10.97,85.87,9.941035270690918,4654.65,4747.83
mobilenet_v2,Base,5799.83,1.68,1.68,6.83,6.83,6.431650349650349,146.41288433382138,0.14,2.84,64.9,3.401988983154297,4883.45,4598.629999999999
mobilenet_v2,Pruning,6396.88,1.61,1.61,7.65,7.65,7.336685314685314,130.718954248366,0.14,2.58,68.95,3.3319292068481445,5469.75,5245.73
mobilenet_v2,Distillation,6122.55,1.69,1.69,7.28,7.28,6.873006993006994,137.36263736263737,0.14,2.84,64.34,3.2358808517456055,5205.2,4914.200000000001
efficientnet_b0,Base,24895.32,27.69,27.69,33.5,33.5,7.1286293706293655,29.85074626865672,0.44,4.36,63.36,6.106398582458496,23952.5,5096.969999999997
efficientnet_b0,Pruning,22834.5,24.97,24.97,30.67,30.67,6.966363636363639,32.605151613955,0.54,3.67,59.02,5.588894844055176,21929.050000000003,4980.950000000003
efficientnet_b0,Distillation,24626.23,27.13,27.13,33.16,33.16,7.312279720279722,30.15681544028951,0.21,4.48,63.36,5.856590270996094,23709.399999999998,5228.280000000002
mnasnet1_0,Base,6517.17,2.38,2.38,7.82,7.82,6.734923076923077,127.8772378516624,0.14,3.94,87.41,4.1704301834106445,5591.3,4815.47
mnasnet1_0,Pruning,6219.52,2.09,2.09,7.45,7.45,6.608629370629371,134.2281879194631,0.14,3.66,77.76,3.8245849609375,5326.75,4725.17
mnasnet1_0,Distillation,6859.2,2.38,2.38,8.33,8.33,7.213286713286712,120.04801920768308,0.14,3.94,81.54,4.109734535217285,5955.95,5157.499999999999
resnet18,Base,5403.55,1.12,1.12,6.29,6.29,6.437412587412587,158.9825119236884,0.14,10.97,94.69,10.106151580810547,4497.35,4602.75
resnet18,Pruning,5471.41,1.01,1.01,6.42,6.42,6.642321678321679,155.76323987538942,0.14,9.62,64.62,9.336134910583496,4590.3,4749.26
resnet18,Distillation,5527.57,1.15,1.15,6.46,6.46,6.580867132867132,154.79876160990713,0.14,10.97,85.87,9.941035270690918,4618.9,4705.32
mobilenet_v2,Base,6165.49,1.68,1.68,7.35,7.35,6.943062937062937,136.0544217687075,0.14,2.84,64.9,3.401988983154297,5255.25,4964.29
mobilenet_v2,Pruning,5959.73,1.61,1.61,7.06,7.06,6.725286713286713,141.643059490085,0.14,2.58,68.95,3.3319292068481445,5047.9,4808.58
mobilenet_v2,Distillation,6213.43,1.69,1.69,7.42,7.42,7.000111888111888,134.77088948787062,0.14,2.84,64.34,3.2358808517456055,5305.3,5005.08
efficientnet_b0,Base,24596.2,27.69,27.69,33.13,33.13,6.710279720279718,30.18412315122245,0.44,4.36,63.36,6.106398582458496,23687.95,4797.8499999999985
efficientnet_b0,Pruning,22884.58,24.97,24.97,30.76,30.76,7.0364055944056005,32.50975292587776,0.54,3.67,59.02,5.588894844055176,21993.4,5031.030000000004
efficientnet_b0,Distillation,24673.54,27.13,27.13,33.24,33.24,7.378447552447557,30.084235860409144,0.21,4.48,63.36,5.856590270996094,23766.600000000002,5275.590000000003
mnasnet1_0,Base,6319.43,2.38,2.38,7.56,7.56,6.458363636363637,132.27513227513228,0.14,3.94,87.41,4.1704301834106445,5405.4,4617.7300000000005
mnasnet1_0,Pruning,6221.93,2.09,2.09,7.43,7.43,6.612,134.58950201884252,0.14,3.66,77.76,3.8245849609375,5312.45,4727.58
mnasnet1_0,Distillation,6656.69,2.38,2.38,8.02,8.02,6.930055944055943,124.68827930174564,0.14,3.94,81.54,4.109734535217285,5734.299999999999,4954.989999999999
resnet18,Base,5264.05,1.12,1.12,6.1,6.1,6.242307692307692,163.9344262295082,0.14,10.97,94.69,10.106151580810547,4361.5,4463.25
resnet18,Pruning,5407.49,1.01,1.01,6.32,6.32,6.552923076923077,158.2278481012658,0.14,9.62,64.62,9.336134910583496,4518.8,4685.34
resnet18,Distillation,5897.48,1.15,1.15,6.97,6.97,7.098223776223776,143.47202295552367,0.14,10.97,85.87,9.941035270690918,4983.55,5075.23
mobilenet_v2,Base,5665.46,1.68,1.68,6.68,6.68,6.24372027972028,149.7005988023952,0.14,2.84,64.9,3.401988983154297,4776.2,4464.26
mobilenet_v2,Pruning,5960.73,1.61,1.61,7.06,7.06,6.726685314685313,141.643059490085,0.14,2.58,68.95,3.3319292068481445,5047.9,4809.579999999999
mobilenet_v2,Distillation,6124.03,1.69,1.69,7.28,7.28,6.875076923076923,137.36263736263737,0.14,2.84,64.34,3.2358808517456055,5205.2,4915.68
efficientnet_b0,Base,24765.7,27.69,27.69,33.35,33.35,6.947342657342656,29.98500749625187,0.44,4.36,63.36,6.106398582458496,23845.25,4967.3499999999985
efficientnet_b0,Pruning,22826.51,24.97,24.97,30.63,30.63,6.955188811188812,32.6477309826967,0.54,3.67,59.02,5.588894844055176,21900.45,4972.96
efficientnet_b0,Distillation,24338.6,27.12,27.12,32.77,32.77,6.919999999999998,30.515715593530665,0.21,4.48,63.36,5.856590270996094,23430.550000000003,4947.799999999998
mnasnet1_0,Base,6517.89,2.38,2.38,7.85,7.85,6.735930069930071,127.38853503184714,0.14,3.94,87.41,4.1704301834106445,5612.75,4816.1900000000005
mnasnet1_0,Pruning,6411.31,2.09,2.09,7.69,7.69,6.876867132867133,130.03901170351105,0.14,3.66,77.76,3.8245849609375,5498.35,4916.96
mnasnet1_0,Distillation,6621.26,2.38,2.38,7.96,7.96,6.880503496503496,125.6281407035176,0.14,3.94,81.54,4.109734535217285,5691.4,4919.5599999999995
resnet18,Base,5587.66,1.12,1.12,6.53,6.53,6.694909090909091,153.1393568147014,0.14,10.97,94.69,10.106151580810547,4668.95,4786.86
resnet18,Pruning,5308.01,1.01,1.01,6.18,6.18,6.413790209790211,161.81229773462783,0.14,9.62,64.62,9.336134910583496,4418.7,4585.860000000001
resnet18,Distillation,5885.2,1.15,1.15,6.96,6.96,7.081048951048951,143.67816091954023,0.14,10.97,85.87,9.941035270690918,4976.4,5062.95
mobilenet_v2,Base,5873.35,1.68,1.68,6.95,6.95,6.534475524475525,143.88489208633092,0.14,2.84,64.9,3.401988983154297,4969.25,4672.150000000001
mobilenet_v2,Pruning,6021.25,1.61,1.61,7.17,7.17,6.811328671328671,139.4700139470014,0.14,2.58,68.95,3.3319292068481445,5126.55,4870.1
mobilenet_v2,Distillation,5973.98,1.68,1.68,7.1,7.1,6.675216783216783,140.84507042253523,0.14,2.84,64.34,3.2358808517456055,5076.5,4772.78
efficientnet_b0,Base,24950.51,27.69,27.69,33.63,33.63,7.205818181818177,29.73535533749628,0.44,4.36,63.36,6.106398582458496,24045.45,5152.159999999997
efficientnet_b0,Pruning,22775.27,24.97,24.97,30.59,30.59,6.883524475524478,32.69042170644001,0.54,3.67,59.02,5.588894844055176,21871.85,4921.720000000002
efficientnet_b0,Distillation,24376.71,27.13,27.13,32.82,32.82,6.963300699300699,30.469226081657524,0.21,4.48,63.36,5.856590270996094,23466.3,4978.76
mnasnet1_0,Base,6417.38,2.38,2.38,7.71,7.71,6.595356643356644,129.70168612191958,0.14,3.94,87.41,4.1704301834106445,5512.65,4715.68
mnasnet1_0,Pruning,6198.68,2.09,2.09,7.41,7.41,6.579482517482518,134.9527665317139,0.14,3.66,77.76,3.8245849609375,5298.150000000001,4704.33
mnasnet1_0,Distillation,6465.91,2.38,2.38,7.76,7.76,6.663230769230769,128.8659793814433,0.14,3.94,81.54,4.109734535217285,5548.4,4764.21
resnet18,Base,5675.44,1.12,1.12,6.67,6.67,6.817678321678321,149.92503748125938,0.14,10.97,94.69,10.106151580810547,4769.05,4874.639999999999
resnet18,Pruning,5618.41,1.01,1.01,6.61,6.61,6.847916083916084,151.285930408472,0.14,9.62,64.62,9.336134910583496,4726.150000000001,4896.26
resnet18,Distillation,6011.1,1.15,1.15,7.11,7.11,7.257132867132867,140.64697609001405,0.14,10.97,85.87,9.941035270690918,5083.650000000001,5188.85
mobilenet_v2,Base,6461.91,1.68,1.68,7.79,7.79,7.357636363636363,128.36970474967907,0.14,2.84,64.9,3.401988983154297,5569.85,5260.71
mobilenet_v2,Pruning,5898.8,1.61,1.61,6.96,6.96,6.64006993006993,143.67816091954023,0.14,2.58,68.95,3.3319292068481445,4976.4,4747.65
mobilenet_v2,Distillation,7751.42,1.69,1.69,9.56,9.56,9.151146853146852,104.60251046025104,0.14,2.84,64.34,3.2358808517456055,6835.400000000001,6543.069999999999
efficientnet_b0,Base,24565.19,27.69,27.69,33.06,33.06,6.6669090909090905,30.24803387779794,0.44,4.36,63.36,6.106398582458496,23637.9,4766.839999999999
efficientnet_b0,Pruning,23078.31,24.97,24.97,30.97,30.97,7.307356643356648,32.28931223764934,0.54,3.67,59.02,5.588894844055176,22143.55,5224.760000000004
efficientnet_b0,Distillation,24606.44,27.13,27.13,33.11,33.11,7.284601398601399,30.20235578375113,0.21,4.48,63.36,5.856590270996094,23673.649999999998,5208.490000000001
mnasnet1_0,Base,6414.2,2.38,2.38,7.66,7.66,6.590909090909091,130.54830287206266,0.14,3.94,87.41,4.1704301834106445,5476.900000000001,4712.5
mnasnet1_0,Pruning,6216.49,2.09,2.09,7.4,7.4,6.604391608391609,135.13513513513513,0.14,3.66,77.76,3.8245849609375,5291.0,4722.14
mnasnet1_0,Distillation,6631.68,2.38,2.38,7.99,7.99,6.895076923076924,125.15644555694618,0.14,3.94,81.54,4.109734535217285,5712.85,4929.9800000000005
resnet18,Base,5706.11,1.12,1.12,6.7,6.7,6.860573426573426,149.2537313432836,0.14,10.97,94.69,10.106151580810547,4790.5,4905.3099999999995
resnet18,Pruning,5301.59,1.01,1.01,6.16,6.16,6.404811188811189,162.33766233766232,0.14,9.62,64.62,9.336134910583496,4404.400000000001,4579.4400000000005
resnet18,Distillation,5478.29,1.15,1.15,6.38,6.38,6.511944055944056,156.73981191222572,0.14,10.97,85.87,9.941035270690918,4561.7,4656.04
mobilenet_v2,Base,6147.75,1.68,1.68,7.31,7.31,6.918251748251748,136.79890560875515,0.14,2.84,64.9,3.401988983154297,5226.65,4946.55
mobilenet_v2,Pruning,5803.06,1.61,1.61,6.85,6.85,6.506167832167832,145.98540145985402,0.14,2.58,68.95,3.3319292068481445,4897.75,4651.91
mobilenet_v2,Distillation,6422.79,1.69,1.69,7.67,7.67,7.292923076923078,130.3780964797914,0.14,2.84,64.34,3.2358808517456055,5484.05,5214.4400000000005
efficientnet_b0,Base,24674.6,27.69,27.69,33.21,33.21,6.81993006993007,30.11141222523336,0.44,4.36,63.36,6.106398582458496,23745.15,4876.25
efficientnet_b0,Pruning,23040.99,24.97,24.97,30.91,30.91,7.255160839160844,32.35198964736331,0.54,3.67,59.02,5.588894844055176,22100.65,5187.440000000003
efficientnet_b0,Distillation,24591.78,27.13,27.13,33.11,33.11,7.264097902097898,30.20235578375113,0.21,4.48,63.36,5.856590270996094,23673.649999999998,5193.829999999997
mnasnet1_0,Base,6283.27,2.38,2.38,7.52,7.52,6.407790209790211,132.97872340425533,0.14,3.94,87.41,4.1704301834106445,5376.799999999999,4581.5700000000015
mnasnet1_0,Pruning,6182.27,2.08,2.08,7.4,7.4,6.566531468531469,135.13513513513513,0.14,3.66,77.76,3.8245849609375,5291.0,4695.070000000001
mnasnet1_0,Distillation,6520.24,2.38,2.38,7.83,7.83,6.739216783216784,127.71392081736909,0.14,3.94,81.54,4.109734535217285,5598.45,4818.54
resnet18,Base,5656.68,1.12,1.12,6.64,6.64,6.791440559440559,150.60240963855424,0.14,10.97,94.69,10.106151580810547,4747.599999999999,4855.88
resnet18,Pruning,5448.49,1.01,1.01,6.34,6.34,6.610265734265735,157.72870662460568,0.14,9.62,64.62,9.336134910583496,4533.099999999999,4726.340000000001
resnet18,Distillation,5720.63,1.15,1.15,6.71,6.71,6.850881118881119,149.03129657228018,0.14,10.97,85.87,9.941035270690918,4797.65,4898.38
mobilenet_v2,Base,5926.87,1.68,1.68,7.0,7.0,6.609328671328672,142.85714285714286,0.14,2.84,64.9,3.401988983154297,5005.0,4725.670000000001
mobilenet_v2,Pruning,6050.5,1.61,1.61,7.17,7.17,6.852237762237762,139.4700139470014,0.14,2.58,68.95,3.3319292068481445,5126.55,4899.35
mobilenet_v2,Distillation,6160.89,1.69,1.69,7.32,7.32,6.926629370629371,136.61202185792348,0.14,2.84,64.34,3.2358808517456055,5233.8,4952.54
efficientnet_b0,Base,24769.5,27.69,27.69,33.35,33.35,6.952657342657343,29.98500749625187,0.44,4.36,63.36,6.106398582458496,23845.25,4971.150000000001
efficientnet_b0,Pruning,22848.25,24.97,24.97,30.65,30.65,6.985594405594405,32.62642740619902,0.54,3.67,59.02,5.588894844055176,21914.75,4994.7
efficientnet_b0,Distillation,24804.97,27.13,27.13,33.39,33.39,7.56226573426574,29.949086552860138,0.21,4.48,63.36,5.856590270996094,23873.850000000002,5407.020000000004
mnasnet1_0,Base,6679.29,2.38,2.38,8.04,8.04,6.961664335664335,124.37810945273633,0.14,3.94,87.41,4.1704301834106445,5748.599999999999,4977.59
mnasnet1_0,Pruning,6371.6,2.09,2.09,7.61,7.61,6.821328671328672,131.4060446780552,0.14,3.66,77.76,3.8245849609375,5441.150000000001,4877.250000000001
