Model,Optimization,Total model run time,Avg. model run time per batch,Init Time,Peak Memory,FPS,Accuracy
mobilenet_v2,Distillation,6184.75,8.65,135.51,10.5586,115.606936416185,97.2
efficientnet_b0,Base,14457.3,20.22,152.89,16.2031,49.4559841740851,38.32
efficientnet_b0,Pruning,13041.6,18.24,152.34,16.7109,54.8245614035088,38.74
efficientnet_b0,Distillation,14457.3,20.22,153.76,16.0273,49.4559841740851,50.07
mnasnet1_0,Base,6263.4,8.76,128.12,12.8086,114.155251141553,77.9
mnasnet1_0,Pruning,6778.2,9.48,136.54,11.7891,105.485232067511,80.42
mnasnet1_0,Distillation,6470.75,9.05,126.96,12.668,110.497237569061,88.39
resnet18,Base,12205.05,17.07,230.41,26.4258,58.5823081429408,92.45
resnet18,Pruning,10439.0,14.6,215.82,24.9844,68.4931506849315,77.76
resnet18,Distillation,12183.6,17.04,206.86,26.2266,58.6854460093897,99.44
mobilenet_v2,Base,6048.9,8.46,115.12,10.5977,118.203309692671,90.07
mobilenet_v2,Pruning,6284.85,8.79,117.54,11.3164,113.765642775882,72.31
mobilenet_v2,Distillation,6971.25,9.75,99.95,12.1172,102.564102564103,97.2
efficientnet_b0,Base,14464.45,20.23,161.1,16.1914,49.4315373208107,38.32
efficientnet_b0,Pruning,13141.7,18.38,165.9,16.8086,54.4069640914037,38.74
efficientnet_b0,Distillation,14321.45,20.03,139.32,17.6016,49.9251123315027,50.07
mnasnet1_0,Base,6678.1,9.34,152.6,12.8828,107.066381156317,77.9
mnasnet1_0,Pruning,6041.75,8.45,135.46,11.7773,118.343195266272,80.42
mnasnet1_0,Distillation,6578.0,9.2,127.98,12.4688,108.695652173913,88.39
resnet18,Base,12004.85,16.79,214.94,26.3398,59.5592614651578,92.45
resnet18,Pruning,10610.6,14.84,217.56,24.957,67.3854447439353,77.76
resnet18,Distillation,12147.85,16.99,192.47,26.4922,58.8581518540318,99.44
mobilenet_v2,Base,6985.55,9.77,119.79,10.4609,102.354145342886,90.07
mobilenet_v2,Pruning,7057.05,9.87,108.54,9.97266,101.317122593718,72.31
mobilenet_v2,Distillation,6370.65,8.91,108.91,10.6016,112.233445566779,97.2
efficientnet_b0,Base,14400.1,20.14,153.16,17.8359,49.6524329692155,38.32
efficientnet_b0,Pruning,12748.45,17.83,132.7,16.6719,56.0852495793606,38.74
efficientnet_b0,Distillation,14485.9,20.26,143.81,16.1133,49.3583415597236,50.07
mnasnet1_0,Base,6477.9,9.06,119.35,12.6523,110.37527593819,77.9
mnasnet1_0,Pruning,6120.4,8.56,135.24,11.918,116.822429906542,80.42
mnasnet1_0,Distillation,7214.35,10.09,111.5,12.5195,99.1080277502478,88.39
resnet18,Base,12226.5,17.1,190.86,28.1094,58.4795321637427,92.45
resnet18,Pruning,10753.6,15.04,208.3,24.8516,66.4893617021277,77.76
resnet18,Distillation,12233.65,17.11,214.21,26.4766,58.4453535943892,99.44
mobilenet_v2,Base,7164.3,10.02,139.42,10.2891,99.8003992015968,90.07
mobilenet_v2,Pruning,6477.9,9.06,121.46,11.4922,110.37527593819,72.31
mobilenet_v2,Distillation,7271.55,10.17,110.58,10.5195,98.3284169124877,97.2
efficientnet_b0,Base,14500.2,20.28,155.9,17.7812,49.3096646942801,38.32
efficientnet_b0,Pruning,12791.35,17.89,114.39,15.2227,55.8971492453885,38.74
efficientnet_b0,Distillation,14435.85,20.19,151.69,16.0391,49.5294700346706,50.07
mnasnet1_0,Base,6999.85,9.79,127.71,12.7578,102.145045965271,77.9
mnasnet1_0,Pruning,6721.0,9.4,115.88,11.9492,106.382978723404,80.42
mnasnet1_0,Distillation,6771.05,9.47,123.8,12.8906,105.596620908131,88.39
resnet18,Base,12290.85,17.19,220.05,28.0781,58.173356602676,92.45
resnet18,Pruning,10446.15,14.61,187.38,25.0039,68.4462696783025,77.76
resnet18,Distillation,12276.55,17.17,226.03,28.2812,58.24111822947,99.44
mobilenet_v2,Base,5970.25,8.35,136.7,10.3359,119.760479041916,90.07
mobilenet_v2,Pruning,5841.55,8.17,107.74,11.6914,122.399020807834,72.31
mobilenet_v2,Distillation,5913.05,8.27,102.05,10.125,120.918984280532,97.2
efficientnet_b0,Base,14450.15,20.21,167.75,16.0508,49.480455220188,38.32
efficientnet_b0,Pruning,13041.6,18.24,126.41,15.0898,54.8245614035088,38.74
efficientnet_b0,Distillation,14500.2,20.28,147.46,16.1953,49.3096646942801,50.07
mnasnet1_0,Base,6906.9,9.66,133.59,12.7344,103.51966873706,77.9
mnasnet1_0,Pruning,6499.35,9.09,145.34,11.7969,110.01100110011,80.42
mnasnet1_0,Distillation,6670.95,9.33,129.95,12.418,107.181136120043,88.39
resnet18,Base,12119.25,16.95,212.67,26.5156,58.9970501474926,92.45
resnet18,Pruning,10632.05,14.87,204.49,25.2773,67.2494956287828,77.76
resnet18,Distillation,11997.7,16.78,216.96,27.8477,59.5947556615018,99.44
mobilenet_v2,Base,6070.35,8.49,122.69,10.5469,117.785630153121,90.07
mobilenet_v2,Pruning,6020.3,8.42,105.34,10.1328,118.764845605701,72.31
mobilenet_v2,Distillation,6520.8,9.12,105.34,10.2578,109.649122807018,97.2
efficientnet_b0,Base,14428.7,20.18,144.22,16.1641,49.5540138751239,38.32
efficientnet_b0,Pruning,12777.05,17.87,140.37,15.168,55.9597090095132,38.74
efficientnet_b0,Distillation,14385.8,20.12,159.56,15.8984,49.7017892644135,50.07
mnasnet1_0,Base,6292.0,8.8,126.27,12.6836,113.636363636364,77.9
mnasnet1_0,Pruning,6377.8,8.92,124.12,11.8711,112.107623318386,80.42
mnasnet1_0,Distillation,7271.55,10.17,128.0,12.9258,98.3284169124877,88.39
resnet18,Base,12026.3,16.82,186.54,26.4922,59.4530321046373,92.45
resnet18,Pruning,10510.5,14.7,212.79,24.8516,68.0272108843538,77.76
resnet18,Distillation,12026.3,16.82,213.63,27.7969,59.4530321046373,99.44
mobilenet_v2,Base,5848.7,8.18,108.05,11.9922,122.249388753056,90.07
mobilenet_v2,Pruning,6170.45,8.63,119.2,10.125,115.874855156431,72.31
mobilenet_v2,Distillation,6978.4,9.76,125.32,10.1523,102.459016393443,97.2
efficientnet_b0,Base,14471.6,20.24,126.54,16.1211,49.4071146245059,38.32
efficientnet_b0,Pruning,13084.5,18.3,157.26,15.2852,54.6448087431694,38.74
efficientnet_b0,Distillation,14414.4,20.16,151.14,16.0547,49.6031746031746,50.07
mnasnet1_0,Base,6713.85,9.39,106.02,13.8984,106.496272630458,77.9
mnasnet1_0,Pruning,5777.2,8.08,141.18,11.875,123.762376237624,80.42
mnasnet1_0,Distillation,6613.75,9.25,122.39,12.7148,108.108108108108,88.39
resnet18,Base,12226.5,17.1,198.46,26.2852,58.4795321637427,92.45
resnet18,Pruning,10610.6,14.84,208.46,24.9609,67.3854447439353,77.76
resnet18,Distillation,11983.4,16.76,229.48,26.3633,59.6658711217184,99.44
mobilenet_v2,Base,5755.75,8.05,124.43,10.4961,124.223602484472,90.07
mobilenet_v2,Pruning,6613.75,9.25,112.31,9.93359,108.108108108108,72.31
mobilenet_v2,Distillation,7135.7,9.98,127.75,11.9805,100.200400801603,97.2
efficientnet_b0,Base,14350.05,20.07,142.0,16.4219,49.825610363727,38.32
efficientnet_b0,Pruning,12848.55,17.97,154.67,15.2852,55.6483027267668,38.74
efficientnet_b0,Distillation,14414.4,20.16,138.78,15.9219,49.6031746031746,50.07
mnasnet1_0,Base,6885.45,9.63,145.04,12.4375,103.842159916926,77.9
mnasnet1_0,Pruning,6635.2,9.28,119.82,11.9258,107.758620689655,80.42
mnasnet1_0,Distillation,6449.3,9.02,119.91,12.7227,110.864745011086,88.39
resnet18,Base,11926.2,16.68,220.71,26.3633,59.9520383693046,92.45
resnet18,Pruning,10517.65,14.71,211.41,25.0898,67.9809653297077,77.76
resnet18,Distillation,12183.6,17.04,213.09,26.332,58.6854460093897,99.44
mobilenet_v2,Base,6363.5,8.9,128.47,10.5,112.359550561798,90.07
mobilenet_v2,Pruning,6971.25,9.75,125.7,11.6016,102.564102564103,72.31
mobilenet_v2,Distillation,6506.5,9.1,112.15,10.3984,109.89010989011,97.2
efficientnet_b0,Base,14392.95,20.13,145.02,17.9922,49.6770988574267,38.32
efficientnet_b0,Pruning,13063.05,18.27,140.62,15.2188,54.7345374931582,38.74
efficientnet_b0,Distillation,14564.55,20.37,89.38,17.7773,49.0918016691213,50.07
mnasnet1_0,Base,6113.25,8.55,122.5,12.75,116.959064327485,77.9
mnasnet1_0,Pruning,7321.6,10.24,124.17,11.9648,97.65625,80.42
mnasnet1_0,Distillation,6506.5,9.1,135.03,12.5703,109.89010989011,88.39
resnet18,Base,11990.55,16.77,218.02,26.4922,59.6302921884317,92.45
resnet18,Pruning,10667.8,14.92,222.34,26.6133,67.0241286863271,77.76
resnet18,Distillation,12140.7,16.98,210.6,26.3867,58.8928150765607,99.44
mobilenet_v2,Base,6570.85,9.19,123.33,10.5586,108.813928182807,90.07
mobilenet_v2,Pruning,6292.0,8.8,122.56,10.1016,113.636363636364,72.31
mobilenet_v2,Distillation,6656.65,9.31,115.84,10.3438,107.411385606874,97.2
efficientnet_b0,Base,14485.9,20.26,156.13,16.1484,49.3583415597236,38.32
efficientnet_b0,Pruning,12705.55,17.77,114.17,15.1211,56.274620146314,38.74
efficientnet_b0,Distillation,14485.9,20.26,139.45,16.1875,49.3583415597236,50.07
mnasnet1_0,Base,6141.85,8.59,135.84,12.5273,116.414435389988,77.9
mnasnet1_0,Pruning,6942.65,9.71,120.12,13.6289,102.986611740474,80.42
mnasnet1_0,Distillation,6199.05,8.67,138.13,14.2305,115.340253748558,88.39
resnet18,Base,12269.4,17.16,201.13,26.3945,58.2750582750583,92.45
resnet18,Pruning,10882.3,15.22,195.62,26.6406,65.7030223390276,77.76
resnet18,Distillation,12433.85,17.39,169.06,26.3164,57.5043128234618,99.44
mobilenet_v2,Base,5927.35,8.29,107.7,10.4727,120.627261761158,90.07
mobilenet_v2,Pruning,6363.5,8.9,122.07,9.88281,112.359550561798,72.31
mobilenet_v2,Distillation,4833.4,6.76,47.51,10.5391,147.92899408284,97.2
efficientnet_b0,Base,14221.35,19.89,59.03,16.2461,50.2765208647562,38.32
efficientnet_b0,Pruning,12827.1,17.94,55.78,15.1562,55.7413600891862,38.74
efficientnet_b0,Distillation,14221.35,19.89,58.74,15.9297,50.2765208647562,50.07
mnasnet1_0,Base,5240.95,7.33,49.7,12.7305,136.425648021828,77.9
mnasnet1_0,Pruning,5026.45,7.03,49.61,11.9648,142.247510668563,80.42
mnasnet1_0,Distillation,5105.1,7.14,50.97,12.7305,140.056022408964,88.39
resnet18,Base,11339.9,15.86,79.77,26.5664,63.0517023959647,92.45
resnet18,Pruning,10038.6,14.04,75.07,24.8359,71.2250712250712,77.76
resnet18,Distillation,11361.35,15.89,77.91,30.5859,62.9326620516048,99.44
mobilenet_v2,Base,4826.25,6.75,47.64,10.5078,148.148148148148,90.07
mobilenet_v2,Pruning,4769.05,6.67,46.16,9.78516,149.925037481259,72.31
mobilenet_v2,Distillation,4919.2,6.88,47.65,10.4023,145.348837209302,97.2
efficientnet_b0,Base,14235.65,19.91,57.02,16.1094,50.2260170768458,38.32
efficientnet_b0,Pruning,12827.1,17.94,55.33,15.0,55.7413600891862,38.74
efficientnet_b0,Distillation,14228.5,19.9,58.01,16.3203,50.251256281407,50.07
mnasnet1_0,Base,5162.3,7.22,51.98,12.707,138.504155124654,77.9
mnasnet1_0,Pruning,5012.15,7.01,51.78,11.793,142.65335235378,80.42
mnasnet1_0,Distillation,5105.1,7.14,50.53,12.7734,140.056022408964,88.39
resnet18,Base,11347.05,15.87,78.11,26.5312,63.0119722747322,92.45
resnet18,Pruning,10052.9,14.06,75.07,26.6602,71.1237553342817,77.76
resnet18,Distillation,11339.9,15.86,81.49,26.6367,63.0517023959647,99.44
mobilenet_v2,Base,4947.8,6.92,49.67,10.5625,144.508670520231,90.07
mobilenet_v2,Pruning,4776.2,6.68,48.06,9.94141,149.700598802395,72.31
mobilenet_v2,Distillation,4833.4,6.76,49.35,12.1641,147.92899408284,97.2
efficientnet_b0,Base,14235.65,19.91,58.03,18.0391,50.2260170768458,38.32
efficientnet_b0,Pruning,12812.8,17.92,55.75,15.0508,55.8035714285714,38.74
efficientnet_b0,Distillation,14221.35,19.89,58.69,16.3242,50.2765208647562,50.07
mnasnet1_0,Base,5190.9,7.26,53.49,14.1289,137.741046831956,77.9
mnasnet1_0,Pruning,5047.9,7.06,51.56,11.7734,141.643059490085,80.42
mnasnet1_0,Distillation,5083.65,7.11,53.01,12.4414,140.646976090014,88.39
resnet18,Base,11332.75,15.85,80.89,28.1211,63.0914826498423,92.45
resnet18,Pruning,10052.9,14.06,79.03,25.0586,71.1237553342817,77.76
resnet18,Distillation,11332.75,15.85,80.48,26.4023,63.0914826498423,99.44
mobilenet_v2,Base,4826.25,6.75,48.47,10.4805,148.148148148148,90.07
mobilenet_v2,Pruning,4826.25,6.75,48.22,9.96875,148.148148148148,72.31
mobilenet_v2,Distillation,4826.25,6.75,49.76,10.3672,148.148148148148,97.2
efficientnet_b0,Base,14214.2,19.88,59.0,16.4805,50.3018108651912,38.32
efficientnet_b0,Pruning,12827.1,17.94,56.74,16.7656,55.7413600891862,38.74
efficientnet_b0,Distillation,14221.35,19.89,59.73,16.0469,50.2765208647562,50.07
mnasnet1_0,Base,5190.9,7.26,51.2,12.7891,137.741046831956,77.9
mnasnet1_0,Pruning,5055.05,7.07,51.54,13.582,141.442715700141,80.42
mnasnet1_0,Distillation,5341.05,7.47,52.52,12.7422,133.868808567604,88.39
resnet18,Base,11354.2,15.88,82.05,26.5391,62.9722921914358,92.45
resnet18,Pruning,10052.9,14.06,77.73,24.8945,71.1237553342817,77.76
resnet18,Distillation,11339.9,15.86,81.69,26.4844,63.0517023959647,99.44
mobilenet_v2,Base,4819.1,6.74,50.43,10.3828,148.367952522255,90.07
mobilenet_v2,Pruning,4776.2,6.68,49.57,11.543,149.700598802395,72.31
mobilenet_v2,Distillation,4833.4,6.76,49.41,10.4336,147.92899408284,97.2
efficientnet_b0,Base,14221.35,19.89,59.11,17.9961,50.2765208647562,38.32
efficientnet_b0,Pruning,12812.8,17.92,58.26,15.1367,55.8035714285714,38.74
efficientnet_b0,Distillation,14221.35,19.89,59.38,16.0078,50.2765208647562,50.07
mnasnet1_0,Base,5176.6,7.24,54.14,12.6602,138.121546961326,77.9
mnasnet1_0,Pruning,5069.35,7.09,52.0,11.7852,141.043723554302,80.42
mnasnet1_0,Distillation,5169.45,7.23,55.34,12.4648,138.312586445367,88.39
resnet18,Base,11332.75,15.85,84.04,26.5234,63.0914826498423,92.45
resnet18,Pruning,10052.9,14.06,75.82,24.9531,71.1237553342817,77.76
resnet18,Distillation,11361.35,15.89,82.99,26.3477,62.9326620516048,99.44
mobilenet_v2,Base,4854.85,6.79,50.1,11.9297,147.275405007364,90.07
mobilenet_v2,Pruning,4811.95,6.73,50.17,11.2812,148.588410104012,72.31
mobilenet_v2,Distillation,4883.45,6.83,49.45,10.3008,146.412884333821,97.2
efficientnet_b0,Base,14214.2,19.88,60.7,16.2227,50.3018108651912,38.32
efficientnet_b0,Pruning,12784.2,17.88,59.57,15.2031,55.9284116331096,38.74
efficientnet_b0,Distillation,14214.2,19.88,60.69,16.0508,50.3018108651912,50.07
mnasnet1_0,Base,5205.2,7.28,53.44,12.668,137.362637362637,77.9
mnasnet1_0,Pruning,5076.5,7.1,54.42,11.9688,140.845070422535,80.42
mnasnet1_0,Distillation,5148.0,7.2,53.57,16.5117,138.888888888889,88.39
resnet18,Base,11339.9,15.86,80.94,26.5703,63.0517023959647,92.45
resnet18,Pruning,10052.9,14.06,80.19,25.0352,71.1237553342817,77.76
resnet18,Distillation,11339.9,15.86,80.13,26.2539,63.0517023959647,99.44
mobilenet_v2,Base,4804.8,6.72,48.24,10.5352,148.809523809524,90.07
mobilenet_v2,Pruning,4790.5,6.7,47.5,10.0898,149.253731343284,72.31
mobilenet_v2,Distillation,4804.8,6.72,47.24,10.3828,148.809523809524,97.2
efficientnet_b0,Base,14221.35,19.89,57.66,16.3438,50.2765208647562,38.32
efficientnet_b0,Pruning,12812.8,17.92,54.68,15.168,55.8035714285714,38.74
efficientnet_b0,Distillation,14221.35,19.89,58.84,16.1836,50.2765208647562,50.07
mnasnet1_0,Base,5190.9,7.26,51.29,12.5625,137.741046831956,77.9
mnasnet1_0,Pruning,5055.05,7.07,51.73,13.4258,141.442715700141,80.42
mnasnet1_0,Distillation,5140.85,7.19,50.49,14.3828,139.082058414465,88.39
resnet18,Base,11332.75,15.85,79.61,26.4609,63.0914826498423,92.45
resnet18,Pruning,10052.9,14.06,75.44,24.9297,71.1237553342817,77.76
resnet18,Distillation,11332.75,15.85,79.25,26.668,63.0914826498423,99.44
mobilenet_v2,Base,4890.6,6.84,47.71,10.418,146.198830409357,90.07
mobilenet_v2,Pruning,4862.0,6.8,46.77,9.91797,147.058823529412,72.31
mobilenet_v2,Distillation,4926.35,6.89,48.92,10.4883,145.137880986938,97.2
efficientnet_b0,Base,14228.5,19.9,59.25,16.3203,50.251256281407,38.32
efficientnet_b0,Pruning,12812.8,17.92,56.91,15.1992,55.8035714285714,38.74
efficientnet_b0,Distillation,14221.35,19.89,60.53,15.9688,50.2765208647562,50.07
mnasnet1_0,Base,5162.3,7.22,54.52,12.4688,138.504155124654,77.9
mnasnet1_0,Pruning,4997.85,6.99,50.97,11.7695,143.061516452074,80.42
mnasnet1_0,Distillation,5333.9,7.46,51.29,12.7578,134.048257372654,88.39
resnet18,Base,11332.75,15.85,79.97,26.6719,63.0914826498423,92.45
resnet18,Pruning,10045.75,14.05,74.53,24.8633,71.1743772241993,77.76
resnet18,Distillation,11332.75,15.85,77.01,26.5352,63.0914826498423,99.44
mobilenet_v2,Base,4897.75,6.85,47.95,10.2031,145.985401459854,90.07
mobilenet_v2,Pruning,4776.2,6.68,47.38,9.91797,149.700598802395,72.31
mobilenet_v2,Distillation,4862.0,6.8,47.53,10.5234,147.058823529412,97.2
efficientnet_b0,Base,14221.35,19.89,58.66,16.2891,50.2765208647562,38.32
efficientnet_b0,Pruning,12791.35,17.89,55.79,15.3867,55.8971492453885,38.74
efficientnet_b0,Distillation,14207.05,19.87,61.5,21.793,50.3271263210871,50.07
mnasnet1_0,Base,5119.4,7.16,52.47,12.6055,139.664804469274,77.9
mnasnet1_0,Pruning,5083.65,7.11,51.66,11.8008,140.646976090014,80.42
mnasnet1_0,Distillation,5198.05,7.27,50.76,14.2656,137.551581843191,88.39
resnet18,Base,11339.9,15.86,78.97,26.5391,63.0517023959647,92.45
resnet18,Pruning,10074.35,14.09,75.26,24.8789,70.97232079489,77.76
resnet18,Distillation,11339.9,15.86,79.84,26.4727,63.0517023959647,99.44
mobilenet_v2,Base,4819.1,6.74,49.51,10.7188,148.367952522255,90.07
mobilenet_v2,Pruning,4854.85,6.79,48.66,10.1758,147.275405007364,72.31
mobilenet_v2,Distillation,4869.15,6.81,49.23,10.4414,146.842878120411,97.2
efficientnet_b0,Base,14214.2,19.88,60.59,16.0586,50.3018108651912,38.32
efficientnet_b0,Pruning,12805.65,17.91,54.83,14.9883,55.8347292015634,38.74
efficientnet_b0,Distillation,14207.05,19.87,59.74,16.0312,50.3271263210871,50.07
mnasnet1_0,Base,5119.4,7.16,51.84,12.6797,139.664804469274,77.9
mnasnet1_0,Pruning,5012.15,7.01,52.06,11.793,142.65335235378,80.42
mnasnet1_0,Distillation,5133.7,7.18,53.26,12.4414,139.275766016713,88.39
resnet18,Base,11354.2,15.88,78.97,26.3828,62.9722921914358,92.45
resnet18,Pruning,10038.6,14.04,74.99,24.9023,71.2250712250712,77.76
resnet18,Distillation,11339.9,15.86,79.42,26.6602,63.0517023959647,99.44
mobilenet_v2,Base,4819.1,6.74,49.11,12.0625,148.367952522255,90.07
mobilenet_v2,Pruning,4790.5,6.7,49.27,9.98438,149.253731343284,72.31
mobilenet_v2,Distillation,4890.6,6.84,50.02,10.2109,146.198830409357,97.2
efficientnet_b0,Base,14228.5,19.9,59.52,18.2383,50.251256281407,38.32
efficientnet_b0,Pruning,12812.8,17.92,56.86,16.6523,55.8035714285714,38.74
efficientnet_b0,Distillation,14228.5,19.9,60.12,17.5742,50.251256281407,50.07
