Model,Optimization,Total model run time,Avg. model run time per batch,Init Time,Peak Memory,FPS,Accuracy
mobilenet_v2,Pruning,5405.4,7.56,46.44,9.98047,132.275132275132,72.31
mobilenet_v2,Distillation,5448.3,7.62,67.2,12.0273,131.233595800525,97.2
efficientnet_b0,Base,13692.25,19.15,80.78,16.3555,52.2193211488251,38.32
efficientnet_b0,Pruning,12205.05,17.07,62.15,15.1875,58.5823081429408,38.74
efficientnet_b0,Distillation,13677.95,19.13,67.47,17.5,52.2739153162572,50.07
mnasnet1_0,Base,5577.0,7.8,69.33,12.6836,128.205128205128,77.9
mnasnet1_0,Pruning,5498.35,7.69,69.03,11.832,130.039011703511,80.42
mnasnet1_0,Distillation,5584.15,7.81,52.33,12.832,128.040973111396,88.39
resnet18,Base,10810.8,15.12,112.37,26.4648,66.1375661375661,92.45
resnet18,Pruning,9538.1,13.34,95.45,24.9219,74.9625187406297,77.76
resnet18,Distillation,10810.8,15.12,84.44,26.1719,66.1375661375661,99.44
mobilenet_v2,Base,5448.3,7.62,55.68,10.3672,131.233595800525,90.07
mobilenet_v2,Pruning,5362.5,7.5,54.86,9.63672,133.333333333333,72.31
mobilenet_v2,Distillation,5505.5,7.7,52.79,10.5234,129.87012987013,97.2
efficientnet_b0,Base,13692.25,19.15,77.67,16.2305,52.2193211488251,38.32
efficientnet_b0,Pruning,12197.9,17.06,75.82,15.125,58.6166471277843,38.74
efficientnet_b0,Distillation,13677.95,19.13,57.75,16.0508,52.2739153162572,50.07
mnasnet1_0,Base,5734.3,8.02,65.71,12.7305,124.688279301746,77.9
mnasnet1_0,Pruning,5469.75,7.65,85.31,11.8203,130.718954248366,80.42
mnasnet1_0,Distillation,5677.1,7.94,57.69,12.7422,125.944584382872,88.39
resnet18,Base,10825.1,15.14,111.09,26.4336,66.0501981505945,92.45
resnet18,Pruning,9538.1,13.34,94.57,24.8008,74.9625187406297,77.76
resnet18,Distillation,10810.8,15.12,123.47,26.3555,66.1375661375661,99.44
mobilenet_v2,Base,5476.9,7.66,68.88,10.4102,130.548302872063,90.07
mobilenet_v2,Pruning,5705.7,7.98,65.2,10.0312,125.31328320802,72.31
mobilenet_v2,Distillation,5605.6,7.84,57.45,10.4258,127.551020408163,97.2
efficientnet_b0,Base,13692.25,19.15,75.9,21.7812,52.2193211488251,38.32
efficientnet_b0,Pruning,12205.05,17.07,72.05,15.125,58.5823081429408,38.74
efficientnet_b0,Distillation,13677.95,19.13,78.2,15.9492,52.2739153162572,50.07
mnasnet1_0,Base,5641.35,7.89,78.41,12.668,126.742712294043,77.9
mnasnet1_0,Pruning,5484.05,7.67,81.92,11.9453,130.378096479791,80.42
mnasnet1_0,Distillation,5598.45,7.83,78.23,12.582,127.713920817369,88.39
resnet18,Base,10810.8,15.12,112.31,26.7148,66.1375661375661,92.45
resnet18,Pruning,9523.8,13.32,103.3,25.0508,75.0750750750751,77.76
resnet18,Distillation,10810.8,15.12,115.78,26.4062,66.1375661375661,99.44
mobilenet_v2,Base,5419.7,7.58,53.68,10.375,131.926121372032,90.07
mobilenet_v2,Pruning,5255.25,7.35,60.98,9.98047,136.054421768708,72.31
mobilenet_v2,Distillation,5505.5,7.7,67.79,10.3867,129.87012987013,97.2
efficientnet_b0,Base,13670.8,19.12,67.86,16.1836,52.3012552301255,38.32
efficientnet_b0,Pruning,12197.9,17.06,75.82,15.1875,58.6166471277843,38.74
efficientnet_b0,Distillation,13677.95,19.13,83.25,16.0195,52.2739153162572,50.07
mnasnet1_0,Base,5712.85,7.99,52.87,12.6484,125.156445556946,77.9
mnasnet1_0,Pruning,5548.4,7.76,62.91,11.9414,128.865979381443,80.42
mnasnet1_0,Distillation,5684.25,7.95,56.88,12.8711,125.786163522013,88.39
resnet18,Base,10810.8,15.12,110.48,26.5898,66.1375661375661,92.45
resnet18,Pruning,9523.8,13.32,117.4,25.2383,75.0750750750751,77.76
resnet18,Distillation,10810.8,15.12,104.95,26.3125,66.1375661375661,99.44
mobilenet_v2,Base,5448.3,7.62,80.79,10.5078,131.233595800525,90.07
mobilenet_v2,Pruning,5391.1,7.54,67.81,9.96094,132.62599469496,72.31
mobilenet_v2,Distillation,5419.7,7.58,63.24,10.2109,131.926121372032,97.2
efficientnet_b0,Base,13677.95,19.13,91.73,17.6055,52.2739153162572,38.32
efficientnet_b0,Pruning,12205.05,17.07,62.65,15.1172,58.5823081429408,38.74
efficientnet_b0,Distillation,13692.25,19.15,98.4,16.4023,52.2193211488251,50.07
mnasnet1_0,Base,5627.05,7.87,69.25,12.7109,127.064803049555,77.9
mnasnet1_0,Pruning,5562.7,7.78,55.53,11.875,128.53470437018,80.42
mnasnet1_0,Distillation,5605.6,7.84,73.58,13.9961,127.551020408163,88.39
resnet18,Base,10817.95,15.13,86.96,26.6523,66.0938532716457,92.45
resnet18,Pruning,9530.95,13.33,93.72,24.918,75.0187546886722,77.76
resnet18,Distillation,10796.5,15.1,87.57,27.8984,66.2251655629139,99.44
mobilenet_v2,Base,5412.55,7.57,56.46,10.4688,132.100396301189,90.07
mobilenet_v2,Pruning,5326.75,7.45,46.82,10.125,134.228187919463,72.31
mobilenet_v2,Distillation,5448.3,7.62,51.57,10.207,131.233595800525,97.2
efficientnet_b0,Base,13677.95,19.13,67.5,16.3359,52.2739153162572,38.32
efficientnet_b0,Pruning,12197.9,17.06,63.68,15.1719,58.6166471277843,38.74
efficientnet_b0,Distillation,13677.95,19.13,83.33,16.0234,52.2739153162572,50.07
mnasnet1_0,Base,5677.1,7.94,68.78,12.6094,125.944584382872,77.9
mnasnet1_0,Pruning,5612.75,7.85,64.6,13.4609,127.388535031847,80.42
mnasnet1_0,Distillation,5627.05,7.87,74.04,12.8242,127.064803049555,88.39
resnet18,Base,10810.8,15.12,106.7,26.3398,66.1375661375661,92.45
resnet18,Pruning,9516.65,13.31,94.33,26.543,75.1314800901578,77.76
resnet18,Distillation,10810.8,15.12,114.4,26.293,66.1375661375661,99.44
mobilenet_v2,Base,5434.0,7.6,56.96,10.5586,131.578947368421,90.07
mobilenet_v2,Pruning,5312.45,7.43,49.29,9.99609,134.589502018843,72.31
mobilenet_v2,Distillation,5441.15,7.61,52.49,10.3203,131.406044678055,97.2
efficientnet_b0,Base,13699.4,19.16,92.7,16.3398,52.1920668058455,38.32
efficientnet_b0,Pruning,12212.2,17.08,75.54,15.1836,58.5480093676815,38.74
efficientnet_b0,Distillation,13677.95,19.13,76.31,16.0,52.2739153162572,50.07
mnasnet1_0,Base,5612.75,7.85,70.36,12.7383,127.388535031847,77.9
mnasnet1_0,Pruning,5505.5,7.7,66.88,11.6016,129.87012987013,80.42
mnasnet1_0,Distillation,5648.5,7.9,53.04,12.7578,126.582278481013,88.39
resnet18,Base,10803.65,15.11,114.83,26.3945,66.1813368630046,92.45
resnet18,Pruning,9523.8,13.32,100.92,25.0234,75.0750750750751,77.76
resnet18,Distillation,10803.65,15.11,110.81,26.3281,66.1813368630046,99.44
mobilenet_v2,Base,5455.45,7.63,48.35,10.5586,131.061598951507,90.07
mobilenet_v2,Pruning,5534.1,7.74,75.75,9.92188,129.198966408269,72.31
mobilenet_v2,Distillation,5534.1,7.74,61.06,10.3398,129.198966408269,97.2
efficientnet_b0,Base,13692.25,19.15,70.96,16.1797,52.2193211488251,38.32
efficientnet_b0,Pruning,12197.9,17.06,75.02,16.7695,58.6166471277843,38.74
efficientnet_b0,Distillation,13677.95,19.13,83.18,16.1484,52.2739153162572,50.07
mnasnet1_0,Base,5755.75,8.05,81.92,12.7148,124.223602484472,77.9
mnasnet1_0,Pruning,5805.8,8.12,55.41,11.9023,123.152709359606,80.42
mnasnet1_0,Distillation,5662.8,7.92,57.72,12.6211,126.262626262626,88.39
resnet18,Base,10810.8,15.12,104.26,26.2812,66.1375661375661,92.45
resnet18,Pruning,9523.8,13.32,102.75,24.7695,75.0750750750751,77.76
resnet18,Distillation,10803.65,15.11,92.88,30.3477,66.1813368630046,99.44
mobilenet_v2,Base,5498.35,7.69,87.88,10.5312,130.039011703511,90.07
mobilenet_v2,Pruning,5426.85,7.59,59.8,11.4688,131.752305665349,72.31
mobilenet_v2,Distillation,5455.45,7.63,60.15,10.4453,131.061598951507,97.2
efficientnet_b0,Base,13677.95,19.13,75.74,16.0117,52.2739153162572,38.32
efficientnet_b0,Pruning,12197.9,17.06,70.93,16.9414,58.6166471277843,38.74
efficientnet_b0,Distillation,13685.1,19.14,83.16,16.1094,52.2466039707419,50.07
mnasnet1_0,Base,5598.45,7.83,86.43,12.8633,127.713920817369,77.9
mnasnet1_0,Pruning,5627.05,7.87,79.08,11.8867,127.064803049555,80.42
mnasnet1_0,Distillation,5555.55,7.77,81.73,12.6836,128.700128700129,88.39
resnet18,Base,10810.8,15.12,110.76,26.6016,66.1375661375661,92.45
resnet18,Pruning,9538.1,13.34,104.9,24.8516,74.9625187406297,77.76
resnet18,Distillation,10796.5,15.1,97.62,27.7891,66.2251655629139,99.44
mobilenet_v2,Base,5569.85,7.79,63.27,10.5859,128.369704749679,90.07
mobilenet_v2,Pruning,5462.6,7.64,60.27,9.91406,130.890052356021,72.31
mobilenet_v2,Distillation,5341.05,7.47,69.06,10.2578,133.868808567604,97.2
efficientnet_b0,Base,13685.1,19.14,71.75,16.3594,52.2466039707419,38.32
efficientnet_b0,Pruning,12183.6,17.04,76.63,15.1523,58.6854460093897,38.74
efficientnet_b0,Distillation,13685.1,19.14,87.82,16.4492,52.2466039707419,50.07
mnasnet1_0,Base,5734.3,8.02,69.49,12.3984,124.688279301746,77.9
mnasnet1_0,Pruning,5634.2,7.88,61.33,11.8906,126.903553299492,80.42
mnasnet1_0,Distillation,5619.9,7.86,60.47,12.8086,127.226463104326,88.39
resnet18,Base,10810.8,15.12,115.59,26.5586,66.1375661375661,92.45
resnet18,Pruning,9530.95,13.33,107.65,25.082,75.0187546886722,77.76
resnet18,Distillation,10803.65,15.11,109.59,27.8164,66.1813368630046,99.44
mobilenet_v2,Base,5412.55,7.57,52.9,11.9727,132.100396301189,90.07
mobilenet_v2,Pruning,5448.3,7.62,69.08,9.91797,131.233595800525,72.31
mobilenet_v2,Distillation,5426.85,7.59,81.76,10.5352,131.752305665349,97.2
efficientnet_b0,Base,13685.1,19.14,72.64,16.125,52.2466039707419,38.32
efficientnet_b0,Pruning,12212.2,17.08,56.15,16.7656,58.5480093676815,38.74
efficientnet_b0,Distillation,13677.95,19.13,91.37,17.5586,52.2739153162572,50.07
mnasnet1_0,Base,5598.45,7.83,62.94,12.6094,127.713920817369,77.9
mnasnet1_0,Pruning,5534.1,7.74,71.12,11.8672,129.198966408269,80.42
mnasnet1_0,Distillation,5562.7,7.78,59.29,14.2891,128.53470437018,88.39
resnet18,Base,10803.65,15.11,104.14,26.6523,66.1813368630046,92.45
resnet18,Pruning,9516.65,13.31,111.3,25.0156,75.1314800901578,77.76
resnet18,Distillation,10803.65,15.11,109.47,26.6406,66.1813368630046,99.44
mobilenet_v2,Base,5319.6,7.44,63.05,10.2656,134.408602150538,90.07
mobilenet_v2,Pruning,5505.5,7.7,81.91,10.0234,129.87012987013,72.31
mobilenet_v2,Distillation,5548.4,7.76,68.0,10.6406,128.865979381443,97.2
efficientnet_b0,Base,13677.95,19.13,61.84,16.0586,52.2739153162572,38.32
efficientnet_b0,Pruning,12219.35,17.09,77.97,15.0859,58.5137507314219,38.74
efficientnet_b0,Distillation,13677.95,19.13,66.62,15.9883,52.2739153162572,50.07
mnasnet1_0,Base,5698.55,7.97,61.88,12.7148,125.470514429109,77.9
mnasnet1_0,Pruning,5598.45,7.83,74.38,12.1055,127.713920817369,80.42
mnasnet1_0,Distillation,5634.2,7.88,85.33,12.7734,126.903553299492,88.39
resnet18,Base,10810.8,15.12,106.63,26.5625,66.1375661375661,92.45
resnet18,Pruning,9530.95,13.33,122.19,25.0547,75.0187546886722,77.76
resnet18,Distillation,10803.65,15.11,97.34,26.4414,66.1813368630046,99.44
mobilenet_v2,Base,5383.95,7.53,78.88,10.5039,132.802124833997,90.07
mobilenet_v2,Pruning,5491.2,7.68,59.01,16.1641,130.208333333333,72.31
mobilenet_v2,Distillation,5341.05,7.47,83.43,10.6289,133.868808567604,97.2
efficientnet_b0,Base,13685.1,19.14,67.6,16.3359,52.2466039707419,38.32
efficientnet_b0,Pruning,12219.35,17.09,78.29,15.082,58.5137507314219,38.74
efficientnet_b0,Distillation,13685.1,19.14,85.62,15.9336,52.2466039707419,50.07
mnasnet1_0,Base,5591.3,7.82,59.2,12.7188,127.877237851662,77.9
mnasnet1_0,Pruning,5562.7,7.78,61.19,11.9297,128.53470437018,80.42
mnasnet1_0,Distillation,5827.25,8.15,91.61,12.6875,122.699386503067,88.39
resnet18,Base,10803.65,15.11,101.82,26.5742,66.1813368630046,92.45
resnet18,Pruning,9523.8,13.32,112.44,24.9883,75.0750750750751,77.76
resnet18,Distillation,10810.8,15.12,108.96,26.4062,66.1375661375661,99.44
mobilenet_v2,Base,5469.75,7.65,66.51,10.5469,130.718954248366,90.07
mobilenet_v2,Pruning,5526.95,7.73,60.16,10.0742,129.366106080207,72.31
mobilenet_v2,Distillation,5383.95,7.53,55.81,10.4414,132.802124833997,97.2
efficientnet_b0,Base,13670.8,19.12,77.72,17.7031,52.3012552301255,38.32
efficientnet_b0,Pruning,12197.9,17.06,68.49,15.3594,58.6166471277843,38.74
efficientnet_b0,Distillation,13685.1,19.14,76.94,16.1836,52.2466039707419,50.07
mnasnet1_0,Base,5755.75,8.05,82.2,12.4062,124.223602484472,77.9
mnasnet1_0,Pruning,5577.0,7.8,55.09,13.6914,128.205128205128,80.42
mnasnet1_0,Distillation,5720.0,8.0,83.97,12.7266,125.0,88.39
resnet18,Base,10825.1,15.14,102.07,26.457,66.0501981505945,92.45
resnet18,Pruning,9523.8,13.32,78.37,25.0391,75.0750750750751,77.76
resnet18,Distillation,10803.65,15.11,98.62,28.0117,66.1813368630046,99.44
mobilenet_v2,Base,5555.55,7.77,62.33,10.4883,128.700128700129,90.07
mobilenet_v2,Pruning,5376.8,7.52,85.4,9.92578,132.978723404255,72.31
mobilenet_v2,Distillation,5291.0,7.4,73.31,10.5469,135.135135135135,97.2
efficientnet_b0,Base,13692.25,19.15,96.89,16.4062,52.2193211488251,38.32
efficientnet_b0,Pruning,12197.9,17.06,99.78,15.1172,58.6166471277843,38.74
efficientnet_b0,Distillation,13677.95,19.13,82.6,17.543,52.2739153162572,50.07
mnasnet1_0,Base,5677.1,7.94,63.01,12.7266,125.944584382872,77.9
mnasnet1_0,Pruning,5591.3,7.82,74.88,11.8828,127.877237851662,80.42
mnasnet1_0,Distillation,5698.55,7.97,65.92,14.3789,125.470514429109,88.39
resnet18,Base,10803.65,15.11,101.76,26.582,66.1813368630046,92.45
resnet18,Pruning,9530.95,13.33,97.17,24.9062,75.0187546886722,77.76
resnet18,Distillation,10803.65,15.11,95.81,27.8594,66.1813368630046,99.44
mobilenet_v2,Base,5369.65,7.51,59.67,11.8906,133.155792276964,90.07
mobilenet_v2,Pruning,5419.7,7.58,74.11,9.84375,131.926121372032,72.31
mobilenet_v2,Distillation,5512.65,7.71,58.33,10.3906,129.70168612192,97.2
efficientnet_b0,Base,13685.1,19.14,66.92,17.8047,52.2466039707419,38.32
efficientnet_b0,Pruning,12197.9,17.06,71.76,15.1289,58.6166471277843,38.74
efficientnet_b0,Distillation,13685.1,19.14,71.84,16.2383,52.2466039707419,50.07
mnasnet1_0,Base,5555.55,7.77,77.72,14.4062,128.700128700129,77.9
mnasnet1_0,Pruning,5577.0,7.8,68.71,11.7188,128.205128205128,80.42
mnasnet1_0,Distillation,5677.1,7.94,60.73,12.6289,125.944584382872,88.39
resnet18,Base,10803.65,15.11,109.63,28.0664,66.1813368630046,92.45
resnet18,Pruning,9538.1,13.34,93.54,25.0547,74.9625187406297,77.76
resnet18,Distillation,10803.65,15.11,111.28,26.293,66.1813368630046,99.44
mobilenet_v2,Base,5412.55,7.57,73.39,10.4297,132.100396301189,90.07
mobilenet_v2,Pruning,5526.95,7.73,63.2,9.66016,129.366106080207,72.31
mobilenet_v2,Distillation,5355.35,7.49,60.66,10.3555,133.51134846462,97.2
efficientnet_b0,Base,13685.1,19.14,74.99,15.9805,52.2466039707419,38.32
efficientnet_b0,Pruning,12190.75,17.05,57.93,15.0977,58.6510263929619,38.74
efficientnet_b0,Distillation,13692.25,19.15,74.63,17.6797,52.2193211488251,50.07
mnasnet1_0,Base,5669.95,7.93,70.47,12.4609,126.103404791929,77.9
mnasnet1_0,Pruning,5720.0,8.0,66.66,11.9883,125.0,80.42
mnasnet1_0,Distillation,5641.35,7.89,77.96,12.5117,126.742712294043,88.39
resnet18,Base,10810.8,15.12,123.79,26.3008,66.1375661375661,92.45
resnet18,Pruning,9530.95,13.33,100.18,26.5039,75.0187546886722,77.76
resnet18,Distillation,10796.5,15.1,90.49,26.2109,66.2251655629139,99.44
mobilenet_v2,Base,5605.6,7.84,65.76,10.3672,127.551020408163,90.07
mobilenet_v2,Pruning,5469.75,7.65,77.55,9.94531,130.718954248366,72.31
mobilenet_v2,Distillation,5491.2,7.68,80.39,10.1914,130.208333333333,97.2
efficientnet_b0,Base,13692.25,19.15,83.69,15.9844,52.2193211488251,38.32
efficientnet_b0,Pruning,12212.2,17.08,79.56,15.1836,58.5480093676815,38.74
efficientnet_b0,Distillation,13685.1,19.14,78.21,16.0586,52.2466039707419,50.07
mnasnet1_0,Base,5734.3,8.02,61.93,12.7031,124.688279301746,77.9
mnasnet1_0,Pruning,5662.8,7.92,61.62,11.7539,126.262626262626,80.42
mnasnet1_0,Distillation,5627.05,7.87,72.7,12.8281,127.064803049555,88.39
resnet18,Base,10810.8,15.12,86.0,26.5703,66.1375661375661,92.45
resnet18,Pruning,9523.8,13.32,85.77,26.7109,75.0750750750751,77.76
resnet18,Distillation,10803.65,15.11,120.77,26.5664,66.1813368630046,99.44
mobilenet_v2,Base,5326.75,7.45,57.83,10.1836,134.228187919463,90.07
mobilenet_v2,Pruning,5369.65,7.51,55.42,10.1523,133.155792276964,72.31
mobilenet_v2,Distillation,5498.35,7.69,84.66,12.1445,130.039011703511,97.2
efficientnet_b0,Base,13685.1,19.14,71.43,16.1719,52.2466039707419,38.32
efficientnet_b0,Pruning,12205.05,17.07,95.77,15.1328,58.5823081429408,38.74
efficientnet_b0,Distillation,13685.1,19.14,85.76,16.1133,52.2466039707419,50.07
mnasnet1_0,Base,5655.65,7.91,74.9,12.6484,126.422250316056,77.9
mnasnet1_0,Pruning,5584.15,7.81,51.42,13.832,128.040973111396,80.42
mnasnet1_0,Distillation,5705.7,7.98,59.71,14.3164,125.31328320802,88.39
resnet18,Base,10796.5,15.1,104.97,26.332,66.2251655629139,92.45
resnet18,Pruning,9523.8,13.32,102.2,24.8906,75.0750750750751,77.76
resnet18,Distillation,10803.65,15.11,102.58,27.8633,66.1813368630046,99.44
mobilenet_v2,Base,5391.1,7.54,48.7,10.4297,132.62599469496,90.07
mobilenet_v2,Pruning,5405.4,7.56,54.44,14.2812,132.275132275132,72.31
mobilenet_v2,Distillation,5276.7,7.38,63.89,10.3906,135.50135501355,97.2
efficientnet_b0,Base,13692.25,19.15,75.49,17.7852,52.2193211488251,38.32
efficientnet_b0,Pruning,12205.05,17.07,59.89,15.082,58.5823081429408,38.74
efficientnet_b0,Distillation,13685.1,19.14,65.69,15.8672,52.2466039707419,50.07
mnasnet1_0,Base,5748.6,8.04,72.29,12.6992,124.378109452736,77.9
mnasnet1_0,Pruning,5534.1,7.74,68.68,13.5352,129.198966408269,80.42
mnasnet1_0,Distillation,5627.05,7.87,79.83,12.7109,127.064803049555,88.39
resnet18,Base,10803.65,15.11,111.35,26.3438,66.1813368630046,92.45
resnet18,Pruning,9545.25,13.35,78.0,24.957,74.9063670411985,77.76
resnet18,Distillation,10803.65,15.11,107.22,27.7969,66.1813368630046,99.44
mobilenet_v2,Base,5383.95,7.53,72.63,10.5391,132.802124833997,90.07
mobilenet_v2,Pruning,5476.9,7.66,58.8,11.6719,130.548302872063,72.31
mobilenet_v2,Distillation,5512.65,7.71,56.65,10.4727,129.70168612192,97.2
efficientnet_b0,Base,13685.1,19.14,90.5,16.0352,52.2466039707419,38.32
efficientnet_b0,Pruning,12205.05,17.07,76.67,15.1953,58.5823081429408,38.74
efficientnet_b0,Distillation,13670.8,19.12,74.64,16.0078,52.3012552301255,50.07
mnasnet1_0,Base,5655.65,7.91,74.89,12.7812,126.422250316056,77.9
mnasnet1_0,Pruning,5648.5,7.9,59.28,12.2148,126.582278481013,80.42
mnasnet1_0,Distillation,5784.35,8.09,52.28,12.7617,123.609394313968,88.39
resnet18,Base,10810.8,15.12,85.16,26.6562,66.1375661375661,92.45
resnet18,Pruning,9538.1,13.34,109.63,25.0273,74.9625187406297,77.76
resnet18,Distillation,10803.65,15.11,100.66,26.3984,66.1813368630046,99.44
mobilenet_v2,Base,5369.65,7.51,65.69,10.293,133.155792276964,90.07
mobilenet_v2,Pruning,5577.0,7.8,77.32,10.0273,128.205128205128,72.31
mobilenet_v2,Distillation,5541.25,7.75,50.88,12.2852,129.032258064516,97.2
efficientnet_b0,Base,13692.25,19.15,75.67,16.3477,52.2193211488251,38.32
efficientnet_b0,Pruning,12197.9,17.06,57.49,15.0664,58.6166471277843,38.74
efficientnet_b0,Distillation,13685.1,19.14,68.5,15.9883,52.2466039707419,50.07
mnasnet1_0,Base,5691.4,7.96,73.01,12.7266,125.628140703518,77.9
mnasnet1_0,Pruning,5448.3,7.62,74.07,11.8828,131.233595800525,80.42
mnasnet1_0,Distillation,5770.05,8.07,73.34,12.6055,123.915737298637,88.39
resnet18,Base,10810.8,15.12,81.14,26.5664,66.1375661375661,92.45
resnet18,Pruning,9530.95,13.33,119.82,25.0352,75.0187546886722,77.76
resnet18,Distillation,10810.8,15.12,98.51,27.8516,66.1375661375661,99.44
mobilenet_v2,Base,5512.65,7.71,69.0,14.332,129.70168612192,90.07
mobilenet_v2,Pruning,5505.5,7.7,78.96,11.6992,129.87012987013,72.31
mobilenet_v2,Distillation,5469.75,7.65,77.0,10.3906,130.718954248366,97.2
efficientnet_b0,Base,13677.95,19.13,78.13,16.3984,52.2739153162572,38.32
efficientnet_b0,Pruning,12219.35,17.09,100.0,15.1562,58.5137507314219,38.74
efficientnet_b0,Distillation,13685.1,19.14,92.16,17.6602,52.2466039707419,50.07
mnasnet1_0,Base,5569.85,7.79,74.07,12.7734,128.369704749679,77.9
mnasnet1_0,Pruning,5627.05,7.87,80.95,13.4453,127.064803049555,80.42
mnasnet1_0,Distillation,5627.05,7.87,68.25,12.6641,127.064803049555,88.39
resnet18,Base,10817.95,15.13,105.7,26.5977,66.0938532716457,92.45
resnet18,Pruning,9530.95,13.33,104.75,25.0898,75.0187546886722,77.76
resnet18,Distillation,10810.8,15.12,123.05,26.3242,66.1375661375661,99.44
mobilenet_v2,Base,5262.4,7.36,71.01,10.5859,135.869565217391,90.07
mobilenet_v2,Pruning,5584.15,7.81,55.42,10.1758,128.040973111396,72.31
mobilenet_v2,Distillation,5283.85,7.39,54.0,10.5352,135.31799729364,97.2
efficientnet_b0,Base,13692.25,19.15,69.62,17.9414,52.2193211488251,38.32
efficientnet_b0,Pruning,12190.75,17.05,77.79,16.7891,58.6510263929619,38.74
efficientnet_b0,Distillation,13677.95,19.13,62.95,17.4531,52.2739153162572,50.07
mnasnet1_0,Base,5741.45,8.03,67.39,12.6523,124.53300124533,77.9
mnasnet1_0,Pruning,5577.0,7.8,68.41,11.8711,128.205128205128,80.42
mnasnet1_0,Distillation,5598.45,7.83,78.85,12.6641,127.713920817369,88.39
resnet18,Base,10817.95,15.13,88.24,26.4062,66.0938532716457,92.45
resnet18,Pruning,9545.25,13.35,110.39,24.9414,74.9063670411985,77.76
resnet18,Distillation,10803.65,15.11,123.92,26.2656,66.1813368630046,99.44
mobilenet_v2,Base,5398.25,7.55,91.95,12.1562,132.450331125828,90.07
mobilenet_v2,Pruning,5362.5,7.5,56.44,9.78125,133.333333333333,72.31
mobilenet_v2,Distillation,5355.35,7.49,71.48,10.4531,133.51134846462,97.2
efficientnet_b0,Base,13677.95,19.13,62.49,16.2656,52.2739153162572,38.32
efficientnet_b0,Pruning,12205.05,17.07,72.8,15.0039,58.5823081429408,38.74
efficientnet_b0,Distillation,13699.4,19.16,72.11,16.0156,52.1920668058455,50.07
